index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
17,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
18,Normal,Normal,1.0,0.003848969837445485,0.1490728637935767,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2490516572982672,0.0,0.01461400982947552,0.006726503063308085,0.280950806418549,0.17743789959307732,0.16921050508678132,0.04725496846395603,3.735720674503477e-05,0.0012458564896185365,0.0004899595877294373,-0.09440810184090569,-0.0018788395319981773
19,mitm,mitm,1.0,0.05467503361194905,0.030234289997076336,0.10088255717011942,0.0,0.00013339201359419977,0.0,0.0,0.0,0.0,0.0,0.01768290721771556,0.0,0.02188103170906061,0.03814026378516007,0.005496903983224906,0.29117090876262075,0.1594348372645553,-0.03863662063172769,-0.0011137918943844394,-0.013213317798231478,0.0019604773610512184,0.3373644816387097,-0.006093354190472279
20,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007702679412200464,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713102,0.24734343205514497,0.0,0.01461400982947552,0.00722461881669576,0.28949538663330276,0.17568450911962338,0.16666833590438696,0.04725496846395603,3.735720674503476e-05,0.001168471015338614,0.000520071938987466,-0.09446954325371365,-0.004833058461777569
21,Normal,Normal,1.0,0.003848969837445485,0.15922987858234905,0.04160974170295423,0.0,0.005022162828017069,0.0,0.0,0.0,0.0,0.0005368140623607852,0.06347099134471894,0.0,0.036454409181273045,-0.07083209604392858,-0.003792807188898749,0.21884365012002152,0.049496171148959336,0.25420331356156245,5.77661257790503e-05,0.034755289535250776,0.01314237818810844,0.13519390401652903,0.058759462997499665
22,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
23,ddos,ddos,1.0,0.07305082050326855,0.2307079149465609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.561593693766162e-06,0.0,0.0,5.1644897006285265e-05,6.141805784140874e-06,0.2264789782328447,0.4696587080492108,5.817265655633897e-05,0.0,0.0,2.364943946827254e-06,-5.970734430143794e-05,3.5399715478768196e-05
24,Normal,Normal,1.0,0.003848969837445485,0.14928652817657134,-0.007879426166551233,0.0,8.755346642874114e-05,0.0,0.0,0.0,0.0,0.004054291041713103,0.249577752331852,0.0,0.01461400982947552,-0.0056308351741763355,0.28281065207387684,0.20295264287714612,0.15501080749805318,0.04738018835098496,3.1645569614942914e-06,0.0008179195648797234,0.0005279541715484027,-0.09461550751978208,-0.0028466649164258268
25,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007822882336317137,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713102,0.24734343205514497,0.0,0.014588816962243966,0.00722461881669576,0.28949538663330276,0.17568450911962338,0.1667168011681697,0.047303433727738764,3.735720674503476e-05,0.001168471015338614,0.000520071938987466,-0.09442107798993092,-0.004833058461777569
26,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
27,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
28,Normal,Normal,1.0,0.003848969837445485,0.15078436370221687,-0.007927917545060587,0.0,1.26731050616924e-05,0.0,0.0,0.0,0.0,0.000865131833030774,0.25714656962780047,0.0,0.014588816962243966,-0.00047125104994766173,0.03925727435324356,0.26535723370054376,0.2406890578246771,0.049095056015710924,3.3406234772868153e-06,0.0009709132031455318,0.000625041356711487,-0.005789764033045464,-0.009055509517254114
29,mitm,mitm,1.0,0.05467503361194905,0.03196907816808458,0.14171338600529165,0.0,6.220228889552779e-05,0.0,0.0,0.0,0.0,0.0,0.004176626333149711,0.0,0.036341850893157536,0.10141004739126945,-0.001382747544581255,0.2806701551802722,0.17791913800688297,0.001021733889567828,0.0038339729142795563,-0.03526663738057641,0.002858773607064725,0.20643665610256123,-0.006439269467246444
30,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
31,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
32,mitm,mitm,1.0,0.05467503361194905,0.03081601001752943,0.14200080741856383,0.0,6.220228889552779e-05,0.0,0.0,0.0,0.0,0.0,0.0026931181721849885,0.0,0.036341850893157536,0.10737961043866467,-0.0014011826449240065,0.27590107957855464,0.18320138098487682,0.0010218489427626985,0.0038355430885233313,-0.03641970553113153,0.0016214801051316601,0.20572634840914356,-0.007455425773860236
33,Normal,Normal,1.0,0.003848969837445485,0.1592298785823491,-0.007245374207656314,0.0,0.005022162828017069,0.0,0.0,0.0,0.0,0.0005368140623607852,0.06371894783343464,0.0,0.01461400982947552,-0.07083209604392858,-0.004111582645170804,0.2189633080689861,0.2181050899218695,0.20542491208932315,5.77661257790503e-05,0.03475528953525077,0.01314237818810844,0.08632883845313002,0.05844068754122761
34,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
35,Normal,Normal,1.0,0.003848969837445485,0.14906829405157557,-0.007741391177256063,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2490516572982672,0.0,0.01461400982947552,0.006728385755939526,0.2809480495288031,0.17744036734311375,0.16921238777941283,0.04728667071248095,3.340623477286823e-06,0.0012425551033433612,0.000496762997201657,-0.09437819399005633,-0.0018821410080177264
36,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
37,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
38,Normal,Normal,1.0,0.003848969837445485,0.10647127023269452,-0.049395891276478865,0.0,5.086291054201113e-06,0.0,0.0,0.0,0.0,0.00037906454509057725,0.0031130552702878034,0.0,0.0001279977781470402,0.0916169479575789,0.0005120412642063284,0.16661154767475583,0.19930742983434535,-0.0023097810043005034,-0.00041160990648654485,0.2202412488563765,0.002022728602085496,0.2526254542348878,0.005234439808311927
39,Normal,Normal,1.0,0.003848969837445485,0.14982509539963446,-0.007844984308547041,0.0,0.0003059629825233608,0.0,0.0,0.0,0.0,0.001163972209401756,0.06694095774568204,0.0,0.01461400982947552,-0.004054603588401676,-0.0017739596635023241,0.26231825561984645,0.2404454504709158,0.043428809016883674,0.00016869984690192757,0.0009732466936496818,0.0006771231911674576,0.212388024522564,0.016574970194360255
40,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
41,ddos,ddos,1.0,0.07305082050326855,0.23073964780869702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2162643535556105e-06,0.0,0.0,-2.7974482165322785e-05,3.3301781887483235e-06,0.22651071109498083,0.4696904409113469,3.433607091228074e-05,0.0,0.0,1.2735318967716812e-06,-2.7974482165322795e-05,2.0172600735632425e-05
42,Normal,Normal,1.0,0.003848969837445485,0.08402337407099089,0.040841118791667685,0.0,0.0003059629825233608,0.0,0.0,0.0,0.0,0.1253543696006132,0.007368240244566111,0.0,0.036412301643084156,0.03245712681205616,0.22585931970084913,0.2397046320254282,0.1101616965666499,0.09331456806345269,0.00013299325955417514,0.000978469682534846,0.0029804302565138293,-0.022826795529063252,0.019083221991134557
43,mitm,mitm,1.0,0.05467503361194905,-0.0046786192561367795,0.10133586432786164,0.0,0.0003120024871902434,0.0,0.0,0.0,0.0,0.0,0.0029039199185376674,0.0,0.02188103170906061,0.1264919486326256,-0.0007175854914251524,0.28133826658415223,0.22847198419950993,-0.04670313630694057,-0.001468958001938376,-0.0008203092325859122,0.0009246998739527262,0.25317843454196004,-0.017124577597751187
44,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
45,mitm,mitm,1.0,0.05467503361194905,0.030161635190966585,0.10059513575684725,0.0,0.00013339201359419977,0.0,0.0,0.0,0.0,0.0,0.004577393377433739,0.0,0.02188103170906061,0.01655768538415976,-0.0012058933322595783,0.2978817570176199,0.17454045902594523,-0.038752515959548296,-0.0010401695331751194,-0.013341711931058523,0.0024049095273076617,0.33720936463325496,0.013722493507923492
46,Normal,Normal,1.0,0.003848969837445485,0.1490728637935767,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2490516572982672,0.0,0.01461400982947552,0.006726503063308085,0.280950806418549,0.17743789959307732,0.16921050508678132,0.04725496846395603,3.735720674503477e-05,0.0012458564896185365,0.0004899595877294373,-0.09440810184090569,-0.0018788395319981773
47,Normal,Normal,1.0,0.003848969837445485,0.2013841307656404,0.04193085601056995,0.0,9.52984114775095e-05,0.0,0.0,0.0,0.0,0.0005023409534174837,0.061999626574364385,0.0,0.036454409181273045,-0.031391599235228336,-0.0036863547183777594,0.20102241293032952,0.01166686704084155,0.24866713465882145,7.201825655591149e-05,0.03574523022864762,0.012821875155268917,0.17543357870689844,0.003433205242056018
48,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007822882336317137,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.0008643185989364143,0.24804103485720272,0.0,0.014588816962243966,0.0072864777617794255,0.278738778721033,0.19650352754698255,0.17746113100005792,0.047303433727738764,3.735720674503476e-05,0.001195241897823714,0.000520071938987466,-0.11919706350183491,0.0015399265162987777
49,Normal,Normal,1.0,0.003848969837445485,0.1490728637935767,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2495582924487202,0.0,0.01461400982947552,0.007290169230200628,0.2828115618997181,0.176538382582795,0.16821418643213398,0.04725496846395603,3.735720674503476e-05,0.0011768416594227884,0.000520071938987466,-0.09440810184090569,-0.00287515818664547
50,Normal,Normal,1.0,0.003848969837445485,0.20592592077449368,-0.01509124385951563,0.0,0.0003059629825233608,0.0,0.0,0.0,0.0,0.001163972209401756,0.06492936034953577,0.0,0.036454409181273045,-0.0029682214735813556,0.0028985856828179454,0.25934431005285885,0.011000972463728595,0.09040875928026336,0.00028020221790213065,0.0009732466936496829,0.0007348322119202746,0.3144044909958846,0.025385470399399337
51,Normal,Normal,1.0,0.003848969837445485,0.14948229669961735,-0.007879426166551233,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2495582924487202,0.0,0.01461400982947552,-0.005717441180834282,0.28281065207387684,0.20288459725718616,0.15520657602109916,0.04728529112171807,3.1645569614942914e-06,0.0008179195648797234,0.0005229609042849015,-0.09441973899673607,-0.003078399285937117
52,Normal,Normal,1.0,0.003848969837445485,0.1490728637935767,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713103,0.2495582924487202,0.0,0.01461400982947552,0.007290169230200628,0.2828115618997181,0.176538382582795,0.16821418643213398,0.04725496846395603,3.735720674503476e-05,0.0011768416594227884,0.000520071938987466,-0.09440810184090569,-0.00287515818664547
53,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.2843469866717156,0.4259922193059462,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807858
54,Normal,Normal,1.0,0.003848969837445485,0.359771615293344,-0.04934170377377296,0.0,2.8885449404043565e-06,0.0,0.0,0.0,0.0,0.0009665311340132233,0.0028863098981508264,0.0,0.0001279977781470402,0.00941189243487456,0.0006796668475847673,0.28434698667171565,0.4259922193059463,-0.0009986048459875395,-5.620094660864348e-05,0.0004092751126206125,0.0004275709266376826,-0.04932430140285842,0.010848887183807856
55,port-scan,port-scan,1.0,0.07267504467762738,0.2794451400688454,0.0001040342132958642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013296311130359099,0.0,0.0,0.0003154446505368952,0.0,0.25442049050389404,0.3942226781963327,0.0,0.0,0.0,1.415429687714652e-05,-0.0009763795271416197,-0.0003535701915275066
56,port-scan,port-scan,1.0,0.07267504467762738,0.2794451400688454,0.0001040342132958642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013296311130359099,0.0,0.0,0.0003154446505368952,0.0,0.25442049050389404,0.3942226781963327,0.0,0.0,0.0,1.415429687714652e-05,-0.0009763795271416197,-0.0003535701915275066
57,Normal,Normal,1.0,0.003848969837445485,0.2574849561404997,-0.014170519451009195,0.0,9.52984114775095e-05,0.0,0.0,0.0,0.0,0.0005023409534174837,0.061999626574364385,0.0,0.036454409181273045,-0.031391599235228336,-0.0036863547183777594,0.20102241293032952,-0.044434508420737595,0.24866713465882145,7.201825655591149e-05,0.03574523022864762,0.012821875155268917,0.23153550425519745,0.003433205242056018
58,Normal,Normal,1.0,0.003848969837445485,0.14982509539963446,-0.007844984308547041,0.0,0.0003059629825233608,0.0,0.0,0.0,0.0,0.001163972209401756,0.0669316819724035,0.0,0.01461400982947552,-0.005828843821857508,-0.0017832112207587225,0.2582928368471048,0.24551156486672499,0.04848013133815378,9.156290621246759e-06,0.0009732466936496818,0.0005709681867165205,0.212388024522564,0.012541418374745037
59,ddos,ddos,1.0,0.07305082050326855,0.2307079149465609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.561593693766162e-06,0.0,0.0,5.1644897006285265e-05,6.141805784140874e-06,0.2264789782328447,0.4696587080492108,5.817265655633897e-05,0.0,0.0,2.364943946827254e-06,-5.970734430143794e-05,3.5399715478768196e-05
60,ddos,ddos,1.0,0.07305082050326855,0.23106871994830974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317579679631669e-05,0.0,0.0,-0.00015912849200330065,1.495082027659711e-05,0.22637955708514285,0.46955928690150894,0.0001328542497848575,0.0,0.0,5.784409804231645e-06,-0.00015912849200330065,8.310726916418073e-05
61,ddos,ddos,1.0,0.07305082050326855,0.2307079149465609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.561593693766162e-06,0.0,0.0,5.1644897006285265e-05,6.141805784140874e-06,0.2264789782328447,0.4696587080492108,5.817265655633897e-05,0.0,0.0,2.364943946827254e-06,-5.970734430143794e-05,3.5399715478768196e-05
62,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007702679412200464,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.002461030995068633,0.24733886246515016,0.0,0.01461400982947552,0.007199677981488598,0.29407965537486613,0.17424050864772306,0.16227894698957507,0.04725496846395603,4.3303599671360076e-05,0.0011898796270647604,0.000519831222672797,-0.09620903516661956,-0.0002487897202141943
63,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007702679412200464,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713102,0.24734343205514497,0.0,0.01461400982947552,0.00722461881669576,0.28949538663330276,0.17568450911962338,0.16666833590438696,0.04725496846395603,3.735720674503476e-05,0.001168471015338614,0.000520071938987466,-0.09446954325371365,-0.004833058461777569
64,Normal,Normal,1.0,0.003848969837445485,0.1490728637935767,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.004054291041713102,0.24734343205514497,0.0,0.01461400982947552,0.007212607492628492,0.2895164199068041,0.17568230067253943,0.1666039911469317,0.04725496846395603,3.735720674503476e-05,0.001177493090620745,0.000520071938987466,-0.09440603375273444,-0.004824036386495439
65,Normal,Normal,1.0,0.003848969837445485,0.14908487499179593,-0.007822882336317137,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.0008643185989364143,0.24804103485720272,0.0,0.014588816962243966,0.0072864777617794255,0.278738778721033,0.19650352754698255,0.17746113100005792,0.047303433727738764,3.735720674503476e-05,0.001195241897823714,0.000520071938987466,-0.11919706350183491,0.0015399265162987777
66,Normal,Normal,1.0,0.003848969837445485,0.14906956240730151,-0.007714690610419696,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.28246642235386066,0.018930080958279253,0.0,0.01461400982947552,0.00672320167703291,0.26057259598826427,0.172604076795028,0.15364496647353715,0.04725478606673797,3.735720674503477e-05,0.0012425551033433612,0.000496762997201657,-0.09828041312437456,-0.005516228232539163
67,Normal,Normal,1.0,0.003848969837445485,0.09526251950996595,-0.007805609681611383,0.0,5.98427308215251e-06,0.0,0.0,0.0,0.0,0.003950960235028496,0.015857403373656508,0.0,0.014588816962243966,0.04840214333922675,0.29032976217756173,0.23673962126978446,0.3464592572640881,0.04730368930343225,3.735720674503476e-05,0.001390900200615338,0.002859184906076574,-0.10188073294345053,0.0026497727661104
68,port-scan,port-scan,1.0,0.07267504467762738,0.2794451400688454,0.0001040342132958642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013296311130359099,0.0,0.0,0.0003154446505368952,0.0,0.25442049050389404,0.3942226781963327,0.0,0.0,0.0,1.415429687714652e-05,-0.0009763795271416197,-0.0003535701915275066
