index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_sttl,shap_rttl,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sInterPacketAvg,shap_rInterPacketAvg
11,0,1,0.7455197132616488,0.8,-0.0007977973550896411,0.005109542328632457,-0.00033720355739349866,0.0,0.0,0.0157905111887416,0.2490519096060045,0.0,0.017579455200967202,-0.0169391727608753,-0.0028623949884266056,-0.06025773888812126,-0.26081739751279054
12,0,1,0.7418335089567967,0.8,-0.0008478467865554321,0.0018568667933559282,0.00040061890117169694,0.0,0.0,-0.04420811536368451,0.059178041819229775,0.0,-0.007681699257863179,-0.002802744914867671,-0.003269255772731624,-0.04322657084825179,-0.01756578561300612
13,0,1,0.5581395348837209,0.8,-0.0005110787448410134,0.0026742953872233395,-0.0007345905861017491,0.0,0.0,-0.05390223871298166,-0.06994986409286667,0.0,0.008558985322272668,-0.02064271418232499,-0.0028623949884266056,0.05227694950166854,-0.15676781401990073
14,0,1,0.5981308411214953,0.8,-0.0007194951119424559,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.054471951498468084,-0.07544904925609583,0.0,0.008596224312853628,-0.01799179792757091,-0.0028623949884266056,0.09826629268216373,-0.15930780273336742
15,1,1,0.5459940652818991,0.8,0.004640291908410525,0.001821336971596292,0.0010696108305607772,0.0,0.0,-0.05189735645210629,-0.023891191592064806,0.0,0.008706879869994702,-0.017507805946422664,-0.0028623949884266056,-0.02553742876178601,-0.1485478765578569
16,0,1,0.7381275440976933,0.8,-0.00062810139486702,0.002286526162642688,-0.0005452518847430711,0.0,0.0,-0.07014097177608714,0.24038016839713458,0.0,0.00990907679754421,-0.015358021960946325,-0.0028623949884266056,-0.10005575188803921,-0.12485773336651887
17,0,1,0.9195402298850575,0.8,-0.0010210943431199413,0.02544678325932026,-0.008657529036880813,0.0,0.0,0.04453278560187111,-0.03838699373102064,0.0,0.06901442437950357,-0.006224940827388293,-0.004865102360660205,-0.05991867823822321,0.0996205751816559
18,0,0,1.0,0.2,0.1971781593652654,-0.00025769690265914846,-0.0026801209797589994,0.0,0.0,-0.09062073131826401,0.223657853500131,0.0,0.2799167400165977,0.02087692658469706,0.0007112029856873512,0.056122862179196605,0.11509480456910716
19,0,1,0.6451612903225806,0.8,-0.0007194951119424559,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.05185703018693861,-0.06698713106462262,0.0,0.008596224312853628,-0.017480789239448218,-0.0028623949884266056,0.054336900505988994,-0.07993580954723295
20,0,1,0.5645438898450946,0.8,-0.0005110787448410134,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.061165478673743,-0.05354164477004757,0.0,0.008596224312853628,-0.019176759561120017,-0.0028623949884266056,0.020881594393596024,-0.12974738776552658
21,0,0,0.5658914728682171,0.2,-0.004640291908410533,-0.0018213369715962939,-0.0010696108305607778,0.0,0.0,0.06120901916512513,0.03263657009030177,0.0,-0.008706879869994688,0.019247776327586376,0.0028623949884266074,0.10896516637445716,0.1572086655028825
22,1,1,0.9977158519872088,0.8,-0.001192189681148429,0.0011337800971547428,0.010091454990061172,0.0,0.0,-0.04766704559434085,0.0034001523449514967,0.0,0.022883823942988237,0.19128443821283025,0.0039799100738494506,-0.02822741511796532,0.04202894271882782
23,0,1,0.9466357308584686,0.8,-0.0010210943431199413,0.023447707773576215,-0.0020995867424204516,0.0,0.0,0.056287656445087694,-0.02223689954911471,0.0,0.06925395641613023,-0.008238712535429172,-0.004865102360660205,-0.060165332091357396,0.09627313784577679
24,0,1,0.7418335089567967,0.8,-0.0003281170929413388,0.0018568667933559282,-0.00019492280225191907,0.0,0.0,-0.046538671495191516,0.0835050233039891,0.0,-0.007681699257863179,-0.0032071275216869204,-0.003269255772731624,-0.05468419302835597,-0.027624394169525248
25,0,0,0.5658914728682171,0.2,-0.004640291908410533,-0.0018213369715962939,-0.0010696108305607778,0.0,0.0,0.06120901916512513,0.03263657009030177,0.0,-0.008706879869994688,0.019247776327586376,0.0028623949884266074,0.10896516637445716,0.1572086655028825
26,1,1,0.967784352399737,0.8,-0.0008387238068913311,0.014343190095110295,-0.0004797454038919014,0.0,0.0,0.27128753634594355,-0.053621324854518,0.0,0.00950376339809422,-0.011834817985214817,-0.0028623949884266056,-0.020943893081814446,-0.036769237318654426
27,0,1,0.6815415821501014,0.8,-0.0005110787448410134,0.0015409369652435087,-0.0007345905861017491,0.0,0.0,0.051841430188324274,-0.07711426585455397,0.0,0.008558985322272668,-0.021528755249248407,-0.0028623949884266056,0.15007999570429384,-0.2277286806068607
28,0,1,0.6589945487583283,0.8,-0.0005110787448410134,0.004621317887750781,-0.0007345905861017491,0.0,0.0,-0.05228284709566328,-0.07546108257126101,0.0,0.008604780987430699,-0.027099640703309107,-0.0028623949884266056,0.11484636669584354,-0.11012628212309386
29,0,1,0.5936151855047455,0.8,-0.0005110787448410134,0.0029958808988610024,-0.0007345905861017491,0.0,0.0,-0.07863995449476224,-0.06618575870207855,0.0,0.008596224312853628,-0.019016987503711582,-0.0028623949884266056,0.11049281005264898,-0.16051896473969604
30,0,1,0.6589945487583283,0.8,-0.0005110787448410134,0.005024221140161562,-0.0007345905861017491,0.0,0.0,-0.06180159289968768,-0.06754317711032322,0.0,0.008604780987430699,-0.02130837169501765,-0.0028623949884266056,0.15343012564994019,-0.15330337299480598
31,0,1,0.7485380116959064,0.8,-0.025863841902266274,-0.11553057068113984,0.001178234568220968,0.0,0.0,-0.03299674773792169,-0.037359617121150136,0.0,0.09219246731660773,-0.04558615609467448,0.004987564077414671,-0.04715642474123511,0.15467310401205062
32,0,0,1.0,0.2,0.0044744962896613345,0.09192902569272113,-0.0031031631905542394,0.0,0.0,0.06398369214253773,0.09208990172570013,0.0,-0.007323023571401816,0.027468748863007198,0.00030237963323700496,0.22875484023630285,0.3014231021787897
33,1,1,0.8468809073724007,0.8,-0.0007894948562933574,0.012865877906304066,-0.0004797454038919014,0.0,0.0,0.11500325590822533,-0.049756917069915946,0.0,0.00945962217795011,-0.012419762613632354,-0.0028623949884266056,0.05893295088355861,-0.08307248457147715
34,0,1,0.8397790055248618,0.8,0.0008368405871974488,0.0017233532844454647,-0.0033112595180476686,0.0,0.0,-0.04944375924980761,0.018006061610724933,0.0,0.007646549055006956,-0.011999135565912495,-0.0028623949884266056,-0.04708122265991686,0.12626397296959807
35,0,1,0.9142857142857143,0.8,-0.0009814233908918002,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.03289044903482744,-0.046348038230334704,0.0,0.008547630991660133,-0.013317503561658794,-0.0028623949884266056,0.1406042551502279,0.05946282170761604
36,0,1,0.894466628636623,0.8,-0.001833819433748267,0.0013606776019175466,0.02266881090474992,0.0,0.0,-0.06059404603507563,-0.01563139432910926,0.0,0.2079295495080507,-0.0342462589508001,-0.0006716423974874874,-0.050684468067533586,0.026169219835659355
37,0,1,0.7418335089567967,0.8,-0.0008749599943605477,0.0018943277561411674,0.0015987511116125953,0.0,0.0,-0.0482328498392338,0.1313915792167516,0.0,-0.007657755619292647,-0.0039390487901838425,-0.003269255772731624,-0.053538277020738816,-0.0755390020911672
38,0,0,1.0,0.2,0.026203675755880094,-0.001898227686528563,-0.047039140595235646,0.0,0.0,0.12701835569429687,0.1454594636585272,0.0,0.09116301208727867,0.09583809248170712,0.0006716423974874879,0.2767162645771994,0.08586686162938602
39,1,1,0.927810650887574,0.8,-0.0007977973550896411,0.007027953625238212,-0.00033720355739349866,0.0,0.0,0.08442333704775531,0.10158980305031806,0.0,0.019193767555739878,-0.008987736997580993,-0.0028623949884266056,-0.01046699178839072,-0.06097208570459615
40,0,1,0.5459940652818991,0.8,0.004640291908410525,0.001821336971596292,0.0010696108305607772,0.0,0.0,-0.05189735645210629,-0.023891191592064806,0.0,0.008706879869994702,-0.017507805946422664,-0.0028623949884266056,-0.02553742876178601,-0.1485478765578569
41,1,1,0.7418335089567967,0.8,-0.0008749599943605477,0.0018943277561411674,0.0015987511116125953,0.0,0.0,-0.047684035061723015,0.1399930459854004,0.0,-0.007657755619292647,-0.0038724408174504875,-0.003269255772731624,-0.038442019087636774,-0.09985214954316224
42,0,0,1.0,0.2,0.0020818738510499256,-0.0028054062284514477,0.0007345905861017481,0.0,0.0,0.12352550919177976,0.1406631058237762,0.0,-0.008596224312853612,0.03056288733431719,0.0028623949884266074,0.2186340922983144,0.29233717646753954
43,0,1,0.5870646766169154,0.8,0.0008935229146698406,0.0028439275301602885,0.00034943284987447965,0.0,0.0,0.029246960630710916,-0.06121328490041601,0.0,0.009511821837902636,-0.014892269643997307,-0.0028623949884266056,-0.11415272563048871,-0.0626603139830739
44,0,1,0.7418335089567967,0.8,-0.0008478467865554321,0.0018568667933559282,0.00040061890117169694,0.0,0.0,-0.04420811536368451,0.059178041819229775,0.0,-0.007681699257863179,-0.002802744914867671,-0.003269255772731624,-0.04322657084825179,-0.01756578561300612
45,0,0,1.0,0.2,0.0007194951119424529,-0.0028054062284514477,0.0007345905861017481,0.0,0.0,0.1251849313379533,0.12070696498557103,0.0,-0.008596224312853612,0.030841754116689178,0.0028623949884266074,0.16208991713520413,0.3682615822794172
46,0,1,0.5936151855047455,0.8,-0.0006110841764662284,0.0028128823632070123,-0.0007345905861017491,0.0,0.0,-0.05626156379304209,-0.07092636479366089,0.0,0.008596224312853628,-0.018218629692582162,-0.0028623949884266056,0.06388690262776939,-0.13206619576880468
47,1,0,1.0,0.2,0.0022068765350288684,0.06901781200289475,-0.0031031631905542394,0.0,0.0,0.1336706437298831,0.07738689260923302,0.0,-0.00669275411574606,0.025703667127058533,8.426933088723256e-05,0.192425063921717,0.30930069204959865
48,0,1,0.7302904564315352,0.8,-0.025989080874305792,-0.11553057068113984,0.001178234568220968,0.0,0.0,-0.05129449000195229,-0.04453846950833654,0.0,0.08578940978237291,-0.04558615609467448,0.003526131790534223,-0.0847084238897037,0.20744387134051956
49,0,1,0.5633802816901409,0.8,-0.0020818738510499308,0.003078687720055864,-0.0007345905861017491,0.0,0.0,-0.08278750923143524,-0.05747251159150274,0.0,0.00860743262436953,-0.01835725543352756,-0.0028623949884266056,0.06669959767478893,-0.1507093006470293
50,0,1,0.5936151855047455,0.8,-0.0005110787448410134,0.0028128823632070123,-0.0007345905861017491,0.0,0.0,-0.056207133496434525,-0.06188456576053368,0.0,0.008596224312853628,-0.018211587083966824,-0.0028623949884266056,0.05366768814868238,-0.13105025865969297
51,0,0,0.5658914728682171,0.2,-0.004640291908410533,-0.0018213369715962939,-0.0010696108305607778,0.0,0.0,0.06120901916512513,0.03263657009030177,0.0,-0.008706879869994688,0.019247776327586376,0.0028623949884266074,0.10896516637445716,0.1572086655028825
52,0,1,0.5870646766169154,0.8,0.0008935229146698406,0.0028439275301602885,0.00034943284987447965,0.0,0.0,0.05942954565279263,-0.06788759085256475,0.0,0.009511821837902636,-0.015355436705638714,-0.0028623949884266056,-0.11462017824840194,-0.08523797337345215
53,0,1,0.8468809073724007,0.8,-0.0007894948562933574,0.012992961055242794,-0.0004797454038919014,0.0,0.0,0.1295246152113064,-0.05247071647891607,0.0,0.00945962217795011,-0.012432663131191984,-0.0028623949884266056,0.06837634579348319,-0.10443762200686169
54,0,0,1.0,0.2,0.020560798743182555,-0.0017007394111501154,8.177021330208644e-05,0.0,0.0,0.05025654805264456,0.18396077264628072,0.0,0.03044263400221585,0.02512877280917274,0.0007112029856873512,0.19818899124379266,0.2923692487148716
55,0,1,0.5936151855047455,0.8,-0.0005110787448410134,0.0029884047641054352,-0.0007345905861017491,0.0,0.0,-0.07669811827850909,-0.06504823920287112,0.0,0.008596224312853628,-0.018770809036302554,-0.0028623949884266056,0.09710724580582855,-0.15045145854098976
56,0,0,1.0,0.2,0.0009814233908917963,-0.0028054062284514477,0.0007345905861017481,0.0,0.0,0.12024276114878713,0.3123405195507168,0.0,-0.008547630991660119,0.029443402669889228,0.0028623949884266074,0.16094262123490563,0.18380532365039212
57,0,1,0.5519454472523064,0.8,0.004640291908410525,0.001821336971596292,0.001111060330151486,0.0,0.0,-0.05403179773029636,0.0048891944476048485,0.0,0.007707524942599821,-0.017141911512942656,-0.0028623949884266056,-0.09012421443118945,-0.10406364268520149
58,0,0,1.0,0.2,0.0005280959632418003,-0.0021694583490687465,0.0005452518847430711,0.0,0.0,0.10560893796130083,0.13998981071962052,0.0,-0.009722274007577998,0.027186001382121648,0.0028623949884266074,0.23499376086519455,0.30017747859199745
59,0,1,0.7741935483870968,0.8,-0.0007894948562933574,0.011814386392703661,-0.0004797454038919014,0.0,0.0,0.2054780402393747,-0.052066276416297,0.0,0.009312965433190098,-0.021387203907023016,-0.0028623949884266056,0.03567402796906041,-0.210500756075301
60,0,1,0.894466628636623,0.8,-0.026203675755880087,0.0013613444169023683,0.05105782056125308,0.0,0.0,-0.06503210188692012,0.012622508901857062,0.0,0.20783570702326054,-0.034975481566815354,-0.0006716423974874874,-0.056469258538707406,0.0049414078791606
61,0,0,1.0,0.2,0.0005280959632418003,-0.0022865261626426915,0.0005452518847430711,0.0,0.0,0.13105928320828678,0.14237896787153914,0.0,-0.009909076797544202,0.0266841214061714,0.0028623949884266074,0.1789228110902356,0.3292146765475425
62,0,1,0.8397790055248618,0.8,0.0008368405871974488,0.0017233532844454647,-0.0033112595180476686,0.0,0.0,-0.04944375924980761,0.018006061610724933,0.0,0.007646549055006956,-0.011999135565912495,-0.0028623949884266056,-0.04708122265991686,0.12626397296959807
63,0,0,0.5658914728682171,0.2,-0.004640291908410533,-0.0018213369715962939,-0.0010696108305607778,0.0,0.0,0.06120901916512513,0.03263657009030177,0.0,-0.008706879869994688,0.019247776327586376,0.0028623949884266074,0.10896516637445716,0.1572086655028825
64,1,1,0.9995797730774618,0.8,0.0022159525276493576,-0.06633679096640378,0.0012862636240757392,0.0,0.0,0.057261034676954134,0.02676664579730327,0.0,0.007001547179169527,0.0012699806335574593,9.420646647554821e-05,-0.026621113893692122,0.19664204703237265
65,1,1,0.9995797730774618,0.8,4.2451315284436746e-05,-0.05725779262763572,0.0015216730976454482,0.0,0.0,0.09436948953793943,-0.007231793045139839,0.0,0.011443621381528171,-0.006736318903137773,-0.003405583549921527,-0.05287707912418143,0.2197111049950806
66,0,1,0.7365439093484419,0.8,-0.0007894948562933574,0.011458332618313754,-0.0004797454038919014,0.0,0.0,0.07666212301407205,-0.05813546751018371,0.0,0.00945962217795011,-0.014655478007365517,-0.0028623949884266056,0.041647513933516817,-0.1257611016292497
67,0,1,0.8468809073724007,0.8,-0.0007894948562933574,0.012865877906304066,-0.0004797454038919014,0.0,0.0,0.1190675240861695,-0.050428284337044244,0.0,0.00945962217795011,-0.012557830635042087,-0.0028623949884266056,0.06299721906150282,-0.0903915856388274
68,0,1,0.6451612903225806,0.8,-0.0005110787448410134,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.05091869022080187,-0.055267122029682716,0.0,0.008596224312853628,-0.017323102834335437,-0.0028623949884266056,0.07400326679068174,-0.1126266276052165
69,0,1,0.7516778523489933,0.8,-0.0006110841764662284,0.0031732059076942185,-0.0007345905861017491,0.0,0.0,-0.07325516888208963,-0.04259326446252453,0.0,0.008596224312853628,-0.014857259404809121,-0.0028623949884266056,0.1295106464713723,-0.05468846184250865
70,0,1,0.5870646766169154,0.8,0.0008935229146698406,0.0028439275301602885,0.00034943284987447965,0.0,0.0,0.057274135844943015,-0.07004300066041433,0.0,0.009511821837902636,-0.015285313786685309,-0.0028623949884266056,-0.111157967060358,-0.0844594878647503
71,0,1,0.5519454472523064,0.8,0.004640291908410525,0.001821336971596292,0.001111060330151486,0.0,0.0,-0.05403179773029636,0.0048891944476048485,0.0,0.007707524942599821,-0.017141911512942656,-0.0028623949884266056,-0.09012421443118945,-0.10406364268520149
72,0,0,1.0,0.2,0.0005110787448410093,-0.0028054062284514477,0.0007345905861017481,0.0,0.0,0.11811713530087681,0.1130494107538836,0.0,-0.008596224312853612,0.029643324540119614,0.0028623949884266074,0.18289894027477102,0.3635847553522855
73,1,1,0.9964267483409903,0.8,-0.00181211612161188,-0.0435555162414427,0.0022703102769526047,0.0,0.0,-0.06368789888963779,0.010362443030679139,0.0,0.06479780510326819,0.0006201415816726337,-0.001016750095506934,-0.15765255485358998,0.38610088455020736
74,0,1,0.5633802816901409,0.8,-0.0020818738510499308,0.003078687720055864,-0.0007345905861017491,0.0,0.0,-0.08278750923143524,-0.05747251159150274,0.0,0.00860743262436953,-0.01835725543352756,-0.0028623949884266056,0.06669959767478893,-0.1507093006470293
75,0,1,0.5519454472523064,0.8,0.004640291908410525,0.001821336971596292,0.001111060330151486,0.0,0.0,-0.05403179773029636,0.0048891944476048485,0.0,0.007707524942599821,-0.017141911512942656,-0.0028623949884266056,-0.09012421443118945,-0.10406364268520149
76,0,1,0.5274725274725275,0.8,-0.026203675755880087,0.001898227686528557,0.047039140595235625,0.0,0.0,-0.08306332164916051,-0.026857825329910146,0.0,-0.057726001974027746,-0.059505250014427635,-0.0006716423974874874,-0.13713700462185388,0.06969988093351093
77,0,1,0.7381275440976933,0.8,-0.000528095963241805,0.0019510824872956177,-0.0005452518847430711,0.0,0.0,-0.019783757468309057,0.135231354996359,0.0,0.009722274007578007,-0.014359721232554128,-0.0028623949884266056,-0.03644595905805295,-0.13425198679821165
78,0,0,1.0,0.2,0.0005110787448410093,-0.0031552383972091227,0.0007345905861017481,0.0,0.0,0.1675370068254491,0.1279800929041244,0.0,-0.008596224312853612,0.032501222516531446,0.0028623949884266074,0.16208981157054644,0.3175352645740428
79,0,1,0.6225941422594142,0.8,0.004640291908410525,0.001821336971596292,0.001111060330151486,0.0,0.0,-0.07951665128623228,0.006037711332255377,0.0,0.007707524942599821,-0.01618569239147264,-0.0028623949884266056,-0.08954505833531383,-0.010613986224153903
80,0,1,0.6589945487583283,0.8,-0.0005110787448410134,0.005070583659630508,-0.0007345905861017491,0.0,0.0,-0.08608495554819398,-0.07209514300566428,0.0,0.008604780987430699,-0.02628653837114656,-0.0028623949884266056,0.10892610652768274,-0.0750322211720412
81,0,1,0.9111617312072893,0.8,0.0008935229146698406,0.002674451893638712,0.00034943284987447965,0.0,0.0,0.1163279949703119,-0.017397954605742973,0.0,0.009511821837902636,-0.0075717148589904875,-0.0028623949884266056,0.04720134273702681,-0.03796477154297513
82,0,0,1.0,0.2,0.0025319780659761675,0.46165373086072037,-0.007866678430083106,0.0,0.0,0.06756375255060541,0.020580051229152702,0.0,-0.015146085212052804,0.07108317886901061,0.0014866585345056109,0.11893533230230789,0.07917808122985724
83,1,1,0.810126582278481,0.8,-0.0007894948562933574,0.012998833977599267,-0.0004797454038919014,0.0,0.0,0.0905985416838096,-0.05639202467835829,0.0,0.009493320568262697,-0.01363414749514661,-0.0028623949884266056,0.08484200031142462,-0.11364830684049845
84,0,1,0.5209302325581395,0.8,-0.0005110787448410134,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.07331653768786889,-0.07592138922060333,0.0,0.008596224312853628,-0.021296618667900145,-0.0028623949884266056,0.02493329455221007,-0.14076208263963388
85,0,1,0.5936151855047455,0.8,-0.0005110787448410134,0.0029958808988610024,-0.0007345905861017491,0.0,0.0,-0.07863995449476224,-0.06618575870207855,0.0,0.008596224312853628,-0.019016987503711582,-0.0028623949884266056,0.11049281005264898,-0.16051896473969604
86,0,0,1.0,0.2,0.1651268639241403,0.11074309966926786,-0.0014136440417906793,0.0,0.0,0.18326454196485809,0.03445327356579081,0.0,0.2629608132324557,0.007489924632592686,0.0015159154431655896,0.09569661787057235,-0.05983740626105283
87,0,1,0.7365439093484419,0.8,-0.0008920904740823687,0.011426812643541473,-0.0004797454038919014,0.0,0.0,0.06044909132219577,-0.057773218672016534,0.0,0.00945962217795011,-0.014376536327562014,-0.0028623949884266056,0.05254190416775295,-0.120949535097019
88,0,1,0.5645438898450946,0.8,-0.0005110787448410134,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.06433926079829391,-0.06865583283018577,0.0,0.008596224312853628,-0.019713308266582467,-0.0028623949884266056,0.06973413171084962,-0.15977540619262856
89,0,1,0.6225941422594142,0.8,0.004640291908410525,0.001821336971596292,0.001111060330151486,0.0,0.0,-0.07951665128623228,0.006037711332255377,0.0,0.007707524942599821,-0.01618569239147264,-0.0028623949884266056,-0.08954505833531383,-0.010613986224153903
90,0,1,0.6451612903225806,0.8,-0.0007194951119424559,0.002805406228451445,-0.0007345905861017491,0.0,0.0,-0.05065017264465136,-0.07913201334649791,0.0,0.008596224312853628,-0.01727595018479593,-0.0028623949884266056,0.0651157579013003,-0.07998148125760846
91,0,0,1.0,0.2,0.0005280959632418003,-0.0022865261626426915,0.0005452518847430711,0.0,0.0,0.1337170761021503,0.16932543289795138,0.0,-0.009909076797544202,0.027145431071501455,0.0028623949884266074,0.1908488179358011,0.28722310211637114
92,0,1,0.9513513513513514,0.8,-0.0006110841764662284,0.003078687720055863,-0.0007345905861017491,0.0,0.0,-0.032182446219335595,-0.04356556207783835,0.0,0.00860743262436953,-0.009216112813444935,-0.0028623949884266056,0.2758569810740423,-0.04701955920550186
93,0,1,0.7365439093484419,0.8,-0.0007894948562933574,0.011426812643541473,-0.0004797454038919014,0.0,0.0,0.09925482991210274,-0.06099352672819319,0.0,0.00945962217795011,-0.015252171233583151,-0.0028623949884266056,0.017280881796222648,-0.12050090397098673
94,0,1,0.7868852459016393,0.8,-0.0022068765350288654,-0.06461529487914403,0.00310316319055424,0.0,0.0,-0.06949584545769158,-0.025166513150872212,0.0,0.006692754115746064,0.1687985395577413,-8.426933088723069e-05,0.012223912460411374,-0.042364324069188865
95,0,1,0.7365439093484419,0.8,-0.001102296260395104,0.011458332618313754,-0.0004797454038919014,0.0,0.0,0.09078563760436537,-0.07931077663760641,0.0,0.009411028856756615,-0.014548925623311483,-0.0028623949884266056,0.03761362899071986,-0.11442057980808223
96,0,0,1.0,0.2,0.0014871728831212093,0.426844446034588,-0.0016199300728015507,0.0,0.0,-0.09960529853779357,0.015596247192763733,0.0,-0.007740169445690435,0.04196149954563654,0.0028623949884266074,0.31132110424269444,0.10889253316905505
97,0,1,0.5504587155963303,0.8,-0.0005110787448410134,0.00315523839720912,-0.0007345905861017491,0.0,0.0,-0.10069742546191579,-0.07271602574497922,0.0,0.008596224312853628,-0.020378833291706474,-0.0028623949884266056,0.1110187226459061,-0.17441112094166722
98,0,1,0.5633802816901409,0.8,-0.0020818738510499308,0.003078687720055864,-0.0007345905861017491,0.0,0.0,-0.08278750923143524,-0.05747251159150274,0.0,0.00860743262436953,-0.01835725543352756,-0.0028623949884266056,0.06669959767478893,-0.1507093006470293
99,1,1,0.9765258215962441,0.8,-0.0013034411384929842,0.005995187572785672,0.0004587007132463681,0.0,0.0,0.06755073205768172,0.07689975478961852,0.0,0.007834758512871532,-0.002424530328849241,-0.003269255772731624,-0.00647027152049328,0.03125418671060705
100,0,1,0.9256198347107438,0.8,-0.0006110841764662284,0.003078687720055863,-0.0007345905861017491,0.0,0.0,-0.03491185654415553,-0.045794616500664576,0.0,0.00860743262436953,-0.009715955349441002,-0.0028623949884266056,0.26586228476169343,-0.05729807225011844
101,0,1,0.8389513108614233,0.8,-0.0005110787448410134,0.005573533291614962,-0.0007345905861017491,0.0,0.0,-0.05590851377494554,-0.05563011002240946,0.0,0.008604780987430699,-0.011651208010366773,-0.0028623949884266056,0.20183242569694568,-0.049761532987476244
102,0,1,0.8007699711260827,0.8,-0.000528095963241805,0.0029065262060081727,-0.0005452518847430711,0.0,0.0,-0.06788302783537747,0.09759347153788997,0.0,0.009951999837586198,-0.014870649995228073,-0.0028623949884266056,0.044487610463908644,-0.06748021625229259
103,0,1,0.9691817215727949,0.8,0.004640291908410518,0.0020349415988127053,0.0010696108305607772,0.0,0.0,0.0005472959718715526,0.038246390071045695,0.0,0.013977713744062415,-0.00687229860758638,-0.0028623949884266056,0.17654812848296064,-0.05814795743891606
104,1,1,0.810126582278481,0.8,-0.0007894948562933574,0.01246416125199086,-0.0004797454038919014,0.0,0.0,0.22878638280476635,-0.047866047231973075,0.0,0.009312965433190098,-0.015608159348121094,-0.0028623949884266056,0.020352086643761872,-0.1931831720265224
105,1,1,0.5645438898450946,0.8,-0.0006110841764662284,0.003177657955707883,-0.0007345905861017491,0.0,0.0,-0.09333815211450733,-0.05055527776258445,0.0,0.00860743262436953,-0.01837639028081361,-0.0028623949884266056,0.018626710686970385,-0.0993900215130531
