index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_sttl,shap_rttl,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sInterPacketAvg,shap_rInterPacketAvg
21,0,0,0.6527631047336503,0.1999999999999982,-0.002772270905551914,0.0006342970816190775,-0.008914634928126459,0.0,0.0,-0.0010424136217968567,0.06406906183184533,-0.002283545795040512,-0.005597864140046855,-0.0016780624495730005,0.005626527376318893,0.13627590705753737,0.2684461032264619
22,1,1,0.99753404545756,0.8000000000000018,0.02633144212999347,0.005366500874038164,0.005495606217183376,0.0,0.0,-0.010954947465007319,-0.0069269182660098155,0.004088613994746404,-0.010377835210210665,0.09310938590559004,0.005420344090691102,-0.03513631094340944,0.12111816412993578
23,0,1,0.8506259897273128,0.8000000000000018,-0.0007070718837047014,0.010721415816408042,-0.03129013402024072,0.0,0.0,0.03490938819729564,-0.028130730103772,0.0006971530044555676,0.043916246464249124,0.008322259298026005,-0.005936118262712518,-0.11137634665395303,0.12949992787124512
24,0,1,0.6403969502028776,0.8000000000000018,0.005770931920609182,-0.0046999633619757165,-0.005053605226601519,0.0,0.0,-0.048641408033936094,0.11616881419439733,0.007370102599494675,0.010774079141752017,0.011268017392385136,-0.011024088001197094,-0.0861959784685223,-0.15533995195354586
25,0,0,0.974035073509212,0.1999999999999982,-0.002772270905551914,0.0006342970816190775,-0.008914634928126459,0.0,0.0,0.031643842575389255,0.0898982187844681,-0.002283545795040512,-0.005597864140046855,-3.0565486377428265e-05,0.005622236801819921,0.28266160107996335,0.38317375844109075
26,1,1,0.9531912271681098,0.8000000000000018,0.0021233898331288487,0.004215218353411107,-0.01261665848504559,0.0,0.0,0.2928297705282735,-0.030248307223714035,-0.00016747262817098956,0.006068918146510781,-0.002998598129473192,-0.0036878217945845084,-0.07640294709212943,-0.02592426434011364
27,0,0,0.5243188410058315,0.1999999999999982,-0.0034832267490189344,0.0004698031967070023,0.014175372500481736,0.0,0.0,-0.006417645798841225,0.04982213138285844,0.0004961867278197499,-0.005477833933405275,0.008348673074127533,0.003579763269905465,-0.017570506228799333,0.28037612356399216
28,0,0,0.670142769678628,0.1999999999999982,-0.002786891512283409,-3.758264229165954e-05,0.015382506558523818,0.0,0.0,0.03570751899817175,0.07903652347047978,0.00012110504005403138,-0.0056451880327196575,0.0049352381457320954,0.0036942543818663087,0.04181056160494275,0.2979247236661471
29,0,0,1.0,0.1999999999999982,-0.003373718517040285,-0.0001346378577236706,0.01569341221355991,0.0,0.0,0.12967056339767558,0.08079990608140587,0.00014529417848681492,-0.005568934172091108,0.013266941978419025,0.004012707507176616,0.1686510297640593,0.3968374354260662
30,0,0,0.8170023165892616,0.1999999999999982,-0.0034001553055697555,0.0006432615487834426,0.015012858073735995,0.0,0.0,0.08191957683826187,0.10589706175024143,0.00013947172797587748,-0.00547842299703828,0.013699162405852937,0.003963779974663904,0.053648961146711145,0.3509567614256385
31,0,0,0.6568798601079209,0.1999999999999982,0.002867505376896534,0.04175724677099525,-0.00206322913961123,0.0,0.0,0.15861910154729375,-0.0016771192970484942,0.003203590362181996,0.18122031415762221,0.013529098927266385,0.0047348352987374945,0.1411494180783137,-0.08646090197472933
32,0,0,1.0,0.1999999999999982,0.0012375801295523567,0.03493700124730397,-0.02968622436348226,0.0,0.0,0.011372088723210822,0.07493684604659709,0.001351941773279266,-0.0009333349219301991,0.2870938092632988,-0.01484817133206604,0.17496745138394862,0.25957101205028227
33,1,1,0.8987140801468245,0.8000000000000018,0.0020013064429330765,0.0029659907810800556,-0.012478635469136402,0.0,0.0,0.2459819966795164,-0.031009022034641502,-0.0001465942662088392,0.0060461744592590705,-0.003423784251248726,-0.0036438999921995048,-0.03710345205703419,-0.07047600014551171
34,0,1,0.8375668440504083,0.8000000000000018,0.00807604017131039,-0.001742309997044182,0.002933279786023799,0.0,0.0,0.03309969386583941,-0.02346196352125754,0.009151959349132821,0.005984071820234844,0.004433683952623333,-0.005892016651696409,0.02340282714213604,-0.018418421866912112
35,0,0,0.8222920762171195,0.1999999999999982,-0.004030779161144365,-0.0003109813937645384,0.013374074840350043,0.0,0.0,0.07246066020464602,0.1765669908717144,0.00023705787241908122,-0.005597780356297464,0.011106326955652198,0.004046134186072218,0.1354281392076882,0.21901223298978093
36,0,1,0.9042404918171864,0.8000000000000018,0.014139557890005974,0.004715651723768942,0.010346086620900082,0.0,0.0,-0.006826295435341926,-0.0035815529050119317,0.00441262707560581,0.03365464106748796,-0.04937615310993481,0.0018314421853974229,-0.03369920161766896,0.12862368832195936
37,0,0,0.5538448593309686,0.1999999999999982,-0.0007922248097383658,0.004690072066149233,0.0015079405650041617,0.0,0.0,0.07400750179586925,-0.1584328980663166,-0.0007304172891990297,-0.011191900520418633,-0.002283371749491765,0.010243713455117551,0.22557324621398156,0.2112531976700071
38,0,0,0.8311229493250814,0.1999999999999982,0.064638146740827,2.7116803296129487e-05,-0.00904987044868992,0.0,0.0,0.06106545057258795,0.07056708405394713,0.0027210614469941334,0.049750508833320994,0.08353982022786029,-0.002050408908326908,0.1712148063569578,0.13869923364629924
39,1,1,0.9566557801682878,0.8000000000000018,0.0028754242400417826,0.0023075948227314286,-0.012136454296699021,0.0,0.0,0.26430744375343757,0.15560650296512746,-0.00041130993587228337,0.005685802253224838,-0.0033932110450725244,-0.0036726417168420735,-0.1140668061418667,-0.14044656472993858
40,0,0,0.9192004161854179,0.1999999999999982,-0.002772270905551914,0.0006615729157322858,-0.008914634928126462,0.0,0.0,0.03556106274030575,0.08656713901912887,-0.002283545795040512,-0.005597864140046855,-0.004083866992763863,0.005613829849126931,0.19404955823506453,0.42039943618758524
41,1,0,0.642368225462187,0.1999999999999982,-0.0007319080178928478,0.0012644855469547576,0.0015048045650000222,0.0,0.0,0.05310699458789942,-0.06387233764010941,-0.0007304172891990297,-0.0047707548166110005,5.077831654715608e-05,0.008270378527980555,0.12040201629814622,0.3278741853834687
42,0,0,0.6436923125372253,0.1999999999999982,-0.003716873177661702,-0.0006331394883715908,0.013497530635139237,0.0,0.0,0.03631536425399064,0.07436024655046558,0.0001458220674458751,-0.005987854100670477,0.011771596864039627,0.0035941639768455767,0.0045808242144204595,0.309764630741576
43,0,0,0.7784189935368919,0.1999999999999982,-0.002030704114069398,-0.000250049479479804,0.002113694519517792,0.0,0.0,-0.0145813491279188,0.07802943907240703,-0.0007246944158039447,-0.005950815206177713,0.0019629003229774834,0.004433383500727728,0.22033095573091163,0.29508623273380025
44,0,0,0.7566089679318234,0.1999999999999982,0.003094073216731547,0.0050330760347861965,0.00441084962041902,0.0,0.0,0.02527195845038728,0.13694262084559347,-0.00236088001628461,-0.005446902038458593,-0.01294700652601043,0.011003092006585702,0.10897122623421496,0.28263686010385497
45,0,0,0.9095697750177276,0.1999999999999982,-0.0040349105685258055,-0.00011678988604547441,0.013950898778862247,0.0,0.0,0.03000696017017552,0.07478127753625731,0.00016930108711378183,-0.005587756397771343,0.013449753362660181,0.004070750936525947,0.15559135082240402,0.4272889391760671
46,0,0,0.6625593470175072,0.1999999999999982,-0.003618488198572737,-0.0001564885342772116,0.014234329768152539,0.0,0.0,0.010301047935402062,0.03790647814866643,0.00019272800023583186,-0.00565543990886528,0.0070914159664996305,0.004041675834413007,0.11776365923679151,0.2804584287690564
47,1,0,0.9927417835347411,0.1999999999999982,-0.0017289445940767876,0.03433108626538527,-0.030666798556390002,0.0,0.0,0.057226131340480005,0.08931699541767386,0.0014116531267207813,-0.0006902894560898979,0.23223858971535802,-0.014724618045758154,0.10852363187002026,0.3175043464514118
48,0,1,0.6117064186980088,0.8000000000000018,-0.0022687231451489565,-0.04176282467254471,0.002202593844506303,0.0,0.0,-0.10987072009781974,-0.0005297086874233078,-0.002441693815695821,-0.10548425864003404,-0.012466792604382104,0.0027180021914900983,-0.13379490521221987,0.21540544953726729
49,0,0,0.9252660901016524,0.1999999999999982,-0.004064272494992588,-0.0006090096293840957,0.013489475273256042,0.0,0.0,0.13323093493936433,0.06462482301844621,0.00025917212963646476,-0.005608816603017476,0.011401650122470243,0.00403385495038972,0.14748918196187022,0.36101909643360636
50,0,0,0.7226376356968192,0.1999999999999982,-0.003379572139632402,8.655523793711012e-05,0.015629981059928817,0.0,0.0,0.021166195419407768,0.06424393520114671,0.00015044601057286842,-0.00563460353095873,0.01072040725428975,0.0035890411063831404,0.11539450273486036,0.3006707473428788
51,0,0,0.733737383073461,0.1999999999999982,-0.002772270905551914,0.0006342970816190775,-0.008914634928126459,0.0,0.0,0.014892390141237083,0.06855162322020447,-0.002283545795040512,-0.005597864140046855,-0.0016780624495730005,0.005626527376318893,0.16882587597778184,0.2964530474946349
52,0,0,0.9194073756570729,0.1999999999999982,-0.0020293470948786045,-0.0012227004959212788,0.0021136864419918,0.0,0.0,-0.035696925485268385,0.1694937316556876,-0.0009968977260305352,-0.005945575336137736,0.005753390937140655,0.004417150747848156,0.2572303976013694,0.3262904644112718
53,0,1,0.7128394552977115,0.8000000000000018,0.0018727219798171124,0.0028767492557755653,-0.012655092804302983,0.0,0.0,0.19725048073626986,-0.049454823417067396,-0.0001458259761838193,0.005887028733742442,-0.004897256009817445,-0.0037024571742047194,-0.08904933270567529,-0.13514273732065843
54,0,0,1.0,0.1999999999999982,0.07709165950860332,0.0152972211024726,0.039652526534241034,0.0,0.0,0.06111299876373636,0.15521269390905207,-0.004747723579641276,0.02173967885903701,0.053135537706085395,0.024639819641891967,0.07901861403191418,0.2778469735226064
55,0,0,0.9221619545912734,0.1999999999999982,-0.0037790543104566773,-2.719815299692819e-05,0.014177156841747302,0.0,0.0,0.10651340704625288,0.05412349901145631,0.00017974509210678336,-0.005570998036856166,0.011124278164938906,0.003965868483709677,0.1446668119473838,0.39678843850398304
56,0,0,0.6198918701011225,0.1999999999999982,-0.0040492580261112365,-8.022935393344912e-05,0.012886780917047156,0.0,0.0,-0.021608612268299236,0.17358300075625294,0.00035507455642267826,-0.005600984617385561,0.010176962509752013,0.003988942783090551,0.010472126423581548,0.23976806642070161
57,0,0,0.706161444661796,0.1999999999999982,-0.002772270905551914,0.0006644068047853488,-0.008912858656185251,0.0,0.0,0.015488649581757614,0.029199412236179584,-0.002283545795040512,-0.00535777671586965,-0.0014852280486967791,0.0055927039333652125,0.22598373248008927,0.2500442197469581
58,0,1,0.5908014803574819,0.8000000000000018,0.004060578314187451,0.00010844932341563325,-0.013275117589617745,0.0,0.0,-0.05243469223897427,0.14525977177218216,-0.001193185917347725,0.005457816688808547,-0.0058058227813591766,-0.0038348110610447123,-0.08827365455183817,-0.19926785160095006
59,0,0,0.7476664659218821,0.1999999999999982,-0.0015565780790539425,-0.0011495027426580036,0.012696804974628377,0.0,0.0,-0.06057518913158747,0.08338676704193823,0.00010036885244407401,-0.0060084174458601754,0.009966954297421648,0.003624073289336122,0.14909286043045222,0.3580883244348175
60,0,1,0.8807899950275638,0.8000000000000018,-0.03677089732019434,0.00011121886516329976,0.013146144889388853,0.0,0.0,0.00020856282056061352,0.00319849716620432,0.023831139131527655,0.04133013136804617,-0.04992488096397753,0.00221415600812631,-0.008112696178460848,0.09155861924116025
61,0,0,1.0,0.1999999999999982,-0.004151857191464748,-0.0001516682696095313,0.014269865021803586,0.0,0.0,0.1393548583343407,0.04918738305811254,0.0014419107348835824,-0.005490478650390193,0.010586971181270466,0.0039015804366875385,0.2830519545459587,0.30799948079840017
62,0,0,0.600194183138764,0.1999999999999982,0.016846328794159475,0.0038706162906416417,-0.0029332797860243745,0.0,0.0,0.01339282333241505,0.04063374659112812,-0.002599583993943891,-0.00554005618806567,-0.0008112171835580799,0.005892016651696601,0.10940428822922553,0.22203850040108608
63,0,0,1.0,0.1999999999999982,-0.002772270905551914,0.000631066114586772,-0.008914634928126459,0.0,0.0,0.08938248818142207,0.08881330795064747,-0.002283545795040512,-0.005597864140046855,-9.794870164015981e-05,0.0056181838844074515,0.248023463786734,0.3871977545526047
64,1,1,0.9927611877433369,0.8000000000000018,-0.003928325869704922,-0.033995975419776274,0.0030537083563698677,0.0,0.0,0.07286860226675501,0.005009394777556131,-0.0037413112522577193,0.0037102810022315415,0.0025845296497666245,0.0025491958983468875,-0.022981359910838498,0.16763244824487253
65,1,1,0.9927611877433369,0.8000000000000018,-0.0023566378041901953,-0.02749295988372043,0.002804544945838773,0.0,0.0,0.1260786200690996,-0.0599919708790437,-0.0038821085123138055,0.0057640374494157985,-0.01067102866225117,-0.0021730661524328927,-0.026579722222537083,0.19126147939545485
66,0,0,0.9192089159669472,0.1999999999999982,-0.0018780189494894057,-0.0006820463479731712,0.012822307155689409,0.0,0.0,0.016431220139228077,0.09792137070431445,0.00014819590184374725,-0.005917567185127049,0.010152642779535431,0.0036132979322407582,0.21130704405496362,0.3752904697817189
67,0,1,0.7977570976421178,0.8000000000000018,0.0018771542627822836,0.0024023371251835303,-0.012907959354436194,0.0,0.0,0.2668437313354999,-0.05811641427257791,-0.00014992574566555125,0.006013267980614017,-0.005399481469723792,-0.0037005461585537464,-0.056335200642968486,-0.1427698654180533
68,0,1,0.5761759630283363,0.8000000000000018,0.00377230900533881,4.958597884553959e-05,-0.013165073921130676,0.0,0.0,-0.04894026666152055,-0.02882759389124519,-0.00013909409042466367,0.00564449239514697,-0.003273302549359664,-0.003990864396014479,0.05014093723960758,-0.18509516608092488
69,0,0,0.6538090424478753,0.1999999999999982,-0.0038169832530417103,-0.000230350474922984,0.013608055014386207,0.0,0.0,0.09065718335735858,0.04590549760092111,0.0002296004862677633,-0.005653315211046427,0.005358098953598629,0.003958926066616325,0.05488071117873623,0.24891161872899747
70,0,0,0.9020748076974738,0.1999999999999982,-0.0020293470948786045,-0.0002470261496683197,0.002113686441991803,0.0,0.0,0.0712341645390112,0.10772486143795726,-0.0007342741993865777,-0.005945575336137736,0.005852686890503586,0.004331004306876804,0.19306227344440569,0.3267123534167973
71,0,0,0.9798392503869746,0.1999999999999982,-0.0028131453059479206,0.0006640834874141466,-0.008906857798669142,0.0,0.0,0.06105941477165895,0.07793536087002052,-0.002283545795040512,-0.006091698254648776,0.00017386977766953906,0.00591945608024236,0.308011316935816,0.3461709956184538
72,0,0,0.9864888418342057,0.1999999999999982,-0.00403346008716879,-0.00024025268709312238,0.013952194159764631,0.0,0.0,0.07569134323648376,0.09231188224059733,0.0001681824713387157,-0.005601920602201918,0.012424107564475567,0.00404202509407966,0.15983793386656361,0.43793680657736067
73,1,1,0.9898146904662806,0.8000000000000018,0.002143003391688764,-0.023480040532649207,0.0107291615467609,0.0,0.0,-0.028546207514914705,-0.0019270483936751788,-0.0024253667797517046,0.028033363638755318,0.0051390256750484045,0.0051232057292179166,-0.0866226604997465,0.2816482542055257
74,0,0,0.7698543364005087,0.1999999999999982,-0.004064272494992588,-0.0006132323768617103,0.013865907552167586,0.0,0.0,0.11703735383689268,0.05758212462751678,0.00025917212963646476,-0.005608816603017476,0.010071205171778569,0.0040362156511416745,0.07207963663850551,0.30520904226773593
75,0,0,0.8910720071200597,0.1999999999999982,-0.0028131453059479206,0.0006640834874141466,-0.008906857798669142,0.0,0.0,0.05034834589081605,0.06891994392801387,-0.002283545795040512,-0.006091698254648776,-0.001776849714489269,0.005909537651103029,0.2628230724504022,0.3242791205811015
76,0,0,0.8566069107414493,0.1999999999999982,0.0776453650516836,0.002370943394784301,-0.006116910157157605,0.0,0.0,0.057760512198940246,0.04398966652616248,0.0017570937983772553,0.04647792559772668,0.12046828912693223,-0.0007176949263239632,0.22901287324782582,0.0839588468824919
77,0,0,0.577303152501873,0.1999999999999982,-0.004413255207426358,-0.0001346333662190516,0.013292053686647855,0.0,0.0,0.06605603741444056,-0.11744565714623122,0.000441409011661782,-0.005357389882304717,0.007515406740769035,0.004069582866825124,0.19125102339105948,0.22202857499264478
78,0,0,0.8232833765680126,0.1999999999999982,-0.003369144140448077,-0.00020654790709202987,0.015683197319124122,0.0,0.0,0.12332652359383912,0.06054077801060773,0.00014017993729868638,-0.005583077432613817,0.008641401031741634,0.003956133587490179,0.12169588752321833,0.2984580450448421
79,0,0,0.8938980135721186,0.1999999999999982,-0.0034328418160178248,0.0007833505797249314,-0.010319035013341927,0.0,0.0,0.06074933450446929,0.0678919440939068,-0.0022835457950405166,-0.005807980716622477,0.0019511107411646425,0.005403596327702706,0.2730261531691217,0.3059359274970457
80,0,0,0.6479762924313227,0.1999999999999982,-0.002787708609316391,-4.771772693012393e-05,0.014968780488210022,0.0,0.0,0.06216650226600067,0.05610248063737616,0.00012110504005403138,-0.0055225360334930996,0.007862384806863115,0.00409071163364464,0.014346766118526958,0.2966755238103813
81,0,0,0.545843477111976,0.1999999999999982,-0.002145777651112984,-0.0012241960078159802,0.0020293076440981678,0.0,0.0,-0.07409435306149133,0.10879091451573593,-0.0009943098019494295,-0.006120597908768848,-0.0010444133375183667,0.004417150747848156,0.16251668757014806,0.1537130644028016
82,0,0,1.0,0.1999999999999982,-0.0018114198190268289,0.02841081715785147,-0.011023167379657679,0.0,0.0,0.0703339968354379,0.17586275158442094,0.0005842698202449153,-0.0016303340157253435,0.3678250873081529,-0.003710289668334675,0.11854442572876539,0.056613862447863796
83,1,0,0.7278343935012069,0.1999999999999982,-0.0018639723928223072,-0.0018363096105456075,0.012930721318372635,0.0,0.0,-0.10513237411668798,0.09111004901879143,0.00014350215598392884,-0.00584977829858762,0.0051625471978437865,0.0037080346369117653,0.163082031388177,0.3663799422037671
84,0,0,0.9021516417020257,0.1999999999999982,-0.003775006104790077,0.0001499707810834878,0.014211146577614858,0.0,0.0,0.04394600538898153,0.0786853375148958,0.00015961761580391413,-0.00563270313276748,0.013566423063243108,0.0036712749827065017,0.16985176393775736,0.3873178110774903
85,0,0,0.8170787736945073,0.1999999999999982,-0.0039343780294357426,-0.00042992675790673023,0.015438944116385817,0.0,0.0,0.12296088931476773,0.026595463506282446,0.00014089270555784573,-0.005588747963487867,0.008752876150422379,0.004075290154732455,0.10154349490052826,0.3475239755966556
86,0,0,0.9633790569880455,0.1999999999999982,0.006294786406397485,0.04168371191403433,-0.001952188640180087,0.0,0.0,0.1676659800688355,0.11857422040632734,0.02678090479545343,0.23071887720281775,0.02303827254195557,0.003730410212651214,0.20513597559540464,-0.058291893515652934
87,0,1,0.591314501208042,0.8000000000000018,0.00208635046944046,0.0008164267135657478,-0.01252122047932288,0.0,0.0,0.13900530758372534,-0.06140170629794765,-0.00015327906702939308,0.006053746201828505,-0.006973633493489194,-0.0037102820153662435,-0.07285619606760453,-0.19903101233977427
88,0,0,0.8280350512501989,0.1999999999999982,-0.0037723830180965284,0.0001386324992565708,0.014163492244985462,0.0,0.0,0.02179136666388268,0.09070156668333028,0.00015725437514288134,-0.005566625496762475,0.010678345000203092,0.00400022787233228,0.07634737988129278,0.419395794544627
89,0,0,0.7838095549507942,0.1999999999999982,-0.0028286435380529434,0.0008106815662925792,-0.008910066940233047,0.0,0.0,0.07564379909984704,0.046658869621181445,-0.002283545795040512,-0.005678432089221069,0.0005200421589470578,0.00555052772560255,0.18622196842479802,0.28810435471666873
90,0,0,0.9290623093292855,0.1999999999999982,-0.003976575610173568,-0.00031663605914112095,0.013938642073107533,0.0,0.0,0.11352113023660579,0.09498251240287808,0.0001380769318949785,-0.005663876671422371,0.010388539735044455,0.004021194998871641,0.14802764970128546,0.3540016515903298
91,0,0,1.0,0.1999999999999982,-0.004154480278158296,-0.00013235924573307313,0.014274733591416537,0.0,0.0,0.12934748941162688,0.062367450997571745,0.0013094582941332428,-0.005490478650390193,0.01039863909916223,0.0038742892924285843,0.24646716213309397,0.341738095354842
92,0,0,0.5495646872194193,0.1999999999999982,-0.004009977113327553,-0.0016889151377687559,0.012745687823690517,0.0,0.0,0.08770228830936323,0.059101573555507714,0.000164649262642512,-0.007742692720575421,0.00885526475619149,0.004023557345800646,-0.049817755126872414,0.24023100626476376
93,0,0,0.6733634011720536,0.1999999999999982,-0.0019587656894187694,-0.000998769352082925,0.01255566922037859,0.0,0.0,-0.03865741978652275,0.08226999850766287,0.00014889820157770083,-0.005894006240140196,0.009208799360347669,0.0036286434157238503,0.0641999531866232,0.3488604003478987
94,0,1,0.5753679199270855,0.8000000000000018,0.0021476816548014017,-0.03471211740475376,0.0372312706971486,0.0,0.0,-0.045234254645132775,-0.041603526792887216,0.001676089890157669,0.0009964237209265725,-0.11678933100779615,0.014851473382872465,-0.0293075679752399,-0.013888221593029512
95,0,0,1.0,0.1999999999999982,-0.0020527556504714084,-0.0005134774194495084,0.012717712978282846,0.0,0.0,0.09936131487041061,0.14893501703461193,0.00016222147269367537,-0.005863242829887762,0.00937430905063721,0.003644868416901075,0.13177661294178772,0.4024574191344799
96,0,0,1.0,0.1999999999999982,0.018227137347230058,0.11700372719521193,-0.014383478833307355,0.0,0.0,0.11890892801540213,0.06488967037808463,0.0044403443363524335,-0.004174078809420506,0.008912074852848362,-0.008270117824899368,0.3046033442618488,0.18984244908064477
97,0,0,0.7241019662541246,0.1999999999999982,-0.0033573732207259127,-0.00021591434125397703,0.015268385367271603,0.0,0.0,0.11597308470734967,0.04214106364106561,0.0001359817032739933,-0.005582865801625191,0.011019976127010386,0.0036539057113827494,0.10074507713916428,0.24432064522120775
98,0,0,0.8276004507781544,0.1999999999999982,-0.0038190093342635343,-0.00036677747711257204,0.014145280438704121,0.0,0.0,0.12579217683895294,0.050089527464732046,0.0002717365513682009,-0.00558943232674214,0.010132719057166775,0.003985394844147004,0.11905260633715185,0.3139062283840434
