index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_rFinRate,shap_sttl,shap_rttl,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sInterPacketAvg,shap_rInterPacketAvg
14,1,1,1.0,0.8028785161205847,0.0271945007833699,0.0002645575914499704,-0.0009083981991654465,-0.007813536844946806,-0.004400359049965921,-0.0718419834957442,0.04973698393842406,-0.005347715164216387,0.14047580369882565,0.002587625740794654,-0.0038611007086767715,-0.02220255790934658,0.09323766349864232
15,0,0,1.0,0.19712148387941528,-0.0008068969218620721,0.0016960587664225442,0.0008762282829697186,0.09587121650075174,0.0037384119032871145,0.0011286638422856369,0.7080322161044581,0.06829351151656655,-0.10095745491754012,0.018418140682022927,0.002627362349609099,-0.0307304870991247,0.034691545110756124
16,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959968,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.003283337814701602
17,0,0,1.0,0.19712148387941528,-0.0005747900945596552,0.001121229687254065,0.0008762282829697186,0.09587121650075174,0.003452196263172721,0.001109310640060758,0.6944221796274695,0.08769295727652097,-0.11456749139452839,0.01829342352192075,0.002420476417830622,-0.02226546128756798,0.03502704067930754
18,0,0,1.0,0.19712148387941528,-0.001066661911975313,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.0026561676309800495,0.0004789434700313846,0.0035641734125004356,0.6289064278521206,0.04251765262277015,0.0015971260293839858,0.026837362849870955,0.07108042281281102
19,1,1,1.0,0.8028785161205847,-0.004446054315822597,2.3360245917798295e-05,-0.0018265631638062416,0.03436254812231489,-0.009913450629635327,-0.0016297678262229356,0.01844912078453209,0.0023066871678759384,0.09387856026820993,0.13467918871673484,-0.0015045153270093958,0.004879656316770108,-0.0721372864804147
20,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
21,0,0,1.0,0.19712148387941528,-0.001382110270654397,0.00343536036217683,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.0039839641603417126,-0.0011431492844396483,0.0030569208603371117,0.7527930624105557,0.00894885527405064,0.002009750426463084,0.026346070562252487,-0.01112808465725534
22,0,0,1.0,0.19712148387941528,-0.002927314765647851,-3.435708317271502e-05,0.013669790558128454,0.007090989064360253,0.038428439105477816,0.0022243962395506415,-0.030107307287583197,0.00776762357946107,0.14752766058667713,0.2552820531573226,0.0033662385673347032,-0.01482329469441207,0.37541359909310545
23,1,1,1.0,0.8028785161205847,0.00047167483199683324,-0.0018950931973377395,-0.0018978908476257527,-0.004728017359038489,-0.007855077383979142,-0.0010748554729906833,0.028208834191727143,-0.0886022280503005,0.36122009875852634,-0.04792488455305927,-0.0009314518320164462,-0.006774038480430256,-0.031095586726028312
24,0,0,1.0,0.19712148387941528,-0.005600455282391187,-0.0007846737385594203,0.0003453035283917399,0.09568611334293373,0.0026931233879313294,0.009115533796321669,0.5800849204840894,0.07902300419621953,0.17379865530746721,0.012113442212446018,0.005439688172771577,-0.1552167519334551,0.006180612646435777
25,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
26,0,0,1.0,0.19712148387941528,-0.001067516864005061,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.0026561676309800495,0.0004881790229331747,0.0032530088436565647,0.6290365940111973,0.0424299381135121,0.0015971260293839858,0.026967529008947593,0.07121058897188765
27,0,0,1.0,0.19712148387941528,-0.005663301178129382,-0.0015052651627162042,0.0003453035283917399,0.09568611334293373,0.0026931233879313294,0.010420904946755436,0.6054214807572734,0.015806160573266136,0.1991352155806504,0.015993983126852854,0.005607882659149989,-0.15501759584123556,0.013954510399478981
28,0,0,1.0,0.19712148387941528,-0.0009548591398874402,0.002134047959767945,0.0004896894866593865,0.09564015663489327,0.0034110644275931142,0.0011949185706876338,0.2880836894959411,0.01945774583099707,0.30959105594163605,0.011000213107915035,0.002824717711057599,0.03552773650796986,0.03447833958537063
29,1,1,1.0,0.8028785161205847,0.0034203750528544385,-0.004239473123172387,-0.0009083981991654465,-0.007819990177207057,-0.004400359049965921,-0.10411351513471354,0.06956077433700232,-0.0038889333265268934,0.16154484761378757,0.02240678153807355,-0.0038683695370895963,-0.022491856412866627,0.09191960029843438
30,0,0,1.0,0.19712148387941528,-0.000815161393187788,3.1848999772150203e-05,0.00023650189258161904,0.09587121650075174,0.027456389474566176,0.006334024415437064,0.6810975206069501,0.07906431702347672,-0.0527704288798462,0.012859364947700597,0.002627362349609099,-0.03269723426378514,-0.01641720555342371
31,0,0,1.0,0.19712148387941528,-0.0009571792503532679,0.002185709192171361,0.0004896894866593865,0.09564015663489327,0.00342589742047942,0.0011949185706876338,0.2946868728985319,0.009632199989565606,0.31619423934422686,0.017603396510505794,0.002813828542496977,0.03552743607413073,0.024441350706606524
32,1,1,1.0,0.8028785161205847,-0.011003097099530401,-0.001661568243753714,-0.00038223703950970254,-0.0027797422151182834,0.06900796059641419,-0.001572205400724884,0.007507279189281785,-0.07224911219182224,0.27456901033906117,-0.00039136626789776016,-0.06744070669108627,0.010098819398886929,-0.006581550494756675
33,0,0,1.0,0.19712148387941528,-0.005674806251706361,0.0016158505262537746,0.0003453035283917399,0.09568611334293373,0.0026931233879313294,0.004126877571579788,0.5852291064414353,0.0560609765140619,0.17894284126481314,0.01733181999642631,0.0056197020928767235,-0.15499962017211671,0.015901227877720824
34,0,0,1.0,0.19712148387941528,-0.001382110270654397,0.00343536036217683,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.0039839641603417126,-0.0011431492844396344,0.0030569208603371117,0.7527930624105557,0.00894885527405064,0.002009750426463084,0.026346070562252487,-0.01112808465725534
35,0,0,1.0,0.19712148387941528,-0.000833761501094564,0.00202844594835066,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.0012653552807071146,0.6879281711853515,0.057788753962374595,-0.04593977830144482,0.017443236839115986,0.002806776100509121,-0.032944651805816114,-0.010242972448237738
36,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
37,0,0,1.0,0.19712148387941528,0.0026697086996427034,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.025487508178294024,0.15471182171586453,0.4180516470638751,-0.005789751406475266,-0.0051161932453642,0.08773323340823452,0.001295069845662067
38,0,0,1.0,0.19712148387941528,0.002518908352674134,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165109594382969,0.019901059297949275,0.15686283217403818,0.41990846278760174,-0.00636644317370302,-0.005123171015101368,0.08789587127461117,0.0032833378147015986
39,0,0,1.0,0.19712148387941528,0.002518908352674134,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165109594382969,0.019901059297949275,0.15686283217403818,0.41990846278760174,-0.00636644317370302,-0.005123171015101368,0.08789587127461117,0.0032833378147015986
40,0,0,1.0,0.19712148387941528,-0.001067516864005061,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.0026561676309800495,0.00048817902293316084,0.0032530088436565647,0.6290365940111973,0.0424299381135121,0.0015971260293839858,0.026967529008947597,0.07121058897188765
41,1,1,1.0,0.8028785161205847,-0.011003097099530401,-0.001661568243753714,-0.00038223703950970254,-0.003301321718183969,0.06900796059641419,-0.001572205400724884,0.012167653196437552,-0.07424333160542941,0.2792293843462169,-0.00039136626789776016,-0.0627803326839305,-0.001366503705907512,-0.006581550494756675
42,0,0,1.0,0.19712148387941528,-0.0008068906248749715,0.00174771999882596,0.0008762282829697186,0.09587121650075174,0.0037532448961734204,0.0011286638422856369,0.7080189157870456,0.06828021119915403,-0.10097075523495264,0.01840484036461041,0.002627363414394867,-0.0307304870991247,0.0346782447933436
43,1,1,1.0,0.8028785161205847,-0.011003097099530401,-0.001661568243753714,-0.00038223703950970254,-0.0027797422151182834,0.06900796059641419,-0.001572205400724884,0.007507279189281785,-0.07224911219182224,0.27456901033906117,-0.00039136626789776016,-0.06744070669108627,0.010098819398886929,-0.006581550494756675
44,0,0,1.0,0.19712148387941528,-0.0005659520773345642,0.0017313171854404087,0.0008762282829697186,0.09587121650075174,0.003467029256059027,0.0009709156108361383,0.6942704842808325,0.08754126192988383,-0.11471918674116553,0.01840484036461041,0.0024204774826163903,-0.02226546128756798,0.03487534533267039
45,1,1,0.9988136395411696,0.8028785161205847,-0.004216430213640514,0.003421615895730191,-0.0008627462987004267,0.03436166246099917,0.09593537362604743,-0.0014155316853447558,0.02257696010780727,-0.0055295770557771354,0.04182887665142829,0.04105911234449912,-0.0015004455144663551,0.007986127148120732,-0.03770987404608889
46,0,0,1.0,0.19712148387941528,-0.0008845558716026095,0.0021524827658386853,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.001224048713230303,0.701539082713858,0.025983009372747338,-0.032328866772938634,0.008387326010449262,0.002806776100509121,-0.032947666852543855,0.003367939080268421
47,0,0,1.0,0.19712148387941528,-0.0005747900945596552,0.001121229687254065,0.0008762282829697186,0.09587121650075174,0.003452196263172721,0.001109310640060758,0.6944221796274695,0.08769295727652097,-0.11456749139452839,0.01829342352192075,0.002420476417830622,-0.02226546128756798,0.03502704067930754
48,0,0,1.0,0.19712148387941528,-0.0012261330853150453,0.002993584181231839,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.0026561676309800465,-0.0015342702279527857,0.00280840082680047,0.6585757999778056,0.029968066724441033,0.002009750426463084,0.05672342008293527,0.03394585330643869
49,0,0,1.0,0.19712148387941528,-0.005845800377885237,0.0023096535985276507,0.0003453035283917399,0.09568611334293373,0.0027079563808176353,0.003947175974878357,0.6251382430155422,0.0011617905310684692,0.2188519778389195,0.0075515584629045444,0.005608812924316101,-0.1564078694342841,0.0018236003344719864
50,0,0,1.0,0.19712148387941528,-0.0008845558716026095,0.0021524827658386853,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.001224048713230303,0.701539082713858,0.025983009372747338,-0.032328866772938634,0.008387326010449262,0.002806776100509121,-0.032947666852543855,0.003367939080268421
51,0,0,1.0,0.19712148387941528,-0.000833761501094564,0.00202844594835066,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.0012653552807071146,0.6879281711853515,0.057788753962374595,-0.04593977830144482,0.017443236839115986,0.002806776100509121,-0.032944651805816114,-0.010242972448237738
52,0,0,1.0,0.19712148387941528,0.0026697086996427034,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.025487508178294024,0.15471182171586453,0.4180516470638751,-0.005789751406475266,-0.0051161932453642,0.08773323340823452,0.001295069845662067
53,0,1,0.9517363436952496,0.8028785161205847,-0.004224394388133836,-0.012234723720056198,-0.0008627462987004267,0.03353479900376058,0.09610452614087046,-0.0014155316853447558,0.021536655548688444,-0.013271467083536385,0.033008540689146354,0.036970412329194444,-0.001501792613444137,0.006260593349718192,-0.04504704369746865
54,0,0,1.0,0.19712148387941528,-0.001069378721972161,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.002656167630980049,0.000508499550700939,0.003248961487982224,0.6293864003078568,0.04225295043874091,0.0015971260293839858,0.026430492776273563,0.07156039526854709
55,1,1,0.9988136395411696,0.8028785161205847,-0.004216430213640514,0.003421615895730191,-0.0008627462987004267,0.03436166246099917,0.09593537362604743,-0.0014155316853447558,0.02257696010780727,-0.0055295770557771354,0.04182887665142829,0.04105911234449912,-0.0015004455144663551,0.007986127148120732,-0.03770987404608889
56,1,1,1.0,0.8028785161205847,9.38917838436365e-05,-0.007343647569408688,-0.0018978908476257527,-0.004728017359038489,-0.007855077383979142,-0.01476877165478411,0.027785682509421823,-0.08042284812091047,0.36939947868791645,-0.05251961905690645,-0.0009314518320164462,-0.006774038480430256,-0.02291620679663828
57,0,0,1.0,0.19712148387941528,0.002518908352674134,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165109594382969,0.019901059297949275,0.15686283217403818,0.41990846278760174,-0.00636644317370302,-0.005123171015101368,0.08789587127461117,0.0032833378147015986
58,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
59,1,1,1.0,0.8028785161205847,0.0026909932359285293,-0.008693535098559206,-0.0009448745391107985,-0.007090989064363491,-0.004603172695167974,0.006360748018538771,0.05653251289163051,-0.00728596584699728,0.0902579196294981,-0.001857179287386214,-0.003431610438653528,0.009578004012409259,0.06560863306167773
60,1,1,1.0,0.8028785161205847,0.0006577419832752372,-0.0018950931973377395,-0.0018978908476257527,-0.004728017359038489,-0.006910947097771456,-0.06943827118773209,0.017919450217917694,-0.08651676599159598,0.34483160231287185,-0.048642506870393974,-0.0009314518320164462,0.08523607314747138,-0.030562439398580298
61,1,1,1.0,0.8028785161205847,-0.0037842584081712104,0.004374733202313061,-0.0008627462987004267,0.03691760397589953,0.09590937367201377,-0.001440364483951065,0.019813789665198464,-0.177211190879302,-0.009465984974018028,0.04993900169134027,-0.0011514063167389163,-0.0015470687115348076,0.185630001745096
62,0,0,1.0,0.19712148387941528,0.002518908352674134,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165109594382969,0.019901059297949268,0.15686283217403818,0.41990846278760174,-0.00636644317370302,-0.005123171015101368,0.08789587127461117,0.003283337814701602
63,0,0,1.0,0.19712148387941528,0.002518908352674134,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165109594382969,0.019901059297949275,0.15686283217403818,0.41990846278760174,-0.00636644317370302,-0.005123171015101368,0.08789587127461117,0.0032833378147015986
64,0,0,1.0,0.19712148387941528,-0.0008068969218620721,0.0016960587664225442,0.0008762282829697186,0.09587121650075174,0.0037384119032871145,0.0011286638422856369,0.7080322161044581,0.06829351151656655,-0.10095745491754012,0.018418140682022927,0.002627362349609099,-0.0307304870991247,0.034691545110756124
65,0,0,1.0,0.19712148387941528,-0.0008845558716026095,0.0021524827658386853,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.001224048713230303,0.701539082713858,0.025983009372747338,-0.032328866772938634,0.008387326010449262,0.002806776100509121,-0.032947666852543855,0.003367939080268421
66,0,0,1.0,0.19712148387941528,-0.0057416551828211775,0.0016011573779218748,0.0003453035283917399,0.09568611334293373,0.0026931233879313294,0.004168617570517246,0.6070383634824832,0.015803071660719224,0.20075209830586024,0.013869825916177008,0.005608811859530332,-0.15518254667165776,0.01623623154261586
67,0,0,1.0,0.19712148387941528,-0.001066661911975313,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.0026561676309800495,0.0004789434700313846,0.0035641734125004356,0.6289064278521206,0.04251765262277015,0.0015971260293839858,0.026837362849870955,0.07108042281281102
68,1,1,1.0,0.8028785161205847,-0.011003097099530401,-0.001661568243753714,-0.00038223703950970254,-0.003301321718183969,0.06900796059641419,-0.001572205400724884,0.012167653196437552,-0.07424333160542941,0.2792293843462169,-0.00039136626789776016,-0.0627803326839305,-0.001366503705907512,-0.006581550494756675
69,0,0,1.0,0.19712148387941528,-0.001380248412687297,0.00343536036217683,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.003983964160341712,-0.0011634698122073987,0.0030609682160114525,0.7524432561138962,0.009125842948821824,0.002009750426463084,0.026883106794926514,-0.011477890953914792
70,0,0,1.0,0.19712148387941528,-0.004323915349850926,0.004634779131612433,0.013669790558128454,0.007420065471535078,0.03848563297130723,0.04668756130868082,0.021458614937403652,0.00512542377183774,0.3065421500303259,0.08373022814544173,0.0017635139350193865,0.05791772472013186,0.21976694648902895
71,1,1,1.0,0.8028785161205847,0.0004990652855312152,-0.0014079795747862093,-0.0018978908476257527,-0.007998640002764814,-0.006423865757150476,-0.0016938683186493988,0.07854995568057577,-0.11088496653538567,0.3363729345527438,-0.029755161570965825,-0.0011567132241128146,-0.006712496960968704,-0.05036888884699723
72,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
73,0,0,1.0,0.19712148387941528,-0.007367461501147431,0.0033708242350933746,0.0004741231727111736,0.09568611334293373,0.00274093588447914,0.050227432247610886,0.6895169605970736,0.002115033127665021,0.04708156501324021,-0.03780284169420228,0.004228139424393556,-0.029928732960900057,-0.017463574768348245
74,0,0,1.0,0.19712148387941528,0.0026697086996427034,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.025487508178294024,0.15471182171586453,0.4180516470638751,-0.005789751406475266,-0.0051161932453642,0.08773323340823452,0.001295069845662067
75,0,0,1.0,0.19712148387941528,-0.0008298653243469684,0.00174771999882596,0.00023650189258161904,0.09587121650075174,0.002166317208036294,0.0011870459615221898,0.7182431632711261,0.08076910405058618,-0.09074650775087187,0.011787564583981497,0.002627363414394867,-0.03250523201235257,0.012324124326367444
76,0,0,1.0,0.19712148387941528,-0.0011106447422034008,0.002993584181231839,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.002656167630980047,0.006612540949306648,0.026702581159548607,0.6172299055117926,0.02224598113913026,0.0020325626222798096,0.03287271748689525,0.07468524390486703
77,0,0,1.0,0.19712148387941528,-0.0008157286421000624,0.0011376325006396163,0.0008762282829697186,0.09587121650075174,0.0037384119032871145,0.0012670588715102565,0.7081706111336826,0.06843190654579118,-0.1008190598883155,0.01829342352192075,0.002627362349609099,-0.0307304870991247,0.03482994013998075
78,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
79,0,0,1.0,0.19712148387941528,-0.001067516864005061,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.002656167630980049,0.00048817902293316084,0.0032530088436565647,0.6290365940111973,0.0424299381135121,0.0015971260293839858,0.026967529008947597,0.07121058897188765
80,0,0,1.0,0.19712148387941528,-0.001066661911975313,0.0024964278308746944,0.0026729011272571563,0.007413612139274828,0.013723960254702556,0.0026561676309800495,0.0004789434700313846,0.0035641734125004356,0.6289064278521206,0.04251765262277015,0.0015971260293839858,0.026837362849870955,0.07108042281281102
81,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
82,0,0,1.0,0.19712148387941528,-0.000833761501094564,0.00202844594835066,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.0012653552807071146,0.6879281711853515,0.057788753962374595,-0.04593977830144482,0.017443236839115986,0.002806776100509121,-0.032944651805816114,-0.010242972448237738
83,0,0,1.0,0.19712148387941528,-0.0008068906248749715,0.00174771999882596,0.0008762282829697186,0.09587121650075174,0.003467029256059027,0.001128663842285636,0.7054903503459538,0.07342645718212555,-0.10349932067604459,0.01840484036461041,0.002627363414394867,-0.0307304870991247,0.03487534533267039
84,1,1,1.0,0.8028785161205847,-0.02470997966694661,-0.010053244264636364,-0.0009083981991654465,-0.007819990177207057,-0.004421712352002149,-0.10848666124934751,0.06096123691876092,-0.003983813017462584,0.21252918679437333,0.0182469385923543,-0.007999398778963211,-0.017572765963304197,0.09134008524299136
85,0,0,1.0,0.19712148387941528,0.002552949620705002,7.190625260428661e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11168513721186055,0.019696811689764067,0.15689687344206904,0.4199425040556326,-0.006332401905672153,-0.005123171015101368,0.08789587127461117,0.0033173790827324664
86,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
87,0,0,1.0,0.19712148387941528,-0.0008845558716026095,0.0021524827658386853,0.00023650189258161904,0.09587121650075174,0.027471222467452483,0.001224048713230303,0.701539082713858,0.025983009372747338,-0.032328866772938634,0.008387326010449262,0.002806776100509121,-0.032947666852543855,0.003367939080268421
88,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959968,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.003283337814701602
89,1,1,1.0,0.8028785161205847,0.0018265643988451584,-0.0024642007202328254,-0.0018614145076804008,-0.007998640002764814,-0.006769400105122087,-0.0018118503837907694,0.07788355513359249,-0.09562120350204331,0.26208718240015033,-0.028951244510288493,-0.001922124977898244,0.05134613115157123,-0.048621870494894366
90,1,1,1.0,0.8028785161205847,0.0018120921090983865,6.19008817595528e-05,-0.0003372263250641277,-0.005079661510440708,-0.0030003706578190085,-0.10620296595850427,0.009279575279825024,-0.008564927366339882,0.14767970555952387,-0.003726740403970229,0.03952805796421627,-0.0441899601383194,0.16986200444547786
91,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959975,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.0032833378147015986
92,0,0,1.0,0.19712148387941528,-0.002914117403457982,0.00011814573023169338,0.013669790558128454,0.0067702181135890676,0.03843948447297066,0.0022243962395506415,-0.029504899519147507,0.00823029098159233,0.16401408836094536,0.24117156713460502,0.001749632928257675,-0.03313967271463423,0.3920495912379711
93,0,0,1.0,0.19712148387941528,0.002668898515305239,-9.083623652981498e-05,0.001011851635469155,0.005081555674601765,0.006181249101326439,0.11165165168600191,0.020104104195959968,0.15670008968490406,0.4200399150329146,-0.00636644317370302,-0.005119986595826042,0.08773312878547707,0.003283337814701602
94,0,0,1.0,0.19712148387941528,-0.001382110270654397,0.00343536036217683,0.0011567063128333959,0.007734383090046013,0.007066786873894761,0.0039839641603417126,-0.0011431492844396483,0.0030569208603371117,0.7527930624105557,0.00894885527405064,0.002009750426463084,0.026346070562252487,-0.01112808465725534
