index,true,pred_label,pred_prob,shap_sBytesAvg,shap_rBytesAvg,shap_rFinRate,shap_sttl,shap_rttl,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sInterPacketAvg,shap_rInterPacketAvg
28,0,0,0.9840644339672481,-0.07734255079383703,0.07734255079383695,0.020723873398831572,-0.020723873398831687,0.0,0.0,0.03284754900679728,-0.0328475490067971,0.032459862413375805,-0.03245986241337583,0.02560078551931803,-0.02560078551931816,-0.031481348162719996
29,1,1,0.9674515862292002,0.04031244528994793,-0.040312445289948255,-0.013103352401486301,0.013103352401486301,0.0,0.0,0.02085680231753404,-0.02085680231753393,0.019627202880796984,-0.01962720288079681,-0.2568230465660317,0.2568230465660318,-0.08888638288940012
30,0,0,0.9982240360169512,-0.1202865355705787,0.1202865355705786,0.015984880826450942,-0.015984880826451026,0.0,0.0,0.0286861346969822,-0.02868613469698209,0.02865030706804932,-0.028650307068049077,0.1448947887476846,-0.14489478874768466,0.19070416939027363
31,0,0,0.9973445754708566,-0.06526663231295926,0.06526663231295912,0.01596679868257977,-0.015966798682579775,0.0,0.0,0.03527504153490222,-0.03527504153490227,0.032089637216294285,-0.03208963721629429,0.015353695547448488,-0.015353695547448537,-0.03619150425523299
32,1,1,0.9999999999999891,0.09856861249333707,-0.09856861249333751,0.06305135706560648,-0.06305135706560629,0.0,0.0,0.01841138433006806,-0.01841138433006828,-0.1617350607857454,0.16173506078574557,0.020364161080813185,-0.020364161080813306,-0.05761555601239118
33,0,0,0.998970328834827,-0.09827926986166001,0.09827926986165998,0.013109836501010802,-0.013109836501010719,0.0,0.0,0.03163714004251196,-0.03163714004251184,0.03121731379044988,-0.031217313790449758,0.16619953045640637,-0.16619953045640626,0.21204739850895774
34,0,0,0.9976407495729617,-0.06571386993578032,0.06571386993578032,0.026797658412659374,-0.026797658412659485,0.0,0.0,0.032422740109067504,-0.03242274010906743,0.028182846305691553,-0.028182846305691373,0.051512779361269016,-0.051512779361269134,-0.1607865053702071
35,0,0,0.9994571606038366,-0.09915593109263318,0.09915593109263315,0.026542939421579897,-0.026542939421579922,0.0,0.0,0.029982711400496482,-0.029982711400496274,0.03251215084846472,-0.03251215084846458,0.161168036232005,-0.161168036232005,0.22149447786163157
36,0,0,0.9977199968877482,0.10809048775839676,-0.10809048775839657,-0.03646783197484349,0.036467831974843594,0.0,0.0,0.03434605204508213,-0.03434605204508206,0.030918149049085145,-0.03091814904908502,-0.14181661319600034,0.14181661319600028,-0.028520567144837916
37,0,0,0.9973306877599517,0.11438327543630089,-0.11438327543630102,-0.03673950888911383,0.036739508889113814,0.0,0.0,0.031119968306113303,-0.03111996830611346,0.03136065849800219,-0.03136065849800242,-0.146808623659441,0.14680862365944092,-0.027146596298658565
38,0,0,0.9977391188360472,0.10993624542794542,-0.10993624542794536,-0.03547960029269852,0.03547960029269843,0.0,0.0,0.033833669770702963,-0.03383366977070315,0.03126679199012465,-0.03126679199012485,-0.1461011636245015,0.14610116362450168,-0.026866281223286992
39,0,0,0.9975283692823981,0.11326126336533397,-0.113261263365334,-0.03848967451585906,0.03848967451585903,0.0,0.0,0.032966828361741314,-0.032966828361741196,0.031745858332793926,-0.03174585833279393,-0.1452039522872392,0.1452039522872392,-0.02622357275240278
40,0,0,0.9787600769480634,-0.06401235840254209,0.0640123584025422,0.03269084709712816,-0.03269084709712816,0.0,0.0,0.03314725681820129,-0.03314725681820123,0.029104304373456867,-0.029104304373456787,0.23369275278531793,-0.233692752785318,-0.0759760557647645
41,1,1,0.9999999999999387,0.09617463752234505,-0.09617463752234515,0.05715987221836636,-0.057159872218366464,0.0,0.0,0.0,0.0,-0.1723380681982257,0.17233806819822559,0.0,0.0,-0.0557491898508806
42,0,0,0.9907281667112288,-0.1323476273021883,0.13234762730218821,0.035974832134225206,-0.035974832134225164,0.0,0.0,0.03521172206510156,-0.03521172206510172,0.02870494802159948,-0.028704948021599546,0.11207178441419634,-0.11207178441419625,0.16453671922094606
43,1,1,0.9999999999999891,0.09799541144783407,-0.09799541144783425,0.05738901715823401,-0.05738901715823361,0.0,0.0,0.0,0.0,-0.16387014964899446,0.16387014964899466,0.0,0.0,-0.054389104483051294
44,0,0,0.9696204414839885,-0.13631732609704708,0.13631732609704725,0.05031358396650107,-0.05031358396650105,0.0,0.0,0.02836500406274759,-0.02836500406274744,0.030163560462085313,-0.030163560462085206,0.10835320172155183,-0.10835320172155186,0.13540453930967392
45,1,1,0.9915273826527695,0.0,0.0,0.0,0.0,0.0,0.0,-0.45629953676843066,0.4562995367684307,-0.4988060310677436,0.49880603106774324,0.02803355662852237,-0.02803355662852246,-0.024507339292855604
46,0,0,0.9992704973374197,-0.09696949009110682,0.09696949009110678,0.021214396654217316,-0.021214396654217454,0.0,0.0,0.03423312374976133,-0.03423312374976138,0.029836612369050032,-0.029836612369050126,0.17064034744584927,-0.17064034744584936,0.21722595528442853
47,0,0,0.9884363389661197,-0.13135542495986058,0.1313554249598606,0.010153542752462996,-0.010153542752462913,0.0,0.0,0.03005970817954086,-0.03005970817954075,0.029671667454360885,-0.029671667454360767,0.11469901566763797,-0.114699015667638,0.14385747389723358
48,0,0,0.9974712420393647,-0.06792022412357496,0.06792022412357501,0.027951363062053664,-0.027951363062053602,0.0,0.0,0.03521517468818621,-0.035215174688186114,0.025299008319838442,-0.02529900831983834,0.048845359831064875,-0.04884535983106486,-0.15661901604865344
49,0,0,0.9939850189527992,-0.08791911087042054,0.08791911087042048,0.024694585888263954,-0.02469458588826398,0.0,0.0,0.031737752566824345,-0.03173775256682454,0.03332473955286577,-0.03332473955286591,0.18252104598317154,-0.18252104598317156,0.19227168167444222
50,0,0,0.9992778968882116,-0.0907089627384459,0.09070896273844589,0.021274832987271425,-0.021274832987271536,0.0,0.0,0.03326749385690734,-0.03326749385690725,0.03469740083982974,-0.03469740083982965,0.1684869095320029,-0.16848690953200277,0.21719653430950864
51,0,0,0.9994420050262558,-0.10109425183861483,0.10109425183861485,0.028609616214786072,-0.028609616214786134,0.0,0.0,0.031931642235937106,-0.03193164223593691,0.0297241554357035,-0.029724155435703392,0.15910145622930938,-0.15910145622930932,0.2200460754643081
52,0,0,0.9979132299353894,0.11185552591342435,-0.11185552591342435,-0.03601768650553872,0.036017686505538805,0.0,0.0,0.03283272419088677,-0.03283272419088672,0.033193487496373644,-0.03319348749637353,-0.14334202875585714,0.14334202875585705,-0.031222114320515637
53,0,0,0.5686920364203611,0.0,0.0,0.08451606788581877,-0.0845160678858188,0.0,0.0,-0.4666059316946251,0.4666059316946251,-0.2919650800461482,0.2919650800461481,0.06890097625722323,-0.0689009762572232,0.014071831474928048
54,0,0,0.9800145523093596,-0.06442075325903474,0.0644207532590348,0.02927045968569114,-0.029270459685691086,0.0,0.0,0.03612718815303206,-0.03612718815303211,0.02927283139669851,-0.029272831396698666,0.2336867316274057,-0.2336867316274057,-0.07176571436715218
55,1,1,0.9915273826527695,0.0,0.0,0.017859633152831407,-0.01785963315283152,0.0,0.0,-0.4608600388268374,0.46086003882683696,-0.5032724388938932,0.5032724388938931,0.029983558127727305,-0.029983558127727107,-0.02267882938446819
56,1,1,0.9999999999999205,-0.028737046213083685,0.02873704621308385,0.0,0.0,0.0,0.0,0.011706792215253913,-0.011706792215254,0.00467738165882059,-0.004677381658820812,0.02813311496228031,-0.028133114962280395,-0.036708828159639564
57,0,0,0.9978970335573853,0.10843817459404483,-0.1084381745940449,-0.036381458260619524,0.036381458260619455,0.0,0.0,0.032795771866978275,-0.03279577186697821,0.030598955177095374,-0.03059895517709526,-0.1430962782817272,0.1430962782817272,-0.029700849478781544
58,0,0,0.9974831671910905,0.11007680224854909,-0.11007680224854913,-0.03746754103750831,0.03746754103750826,0.0,0.0,0.034040048812731274,-0.03404004881273132,0.030810466757430623,-0.03081046675743066,-0.149546364514662,0.14954636451466194,-0.02474497242412388
59,1,1,0.9143757043086299,-0.1436905069877052,0.14369050698770505,0.07425354728529616,-0.07425354728529605,0.0,0.0,0.02311915190923506,-0.023119151909235205,0.015803699616652195,-0.015803699616652348,-0.1285702080075074,0.12857020800750743,-0.16687721195637725
60,1,1,0.99999996883083,-0.015805006515131934,0.015805006515132013,0.006751711960452655,-0.006751711960452544,0.0,0.0,0.009724862127997317,-0.009724862127997308,0.0,0.0,-0.0893174678151601,0.08931746781516017,-0.0029356149151813764
61,1,1,0.9984616691500438,0.02901513220582764,-0.029015132205827757,0.04217688932233328,-0.04217688932233324,0.0,0.0,-0.4058292533312048,0.4058292533312049,-0.4404748811623264,0.4404748811623263,0.0,0.0,-0.03130053201109084
62,0,0,0.9969320521449604,0.11078252558859918,-0.11078252558859915,-0.0383267509286431,0.038326750928643044,0.0,0.0,0.03139832530866462,-0.03139832530866464,0.030906523406526346,-0.030906523406526394,-0.14198330680042862,0.1419833068004286,-0.026571041945842894
63,0,0,0.9981054304670516,0.10754525303915717,-0.10754525303915709,-0.03723043147061024,0.03723043147061017,0.0,0.0,0.03520739847998773,-0.03520739847998793,0.031989929664475905,-0.03198992966447597,-0.14433606994418471,0.14433606994418477,-0.029443721923348598
64,0,0,0.9948456642430974,-0.130599616951696,0.130599616951696,0.030146961129065418,-0.030146961129065585,0.0,0.0,0.03080242252523836,-0.03080242252523824,0.027614250448711748,-0.027614250448711745,0.11642189443652763,-0.1164218944365276,0.17365155915424993
65,0,0,0.9993850221208301,-0.09215573948555007,0.09215573948555011,0.022084977297861855,-0.022084977297861914,0.0,0.0,0.03388045093986604,-0.033880450939866184,0.026085833984495304,-0.026085833984495547,0.16710695869550699,-0.16710695869550696,0.2170823096527004
66,0,0,0.9989317814336016,-0.08864763610674005,0.08864763610674005,0.011305758728276993,-0.011305758728277215,0.0,0.0,0.03003202137186144,-0.030032021371861325,0.03155265656735847,-0.03155265656735831,0.1692898642331631,-0.16928986423316328,0.21561724280402897
67,0,0,0.9769736445244593,-0.06674743280995171,0.06674743280995149,0.03225984543457508,-0.0322598454345751,0.0,0.0,0.03302215894586813,-0.0330221589458681,0.02963105353205206,-0.029631053532052164,0.23337294983474186,-0.2333729498347417,-0.0745002412092998
68,1,1,0.9999999999991274,0.09321929592830824,-0.0932192959283085,0.060389529673758637,-0.06038952967375868,0.0,0.0,0.0,0.0,-0.16851156856856392,0.16851156856856392,0.015725558378019033,-0.015725558378019144,-0.052664243099230325
69,0,0,0.997709807987294,-0.0659798103092038,0.06597981030920383,0.026725343924676903,-0.026725343924677004,0.0,0.0,0.03268869341843563,-0.03268869341843555,0.03198008070298258,-0.03198008070298241,0.05099540612662404,-0.05099540612662412,-0.1597429701054952
70,0,0,0.980694217501793,-0.06327188868625308,0.06327188868625304,0.028876792955803355,-0.02887679295580339,0.0,0.0,0.03490067816382741,-0.034900678163827595,0.027130018735556177,-0.027130018735556455,0.23609548142279266,-0.2360954814227925,-0.07777912953199963
71,1,1,0.9756563034067641,-0.2079853609793081,0.20798536097930834,0.0,0.0,0.0,0.0,0.027854689305106917,-0.027854689305107063,0.022308550269033948,-0.022308550269034205,-0.0569918802077852,0.056991880207785416,-0.25248887898037026
72,0,0,0.997902442239064,0.10971477153413689,-0.10971477153413668,-0.03759949437006756,0.03759949437006754,0.0,0.0,0.033830814628177566,-0.03383081462817738,0.032821947741991694,-0.03282194774199163,-0.14262996457451904,0.1426299645745189,-0.029395384994990725
73,0,0,0.9823377361858827,-0.08484448349595518,0.08484448349595526,0.019664067491238835,-0.01966406749123878,0.0,0.0,0.03354118854192803,-0.03354118854192782,0.029901590089058967,-0.029901590089058704,0.17486674729680998,-0.17486674729681,0.18540987362309355
74,0,0,0.9977849097988731,0.10968637543526769,-0.10968637543526756,-0.03595608097303264,0.03595608097303264,0.0,0.0,0.032891295025927476,-0.03289129502592743,0.03414647718829085,-0.034146477188290864,-0.1445465433048491,0.14454654330484898,-0.029792062952845033
75,0,0,0.9995414750403994,-0.1098578205900843,0.10985782059008424,0.03507235224666978,-0.03507235224666979,0.0,0.0,0.02944339484476471,-0.02944339484476473,0.0297567619980407,-0.029756761998040775,0.14268880902312464,-0.14268880902312467,0.20956768082323174
76,0,0,0.9783017854111189,-0.08646286405662681,0.08646286405662681,0.04167767687994563,-0.04167767687994566,0.0,0.0,0.0366894041741327,-0.03668940417413268,0.026388068620768507,-0.026388068620768385,0.15863338486668954,-0.1586333848666895,-0.19264455763148525
77,0,0,0.9933837868714862,-0.13055462727749836,0.13055462727749836,0.012242838840789583,-0.012242838840789583,0.0,0.0,0.029542125632261464,-0.029542125632261357,0.02837819149702687,-0.028378191497026747,0.12042508376125377,-0.12042508376125385,0.15938494703040387
78,0,0,0.9976076226779942,0.11006763688902743,-0.1100676368890274,-0.036881397429669435,0.03688139742966934,0.0,0.0,0.03361074213267479,-0.03361074213267481,0.0319672175575552,-0.03196721755755531,-0.14726228719356976,0.14726228719356987,-0.025902801144728704
79,0,0,0.9799518746525638,-0.06550070594753243,0.06550070594753243,0.0311514332744296,-0.031151433274429687,0.0,0.0,0.03260208605568065,-0.03260208605568047,0.030243829799820255,-0.030243829799820245,0.23599343067260703,-0.2359934306726071,-0.07682080352340843
80,0,0,0.9770992671681002,-0.06453160618475218,0.06453160618475207,0.030602937633789812,-0.030602937633789778,0.0,0.0,0.03563728575308548,-0.035637285753085585,0.03129029854368359,-0.031290298543683724,0.23069365757300384,-0.23069365757300384,-0.07389316601384967
81,0,0,0.9981930685514919,0.10979665234598686,-0.10979665234598676,-0.03723560829587718,0.037235608295877326,0.0,0.0,0.031954274494672016,-0.03195427449467185,0.03155623040921774,-0.03155623040921764,-0.1358269625425261,0.13582696254252602,-0.0334727773522972
82,0,0,0.9993384200246179,-0.10361961250799971,0.10361961250799974,0.028661961922085675,-0.02866196192208573,0.0,0.0,0.03253168505199323,-0.032531685051993456,0.028416885515012362,-0.028416885515012532,0.1634145412412073,-0.1634145412412072,0.21882943508103664
83,0,0,0.9852959632046338,-0.1360482558319919,0.1360482558319919,0.03964686237982417,-0.03964686237982428,0.0,0.0,0.027564890264974606,-0.027564890264974714,0.03867717065324197,-0.038677170653242166,0.11214912942796876,-0.11214912942796874,0.1558019478306169
84,1,1,0.6147750133318816,0.12956732131809734,-0.1295673213180973,0.05924685408679686,-0.059246854086796905,0.0,0.0,0.029163127971503385,-0.029163127971503316,0.024769672145720487,-0.02476967214572049,-0.15335144624427396,0.1533514462442738,-0.12984427794408182
85,0,0,0.9979000511585293,0.10740855826269684,-0.10740855826269666,-0.03683021372666152,0.03683021372666152,0.0,0.0,0.03352452133852572,-0.03352452133852581,0.033016419289932736,-0.03301641928993264,-0.1454917706252625,0.1454917706252623,-0.024777750562809897
86,0,0,0.9977214173981374,0.11102573695598585,-0.11102573695598586,-0.038733295266961856,0.03873329526696183,0.0,0.0,0.03344873951347802,-0.03344873951347793,0.03473387910810608,-0.03473387910810598,-0.14457194425719533,0.1445719442571953,-0.028533745158195456
87,0,0,0.9993472794504047,-0.09550370681849332,0.09550370681849335,0.023114057323808862,-0.023114057323808845,0.0,0.0,0.030502944804669273,-0.03050294480466921,0.03302608473641899,-0.033026084736418805,0.16497289366509044,-0.1649728936650904,0.2211510112812419
88,0,0,0.996888105785783,0.11063559034506991,-0.11063559034506998,-0.03691113756455326,0.03691113756455315,0.0,0.0,0.03233918352796141,-0.03233918352796156,0.03183454237104948,-0.031834542371049664,-0.13413988637673124,0.13413988637673133,-0.028638249623559153
89,1,1,0.9943354802361604,-0.199260609764642,0.19926060976464166,0.018807828466887958,-0.018807828466887895,0.0,0.0,0.022184837909082045,-0.02218483790908215,0.02150410285319289,-0.02150410285319298,-0.06360897324810788,0.06360897324810794,-0.2322733147446414
90,1,1,0.9998093756560789,-0.041636061587323345,0.04163606158732347,-0.053007845729528914,0.053007845729529046,0.0,0.0,0.020708835796183968,-0.02070883579618403,0.01888733789146858,-0.018887337891468802,-0.16635321620464086,0.16635321620464077,-0.1001523090829929
91,0,0,0.9977930320031336,0.10782574535853943,-0.10782574535853928,-0.03606884855825532,0.03606884855825525,0.0,0.0,0.034989394794174164,-0.03498939479417424,0.03333782573330511,-0.033337825733305196,-0.14378248230149915,0.1437824823014992,-0.029340515319688842
92,0,0,0.9621950937127213,-0.03947951517936751,0.03947951517936764,0.0,0.0,0.0,0.0,0.03430285482876012,-0.03430285482876028,0.028896775056327578,-0.028896775056327664,0.240637963072507,-0.240637963072507,-0.08856789017193806
93,0,0,0.9974407085836101,0.10620828915295073,-0.10620828915295075,-0.03858395147297916,0.038583951472979265,0.0,0.0,0.03401984491418629,-0.03401984491418626,0.02953892393488658,-0.02953892393488637,-0.13529156338480802,0.13529156338480802,-0.03118879488398435
94,0,0,0.9977870859673358,-0.06642983348760612,0.0664298334876062,0.027149572684665862,-0.027149572684665682,0.0,0.0,0.03690991394541399,-0.03690991394541396,0.02962310851363269,-0.029623108513632646,0.0475229071055796,-0.047522907105579645,-0.15971939404467161
95,0,0,0.97825623572461,-0.08762417857049408,0.08762417857049419,0.03836557988986268,-0.03836557988986274,0.0,0.0,0.03629719982441021,-0.03629719982441006,0.029722600412500765,-0.029722600412500647,0.15106453088791255,-0.15106453088791252,-0.19647043933317881
96,1,1,0.9958098322851137,-0.17939483122190897,0.1793948312219088,0.022703746216658355,-0.022703746216658566,0.0,0.0,0.03008203936408961,-0.030082039364089458,0.02420242676675723,-0.024202426766757237,-0.06748079690099072,0.06748079690099089,-0.23683844599770051
97,0,0,0.9994235998061203,-0.09311575421558822,0.0931157542155884,0.021289344686057685,-0.02128934468605769,0.0,0.0,0.03214730270695186,-0.03214730270695165,0.031368532790942795,-0.031368532790942684,0.16877156833428064,-0.16877156833428084,0.2136826814144668
98,0,0,0.9989013040313662,-0.1214834544820434,0.12148345448204351,0.021590312322267546,-0.02159031232226752,0.0,0.0,0.03156421353497406,-0.031564213534974024,0.031952710343356706,-0.03195271034335669,0.13817099103853284,-0.13817099103853298,0.19016336065759218
99,1,1,0.9994209677059571,-0.044682454109560614,0.044682454109560586,-0.060248798968189014,0.0602487989681888,0.0,0.0,0.01772940786836828,-0.017729407868368307,0.019031092707172154,-0.019031092707172053,-0.13107681401837323,0.13107681401837334,-0.1180053086091398
100,0,0,0.9790950857975914,-0.06633248445116544,0.06633248445116559,0.03161889439069135,-0.03161889439069135,0.0,0.0,0.033815973530956986,-0.033815973530957,0.02950404952676423,-0.029504049526764144,0.23558700070905902,-0.23558700070905925,-0.0776685934951664
101,0,0,0.9991421650097541,-0.12475592967797537,0.12475592967797536,0.03188597012034574,-0.03188597012034571,0.0,0.0,0.032005410452723315,-0.032005410452723544,0.028927468365840966,-0.0289274683658411,0.13808255656135818,-0.13808255656135798,0.19607809080339716
102,0,0,0.9979136560005477,0.10946694695631122,-0.10946694695631119,-0.03728340807470245,0.03728340807470242,0.0,0.0,0.03588957341467107,-0.03588957341467117,0.030992210563500783,-0.030992210563500797,-0.14245056155550484,0.1424505615555049,-0.030240036993898323
103,0,0,0.9811635001307949,-0.138501551977923,0.1385015519779229,0.02268930136680298,-0.022689301366802857,0.0,0.0,0.03875040192615172,-0.03875040192615186,0.032527306061548765,-0.0325273060615489,0.11259349617328372,-0.11259349617328374,0.13812872412670232
104,1,1,0.999999999987564,-0.026923815466427883,0.026923815466427675,0.0,0.0,0.0,0.0,0.012541746742025978,-0.012541746742026216,0.010801059383579188,-0.010801059383579417,0.02535777566658575,-0.025357775666585817,-0.03973851206957643
105,0,0,0.9971848387566157,0.10657040706807235,-0.10657040706807218,-0.03474445953905582,0.034744459539055896,0.0,0.0,0.032472684389252444,-0.032472684389252555,0.032151393789398505,-0.03215139378939847,-0.1503080248485781,0.1503080248485782,-0.02283442122844581
106,0,0,0.9913597617174595,-0.08675182616519461,0.08675182616519472,0.017075030634214505,-0.017075030634214505,0.0,0.0,0.03561667056318869,-0.035616670563188645,0.030743055503484603,-0.030743055503484638,0.18377615711121795,-0.183776157111218,0.19542981377571306
107,0,0,0.9976885781810958,0.10949561019529201,-0.10949561019529204,-0.0382592902452381,0.03825929024523801,0.0,0.0,0.0335850285243196,-0.03358502852431975,0.03296154348752017,-0.03296154348752028,-0.1430568515290543,0.14305685152905426,-0.029855630553029755
108,0,0,0.9984964482193808,-0.1311417436163566,0.1311417436163567,0.029883750416038503,-0.02988375041603853,0.0,0.0,0.03212402230082915,-0.032124022300829065,0.031401499934576076,-0.03140149993457604,0.1240273393788575,-0.12402733937885761,0.18463326639661604
