index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_rFinRate,shap_sttl,shap_rttl,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sInterPacketAvg,shap_rInterPacketAvg
11,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
12,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
13,1,1,1.0,0.8028785161205455,3.322736049380867e-05,0.0023771584681142083,-0.00024246428559072329,-0.0010225995727421446,0.04883268295114357,-0.005189107735314069,0.01552527129918334,0.09929287098782888,0.05958319563519215,-0.0017472914714688533,-0.005408881874187629,0.00572176522538925,-0.020634343108598255
14,1,1,1.0,0.8028785161205455,0.032659932640303514,-0.02125413253990096,-0.0008199323984540144,-0.0006065068724718349,-0.009547204964038014,-0.0649592201968104,0.03887465908601768,0.07654293298324122,0.12284148777221611,0.17768828802902198,-0.05864944999029384,0.029612272709289855,-0.125261642378678
15,0,0,1.0,0.19712148387945444,-0.0017998960802818543,0.011229820923083935,0.002380715834557955,0.0021137357037074095,0.11908099575561763,0.0014533803814372759,0.4411761516296228,0.05509659443256771,-0.08134783632591218,0.041020976990548144,0.007928637051146272,-0.013557150293768548,0.21810239011824606
16,0,0,1.0,0.19712148387945444,0.012467050305995831,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.018465012122356322,0.14719945121613087,0.40027233361066655,0.006502981805985896,-0.0006020745861799717,0.018702080564816807,0.17616045865822128
17,0,0,1.0,0.19712148387945444,-0.001402748747835896,0.010489380565312184,0.002380715834557955,0.003917199188170869,0.11776942311100329,0.0012817278062007926,0.41300238167238534,0.09595602435865927,-0.10134190390951077,0.04082698454010515,0.007650112593774362,-0.006011778171494023,0.21836099727924405
18,0,0,1.0,0.19712148387945444,-0.002711369993994468,0.003999578915681245,0.002380715834557955,0.0006065068724718334,0.06534595665714972,0.0024446691748738984,-0.03740416976932718,0.22881735586782356,0.31289059631438587,0.041852898526727765,0.008254599510751427,0.04917463852654457,0.12722653968292688
19,1,1,1.0,0.8028785161205455,0.0026880788026957753,0.017164689682048588,-0.0019130408059466902,0.00021927496113164252,-0.016876609528000377,-0.002433760913559645,0.00932672553049168,-0.05611334141572888,0.18522766192523216,0.12076679118814929,-0.005851028918550056,0.009778811917773203,-0.0648627685462933
20,0,0,1.0,0.19712148387945444,0.007777046864277062,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06807004262667726,-0.019843201128113386,0.1556390351383538,0.3952227996866396,0.0014285299234051575,-0.0004687467828498614,0.02714166448703967,0.17616045865822128
21,0,0,1.0,0.19712148387945444,-0.004997317639496974,0.02357547479389603,0.0003160411962183474,0.0006065068724718334,0.06030415884076382,0.01790633378245635,-0.03765135870622208,0.026257766168726656,0.34420212181231646,0.003028063501949615,0.014712617232674401,0.16796056969934647,0.18665753856547054
22,0,0,1.0,0.19712148387945444,-0.0012997212696208593,0.07776443808896312,0.015007012467367013,0.0006065068724718334,0.04789843765637731,0.0038066996424188666,-0.012830308431901813,0.17707337862222186,0.05460622870668411,0.04138640906681633,0.014059856878594755,-0.011134728099323322,0.3959343059195034
23,1,1,1.0,0.8028785161205455,0.00022544419846922648,-0.003922781816107207,-0.0008984589414627256,-0.0010225995727421446,-0.011550733907919034,-0.0011195850941599116,0.0352406558270236,0.16164773839789962,0.09709681606522715,-0.01948538249941643,-0.00504546712183278,-0.007517051325247369,-0.046527110330288515
24,0,0,1.0,0.19712148387945444,-0.006026360208667881,0.009529824860269374,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.01199622397535631,0.36556891696089383,0.06326767686766183,0.1647865699088599,0.029826518320987393,0.008301208273799423,-0.050990737889729854,0.18164226428933436
25,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
26,0,0,1.0,0.19712148387945444,-0.0009634128990678285,0.004389171361430062,0.002380715834557955,0.0006065068724718334,0.06534595665714972,0.0024446691748738984,-0.0372949260615812,0.2253137356697699,0.31353143138396233,0.040395315275900616,0.008580217546707541,0.049500256562500684,0.1286488787418974
27,0,0,1.0,0.19712148387945444,-0.006028779015840251,0.002912780588424269,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.012102301347071182,0.3655689169608938,0.05205079151376305,0.1711011612479957,0.036141109660123204,0.014615799612935253,-0.050990737889729854,0.18042876133312827
28,0,0,1.0,0.19712148387945444,-0.002798422432688848,0.004608890067588462,0.00031604119621834765,0.0006065068724718336,0.03144180823009688,0.0076699782084194215,0.18825067195934106,0.08543881506258678,0.2157790686117257,0.03531865888888036,0.014122972219492961,0.040881317394741656,0.18124220984169773
29,1,1,1.0,0.8028785161205455,-0.026574361562404062,-0.027948596068525122,-0.0008199323984540144,-0.0006065068724718349,-0.009547204964038014,-0.06413041164237102,0.033701533761205875,0.07224006657997098,0.21075036764143887,0.18282020464950502,-0.06614668203948039,0.017966498870910588,-0.12458349207584356
30,0,0,1.0,0.19712148387945444,-0.006367382303534174,0.010149362275657157,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.012486570380953362,0.3652147933917881,0.06335205116534054,0.16443244633975418,0.030035653004507286,0.008301208273799423,-0.050990737889729854,0.18128814072022864
31,0,0,1.0,0.19712148387945444,-0.002016729148434524,0.004603960454274539,0.0003160411962183474,0.0006065068724718336,0.03144180823009688,0.0076699782084194285,0.1890323652435954,0.08291765128558799,0.21656076189598003,0.03471797914217574,0.014122972219492961,0.040881317394741656,0.18202390312595204
32,1,1,1.0,0.8028785161205455,3.322736049380867e-05,0.0023771584681142083,-0.00024246428559072329,-0.0010225995727421446,0.04883268295114357,-0.005189107735314069,0.01552527129918334,0.09929287098782888,0.05958319563519215,-0.0017472914714688533,-0.005408881874187629,0.00572176522538925,-0.020634343108598255
33,0,0,1.0,0.19712148387945444,-0.006043250627479878,0.003911472727036686,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009920541616205357,0.3661975243642749,0.0518638873805821,0.17172976865137696,0.035647360274160156,0.014615799612935253,-0.05099836737683663,0.1810573687365095
34,0,0,1.0,0.19712148387945444,-0.004997317639496974,0.02357547479389603,0.0003160411962183474,0.0006065068724718334,0.06030415884076382,0.01790633378245635,-0.03765135870622208,0.026257766168726656,0.34420212181231646,0.003028063501949615,0.014712617232674401,0.16796056969934647,0.18665753856547054
35,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
36,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
37,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
38,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
39,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
40,0,0,1.0,0.19712148387945444,-0.0009634128990678285,0.004389171361430062,0.002380715834557955,0.0006065068724718334,0.06534595665714972,0.0024446691748738984,-0.0372949260615812,0.2253137356697699,0.31353143138396233,0.040395315275900616,0.008580217546707541,0.049500256562500684,0.1286488787418974
41,1,1,1.0,0.8028785161205455,3.322736049380867e-05,0.0023771584681142083,-0.00024246428559072329,-0.0010225995727421446,0.05122116284629175,-0.005189107735314069,0.01791375119433151,0.10168135088297706,0.061971675530340324,-0.0017472914714688533,-0.005408881874187629,-0.0038321543552034647,-0.020634343108598255
42,0,0,1.0,0.19712148387945444,-0.0017998960802818543,0.011229820923083935,0.002380715834557955,0.0021137357037074095,0.11908099575561763,0.0014533803814372759,0.4411761516296228,0.05509659443256771,-0.08134783632591218,0.041020976990548144,0.007928637051146272,-0.013557150293768548,0.21810239011824606
43,1,1,1.0,0.8028785161205455,3.322736049380867e-05,0.0023771584681142083,-0.00024246428559072329,-0.0010225995727421446,0.04883268295114357,-0.005189107735314069,0.01552527129918334,0.09929287098782888,0.05958319563519215,-0.0017472914714688533,-0.005408881874187629,0.00572176522538925,-0.020634343108598255
44,0,0,1.0,0.19712148387945444,-0.001370470027709372,0.01119068448951433,0.002380715834557955,0.003917199188170869,0.11776942311100329,0.0010368073515936624,0.4127538799320351,0.2709686838801995,-0.10158682436411791,0.04100483343780888,0.007650112593774362,-0.00601177817149402,0.043175248865235834
45,1,1,0.9988136395411696,0.8028785161205455,0.00013147650644934692,-0.0009877017582954166,-0.0008629665812902711,0.00021927496113164252,0.10610543701109382,-0.0021879393315118218,0.005838642083684337,-0.022581407286566713,0.11420159472255333,0.027176087197838858,-0.005043607130086557,0.01771686273323191,-0.0437906297076191
46,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
47,0,0,1.0,0.19712148387945444,-0.001402748747835896,0.010489380565312184,0.002380715834557955,0.003917199188170869,0.11776942311100329,0.0012817278062007926,0.41300238167238534,0.09595602435865927,-0.10134190390951077,0.04082698454010515,0.007650112593774362,-0.006011778171494023,0.21836099727924405
48,0,0,1.0,0.19712148387945444,-0.00527045858888364,0.005832195204472387,0.00031604119621834765,0.0006065068724718334,0.06030415884076381,0.016603553385991895,-0.052339670403850076,0.02523456042037203,0.38129875820830333,0.001338423010087648,0.014712617232674401,0.16796965238060554,0.1862721783613451
49,0,0,1.0,0.19712148387945444,-0.005229278623099028,0.004607847037924908,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.36673429719392203,0.04941097387997948,0.17226654148102422,0.03522452942515925,0.014615799612935253,-0.05099836737683663,0.1815941415661567
50,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
51,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
52,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
53,0,1,0.9517363436952496,0.8028785161205455,-0.00462078645575932,0.00399203175439024,-0.0008629665812902711,0.00021927496113164252,0.10626367491421987,-0.0021879393315118218,0.005838642083684337,-0.029055483707788266,0.08152150749624988,0.020716073986283216,-0.005043607130086558,0.015879434227236075,-0.04380202864206565
54,0,0,1.0,0.19712148387945444,-0.0009634128990678285,0.004389171361430062,0.0023807158345579573,0.0006065068724718334,0.06534595665714973,0.0024446691748738984,-0.0372949260615812,0.2253137356697699,0.31353143138396233,0.040395315275900616,0.008580217546707541,0.04950025656250066,0.1286488787418974
55,1,1,0.9988136395411696,0.8028785161205455,0.00013147650644934692,-0.0009877017582954166,-0.0008629665812902711,0.00021927496113164252,0.10610543701109382,-0.0021879393315118218,0.005838642083684337,-0.022581407286566713,0.11420159472255333,0.027176087197838858,-0.005043607130086557,0.01771686273323191,-0.0437906297076191
56,1,1,1.0,0.8028785161205455,-6.465399613250468e-06,-0.010055284425116669,-0.0008984589414627256,-0.0010225995727421446,-0.011550733907919034,-0.009655326370888064,0.03575937781310177,0.1675274664697853,0.10297654413711284,-0.0224249339525528,-0.00504546712183278,-0.007835252590026265,-0.04064738225840278
57,0,0,1.0,0.19712148387945444,0.008333802938563756,-0.02357385273875115,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.01975217298765837,0.15502870469661145,0.3955887239844221,0.0014285299234051575,-0.0011070567143149409,0.026531334045297346,0.17616045865822128
58,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
59,1,1,1.0,0.8028785161205455,0.0011241955781540274,-0.0028244584257199295,-0.0008199323984540144,-0.0006065068724718349,-0.013829732241392192,-0.0073915625784246545,0.05532382350619503,0.12584923177296825,0.16473841753426732,-0.020443812811957802,-0.0037908187442336626,0.021501414088409828,-0.12170877452789702
60,1,1,1.0,0.8028785161205455,0.0002683297125200064,-0.0038877666340335027,-0.0008984589414627256,-0.04963463947649595,-0.011550733907919034,-0.0651593873337547,-0.004673179945372117,0.3998760332529543,0.010887774026961387,-0.019074778175536506,-0.005051765811315188,-0.00951699318189802,-0.044462949705204466
61,1,1,1.0,0.8028785161205455,-0.0005299831748352907,-0.0006571505871167199,-0.00044099822584591056,0.00014768268966066172,0.05012400460640699,-0.0010975455868888883,0.008075689183038269,0.09755560054447143,0.07049737167255446,0.0076972812031864,-0.003031334786095796,-0.0033013371668016707,-0.02791779649229069
62,0,0,1.0,0.19712148387945444,0.012467050305995831,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.018465012122356322,0.14719945121613087,0.40027233361066655,0.006502981805985896,-0.0006020745861799717,0.018702080564816807,0.17616045865822128
63,0,0,1.0,0.19712148387945444,0.008333802938563756,-0.02357385273875115,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.01975217298765837,0.15502870469661145,0.3955887239844221,0.0014285299234051575,-0.0011070567143149409,0.026531334045297346,0.17616045865822128
64,0,0,1.0,0.19712148387945444,-0.0017998960802818543,0.011229820923083935,0.002380715834557955,0.0021137357037074095,0.11908099575561763,0.0014533803814372759,0.4411761516296228,0.05509659443256771,-0.08134783632591218,0.041020976990548144,0.007928637051146272,-0.013557150293768548,0.21810239011824606
65,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
66,0,0,1.0,0.19712148387945444,-0.006043250627479878,0.003911472727036686,0.00031604119621834765,0.0006065068724718336,0.024053862693117566,0.00992054161620536,0.3661975243642749,0.05186388738058204,0.17172976865137696,0.035647360274160156,0.014615799612935253,-0.050998367376836634,0.1810573687365095
67,0,0,1.0,0.19712148387945444,-0.002711369993994468,0.003999578915681245,0.002380715834557955,0.0006065068724718334,0.06534595665714972,0.0024446691748738984,-0.03740416976932718,0.22881735586782356,0.31289059631438587,0.041852898526727765,0.008254599510751427,0.04917463852654457,0.12722653968292688
68,1,1,1.0,0.8028785161205455,3.322736049380867e-05,0.0023771584681142083,-0.00024246428559072329,-0.0010225995727421446,0.05122116284629175,-0.005189107735314069,0.01791375119433151,0.10168135088297706,0.061971675530340324,-0.0017472914714688533,-0.005408881874187629,-0.0038321543552034647,-0.020634343108598255
69,0,0,1.0,0.19712148387945444,-0.004997317639496974,0.02357547479389603,0.00031604119621834765,0.0006065068724718334,0.06030415884076381,0.01790633378245635,-0.03765135870622208,0.026257766168726656,0.3442021218123165,0.003028063501949615,0.014712617232674401,0.16796056969934645,0.18665753856547054
70,0,0,1.0,0.19712148387945444,-0.004109699218666387,0.02670268888986599,0.015007012467366998,0.0006065068724718334,0.04800817622932174,0.044219036830696744,0.014076251911206759,0.2179313963788855,0.101037511166061,0.07338887561699384,0.022127581808553225,0.04512924665044569,0.19875393051737078
71,1,1,1.0,0.8028785161205455,0.0025641275701946734,-0.010640213036984977,-0.002380715834557854,-0.003917199188170876,-0.020720647794226124,-0.002227111706401518,0.12873399761402046,-0.15978176887297382,0.3586638150689058,-0.023759843996304125,-0.0077636089320001905,0.008506747152675558,-0.07015609416473423
72,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
73,0,0,1.0,0.19712148387945444,-0.004725799630516327,0.005695041672562582,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.00552304427220157,0.37514411612959464,0.04776462607228891,0.17858572656359928,0.03149995752525618,0.01544269903208777,-0.05135745704774877,0.1743301507694387
74,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
75,0,0,1.0,0.19712148387945444,-0.002424484859005759,0.011229820923083935,0.00031604119621834765,0.0021137357037074095,0.1140570527395199,0.0073888833091105685,0.473063624288161,0.05077380002776486,-0.056655851101380085,0.028869147070828598,0.007928637051146272,-0.013557150293768548,0.17977526006518618
76,0,0,1.0,0.19712148387945444,-0.00701841568381028,0.00544260275872357,0.0003160411962183474,0.0006065068724718334,0.06030415884076382,0.016603553385991895,-0.05244891411159606,0.028738180618425615,0.3806579231387269,0.002796006260914797,0.014386999196718287,0.16764403434464947,0.18484983930237456
77,0,0,1.0,0.19712148387945444,-0.0018321748004083785,0.01052851699888179,0.002380715834557955,0.0021137357037074095,0.11908099575561763,0.0016983008360444063,0.44142107208423,0.05502834415617159,-0.08110291587130504,0.04084312809284442,0.007928637051146272,-0.013557150293768548,0.2183473105728532
78,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
79,0,0,1.0,0.19712148387945444,-0.0009634128990678285,0.004389171361430062,0.0023807158345579573,0.0006065068724718334,0.06534595665714973,0.0024446691748738984,-0.0372949260615812,0.2253137356697699,0.31353143138396233,0.040395315275900616,0.008580217546707541,0.04950025656250066,0.1286488787418974
80,0,0,1.0,0.19712148387945444,-0.002711369993994468,0.003999578915681245,0.002380715834557955,0.0006065068724718334,0.06534595665714972,0.0024446691748738984,-0.03740416976932718,0.22881735586782356,0.31289059631438587,0.041852898526727765,0.008254599510751427,0.04917463852654457,0.12722653968292688
81,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
82,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
83,0,0,1.0,0.19712148387945444,-0.0017998960802818543,0.011229820923083935,0.002380715834557955,0.0021137357037074095,0.11908099575561763,0.0014533803814372759,0.44117257034387974,0.23004100367771183,-0.08134783632591218,0.041020976990548144,0.007928637051146272,-0.013557150293768545,0.04316156215884497
84,1,1,1.0,0.8028785161205455,-0.03775742961746486,-0.0374529622881427,-0.0008199323984540144,-0.0006065068724718349,-0.009547204964038014,-0.07192410299510821,0.030884088705380584,0.09860721062991284,0.22227135329975958,0.17640566605831912,-0.06502684644864845,0.017385554985779362,-0.1252974042153799
85,0,0,1.0,0.19712148387945444,0.008333802938563756,-0.02357385273875115,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.01975217298765837,0.15502870469661145,0.3955887239844221,0.0014285299234051575,-0.0011070567143149409,0.026531334045297346,0.17616045865822128
86,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
87,0,0,1.0,0.19712148387945444,-0.0060109719073533525,0.004612776651238831,0.0003160411962183474,0.0006065068724718336,0.024053862693117566,0.009675621161598228,0.3659526039096677,0.05193213765697822,0.17148484819676987,0.035825209171863874,0.014615799612935253,-0.05099836737683663,0.18081244828190238
88,0,0,1.0,0.19712148387945444,0.013258628799898177,-0.02366118354145954,0.00015207442007320423,0.0009338032827036452,0.008633987655564382,0.06908779271383592,-0.02453473231775187,0.17957645335073963,0.39209097997886694,0.03503258924844522,-0.0016382961023803189,-0.022202618047635132,0.1761490366796725
89,1,1,1.0,0.8028785161205455,0.004316102962349549,-0.011850593480361209,-0.002380715834557854,-0.0021137357037074142,-0.02252400586242104,-0.002308925954608271,0.1364925856014533,0.09064185035711969,0.2537147254599787,-0.024066112923969762,-0.008195393525256023,0.029474522272718844,-0.24407881948929522
90,1,1,1.0,0.8028785161205455,0.0026268081361147085,0.16712294815435386,-0.00027191003787357455,-0.0006065068724718349,-0.008212174579895062,-0.06746898288951084,0.034021344524999456,0.05950120889460492,0.14714936038198487,-0.004009366996162242,0.0006507137183492699,0.029858945723780162,-0.16324090427883042
91,0,0,1.0,0.19712148387945444,0.008371303654446235,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.019692928649597728,0.15500375978787828,0.3955637790756889,0.0014285299234051575,-0.0011040221333253608,0.026506389136564168,0.17616045865822128
92,0,0,1.0,0.19712148387945444,-0.0012032321435009345,0.03515929418128479,0.015007012467367013,0.0006065068724718334,0.047916292456665475,0.003704196977766661,-0.012830308431901813,0.16597623682880328,0.023905718917748883,0.19190612704814553,0.007927457192627895,-0.02683708329597921,0.3516402970490732
93,0,0,1.0,0.19712148387945444,0.012467050305995831,-0.023598797647484324,0.00015207442007320423,0.0009338032827036452,0.014263806591629609,0.06889036002036951,-0.018465012122356322,0.14719945121613087,0.40027233361066655,0.006502981805985896,-0.0006020745861799717,0.018702080564816807,0.17616045865822128
94,0,0,1.0,0.19712148387945444,-0.004997317639496974,0.02357547479389603,0.0003160411962183474,0.0006065068724718334,0.06030415884076382,0.01790633378245635,-0.03765135870622208,0.026257766168726656,0.34420212181231646,0.003028063501949615,0.014712617232674401,0.16796056969934647,0.18665753856547054
