index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_rFinRate,shap_rSynRate,shap_sttl,shap_rttl,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
10,Normal,Normal,1.0,0.0038489698374453226,0.10125708838281422,0.04970328116210389,0.0002848054839847143,0.0017327044275554082,0.030049720255805643,0.08823613075231897,0.020335207102588942,0.035310386687758794,0.11478074894120611,0.13908931016863738,0.11282904618262586,0.07957297906911222,0.04985640289677923,0.0329214545621932,0.0179006025580702,0.06174571706292036,0.060545444466079124
11,Normal,Normal,1.0,0.0038489698374453226,0.12288459720823353,0.012240698853281587,0.0002521953695262921,0.0016588364175549137,0.03597423019196511,0.04748042680244259,0.00445751857576441,0.017417199678682486,-0.005006963692860242,0.19174435684014135,0.27465096375056974,0.009872223320474207,0.035205976944946836,0.03827111158185987,-0.0006558478420381464,0.03906916481532216,0.17063434134668673
12,Normal,Normal,1.0,0.0038489698374453226,0.07663678341279145,0.03548110202655868,0.0002951882127224585,0.0012565574031358675,0.10307141668494349,0.15468973966445676,0.009710893538527693,0.002239554268959701,0.30555912100806787,0.10332649698893123,0.07249109840113932,0.052267607680750734,0.01788599163461673,0.017897200359564835,0.008039609461289319,-0.026538768499487882,0.06184143791558641
13,port-scan,port-scan,1.0,0.07267504467760644,0.10867003910832747,0.09867320963592843,0.0,0.0036142489984309534,0.01757452752904079,0.0455820220405376,9.35580818731533e-05,9.005900487931435e-05,0.0679091052098744,0.1380032460650158,0.2074168406866059,-7.702702293590244e-05,0.005528939661863846,0.08034564102799936,0.042150142060569176,0.00022731085186581648,0.11152309238251745
14,port-scan,port-scan,1.0,0.07267504467760644,0.10867003910832747,0.09867320963592843,0.0,0.0036142489984309534,0.01757452752904079,0.0455820220405376,9.35580818731533e-05,9.005900487931435e-05,0.0679091052098744,0.1380032460650158,0.2074168406866059,-7.702702293590244e-05,0.005528939661863846,0.08034564102799936,0.042150142060569176,0.00022731085186581648,0.11152309238251745
15,Normal,Normal,1.0,0.0038489698374453226,0.1229153742585669,0.012354152390283788,0.0002521932934053918,0.0016588364175549137,0.03232519477693004,0.0474714312754759,0.00445751857576441,0.018617060317070094,-0.005137444046922863,0.19104440854385832,0.27515736886966125,0.009872257120020168,0.03521872600785566,0.038073922916812934,-0.0006665211333622872,0.039664171027878524,0.1728723795517003
16,Normal,Normal,1.0,0.0038489698374453226,0.07637064096469379,0.037721101187915024,0.00031785103162513493,0.0014668639567991077,0.07588878211858748,0.09789431888156039,0.009737511022447003,0.013044776471602352,0.24212141066259993,0.12876510453265783,0.11103082904197101,0.052224451978737846,0.018186589215327557,0.01999204771768339,0.00871269900845905,0.0044408731994986855,0.09823517917038843
17,Normal,Normal,1.0,0.0038489698374453226,0.12291307265268381,0.01226593329159058,0.00025219329569212714,0.0016588364175549137,0.03234359209044134,0.04748583034332154,0.00445751857576441,0.0184904337527336,-0.0051397903843575675,0.19178057599898307,0.2760348727127689,0.009872223320474207,0.03520597694494707,0.03827091696776254,-0.0006660123910669415,0.04029733727936594,0.17062751929389397
18,Normal,Normal,1.0,0.0038489698374453226,0.07675980709631132,0.038307634244829455,0.0003138733234733764,0.0014029072666983642,0.06795011559526146,0.10329755082587266,0.009666347172953647,0.012720751084849725,0.249929219054824,0.12368900041224136,0.11493049512682241,0.052241636050642186,0.018006451244288037,0.02014593803284013,0.008650290066710248,0.00022018242217373372,0.09791883114176214
19,mitm,mitm,1.0,0.054675033611945895,0.006360234596148053,0.04385427819504471,0.0005183631497348536,0.00185019752526458,-0.0031697838763937,0.07765041643286627,0.028643559626132686,0.01670215105287284,0.0031445974990318227,0.2157604568306086,0.2635701655588327,-0.058500702741286444,0.03565076284569177,-0.007480430004317353,0.0274059910312101,0.13233016719453072,0.16103454147208185
20,Normal,Normal,1.0,0.0038489698374453226,0.0752378593120447,0.03580345026799815,0.0002351962981365004,0.00146719681153779,0.06544955454568692,0.09441902498736639,0.009827988010019679,0.026751903884911738,0.28189702797752786,0.11179450502837579,0.11057083584956232,0.050784207287690154,0.025848013038961018,0.02179120991478876,0.015261446435915102,-0.01779205442146717,0.08680366493349871
21,Normal,Normal,1.0,0.0038489698374453226,0.10623177270937895,0.05766514042029463,0.0036142989247756,0.001772657510585052,0.04479597976968513,0.0899594456526215,0.01873769948835135,0.00454002743575368,0.040071912206642704,0.1502143686398889,0.13288138090599666,0.07255478910423983,0.026710028286560068,0.027620371131455143,0.018073534700465913,0.09456280221280557,0.1061448210630526
22,Normal,Normal,1.0,0.0038489698374453226,0.1227148239779805,0.013028245272836263,0.0002543122919847966,0.001504640234708418,0.032231789538622824,0.047327569584250224,0.004454769181942031,0.019272064418414017,-0.005310056050977239,0.19304249381189106,0.2703167468581112,0.009915096038555107,0.0352075769436271,0.03883606924613011,4.618176673296138e-05,0.04238761417967126,0.17092109286807283
23,ddos,ddos,1.0,0.07305082050324035,0.037871673709712235,0.04487844939608961,2.0443573776873216e-06,0.0021918193466935964,0.018421288335631055,0.058518308868705564,1.793075920074021e-06,0.0006950246405038795,0.05682021891822143,0.13051581279798108,0.2850151716242073,1.3483503237231044e-05,0.01835187977231638,0.04900736086259306,0.02698736389290673,-3.0437859384179904e-05,0.19768792425404688
24,Normal,Normal,1.0,0.0038489698374453226,0.07660945355463629,0.03704378313483528,0.00030631082128810107,0.0012652202756008642,0.10677866120833798,0.1534313982100747,0.009705975964509434,-0.002068663270095762,0.2907749119041016,0.11960781077641014,0.06445418758832935,0.05118448573944762,0.017645261756554873,0.017949473430805187,0.008365402762848997,-0.02330219388750924,0.06639955019237925
25,Normal,Normal,1.0,0.0038489698374453226,0.07215335473481234,0.03805052987506505,0.00034742783616303793,0.001569008166685889,0.06138752947969114,0.09575706652873915,0.008155115673975734,0.02708142629686314,0.263984832641595,0.11313873999363537,0.10333055470090409,0.06099636503903819,0.02602400387580935,0.019321762375743956,0.01674082995021803,-0.004610530852770592,0.09272301384638575
26,Normal,Normal,1.0,0.0038489698374453226,0.12294072497035158,0.012285168003327357,0.0002521932934053918,0.0016588364175549137,0.03234359209044134,0.04748578449495611,0.00445751857576441,0.018693479538964775,-0.005125790494703703,0.1912002187392121,0.27613973416520565,0.009872257120020168,0.03521872600785565,0.03827068406900197,-0.0006657380380504971,0.040305496245142305,0.17081814496410408
27,Normal,Normal,1.0,0.0038489698374453226,0.12294072497035158,0.012283909341239315,0.0002521932934053918,0.0016588364175549137,0.03234359209044134,0.04748578449495611,0.00445751857576441,0.018703967635288442,-0.005125790494703703,0.19121070683553576,0.2761329095935721,0.009872257120020168,0.03521872600785565,0.03827068406900197,-0.0006660150733125009,0.040297366412849846,0.17081365887273278
28,Normal,Normal,0.9629629629629629,0.0038489698374453226,0.07438994138219067,0.0393511576131816,0.0002834535056408913,0.001765293302374701,0.05891071094045296,0.08515283800532013,0.008045971287153874,0.0062226011918453785,0.12252507802590647,0.14241716255336326,0.12698054606629702,0.05948134223796067,0.02798716818819094,0.016587466388713796,0.017735814055988244,0.03318757034342542,0.13808987803751102
29,mitm,mitm,1.0,0.054675033611945895,0.010628761629154788,0.08398427608870461,0.00039912024391606496,0.0019185636492270908,-0.000959055682572321,0.08360858370987563,0.03603846664309129,0.02023760257124476,0.0003212330140458766,0.2074780928091762,0.17629073969216777,-0.0019712673495790346,0.04588420892631769,0.005522010888336162,0.04579019804758878,0.10943014746493505,0.12072328404242363
30,Normal,Normal,1.0,0.0038489698374453226,0.12289336128452642,0.012241435393262131,0.00025219415865914384,0.0016588364175549137,0.035993315324810836,0.04747374365534161,0.00445751857576441,0.017422439262347773,-0.004907983838980287,0.1915914682982428,0.2744970692353624,0.009872240707892397,0.035193575125868,0.038197336164000575,-0.0006558478420381464,0.0392779372471384,0.1706923909928002
31,Normal,Normal,1.0,0.0038489698374453226,0.12274691475222856,0.013046192944885505,0.0002543122919847966,0.0015744870939618536,0.032231789538622824,0.047334622190213,0.004454769181942031,0.019618213104687872,-0.00528545566751622,0.19170416290783476,0.27082296277064355,0.009914953242773536,0.035220326025508716,0.03883606934353185,4.618176673296138e-05,0.04329107704604952,0.17033945162846834
32,mitm,mitm,1.0,0.054675033611945895,0.011952697666221482,0.08782651285183027,0.00039672067189874274,0.0019143181781140347,-0.0011762613438037594,0.08299929373940336,0.0359910145164563,0.020825803135826763,-0.001008927973700563,0.20035108762562523,0.17292288758947008,-0.0012545935890330197,0.048499386328226604,0.00617622789239749,0.04555490910839502,0.10717411579862832,0.1261797741920981
33,Normal,Normal,1.0,0.0038489698374453226,0.10081514727262156,0.05926061867518833,0.006279585457672659,0.0012923282327857572,0.044000221650911546,0.08253892049348267,0.015369711710156327,0.0013381217511695433,0.040503575785049095,0.13595978615725382,0.1385577723331317,0.06468105776323019,0.01735945425312295,0.028409353270245387,0.02245046029920239,0.04413451610991275,0.19320039894741692
34,Normal,Normal,1.0,0.0038489698374453226,0.12294072497035158,0.012283909341239315,0.0002521932934053918,0.0016588364175549137,0.03234359209044134,0.04748578449495611,0.00445751857576441,0.018703967635288442,-0.005125790494703703,0.19121070683553576,0.2761329095935721,0.009872257120020168,0.03521872600785565,0.03827068406900197,-0.0006660150733125009,0.040297366412849846,0.17081365887273278
35,Normal,Normal,1.0,0.0038489698374453226,0.07692669359749192,0.03623767821112384,0.00029336469916305325,0.0012551222100843135,0.10706407682470623,0.15360252764438584,0.009656832487235839,-0.0004084946416515623,0.29622056972914124,0.104947860194964,0.0773127621083867,0.05217268183360039,0.017292489372965,0.018066940214114938,0.008137996232404058,-0.026241943187134548,0.06361387263157302
36,Normal,Normal,1.0,0.0038489698374453226,0.12293677707242003,0.012285210195164459,0.00025219329569212714,0.0016588364175549137,0.03234359209044134,0.04748582850536697,0.00445751857576441,0.018695028564300904,-0.005136281809880665,0.1912021494538677,0.27614410469435485,0.009872257116694016,0.035218725988882614,0.03827091696776254,-0.0006657353558049378,0.04031046973951641,0.1708194386504559
37,Normal,Normal,1.0,0.0038489698374453226,0.12294951395535822,0.01228391933231549,0.0002521932934053918,0.0016588364175549137,0.032362676380101825,0.0474651931485218,0.00445751857576441,0.018657290259204484,-0.005030003666493131,0.19106994289279508,0.2753193973194012,0.009870654248667328,0.03520632418877682,0.038197024235458905,-0.000551327665765093,0.039944581175537106,0.1720372960719487
38,Normal,Normal,0.8703703703703703,0.0038489698374453226,0.12403953159873762,0.02307506156600997,0.0001691660683076052,0.0013785523144526856,0.029232252662879165,0.031744329012574915,0.005071309250423933,0.02166869645471471,-0.0069099617521067285,0.14406188467181094,0.1885444419037625,0.022511829603087476,0.032281004628120454,0.062931399753528,0.009293903771706642,0.07038114055113655,0.10704685847377886
39,Normal,Normal,1.0,0.0038489698374453226,0.08270937140110958,0.04644181200509565,0.001605589827505386,0.001660029923484659,0.06220456178497051,0.08543527049765108,0.009545361964562234,0.0027363752787616974,0.046389105712690254,0.1945892239104624,0.16251568596283106,0.05314759825441026,0.018521420282343812,0.018652766020612912,0.01637970934674255,0.06411560452406363,0.12950154346525627
40,Normal,Normal,1.0,0.0038489698374453226,0.12271927293918199,0.013398866573171207,0.00025413714421426643,0.001644014810451717,0.035880241953287734,0.04733254931034185,0.004454769181942031,0.018508724883930606,-0.005023695607208974,0.19137776602524342,0.27006691032225694,0.009901298182562116,0.035195518442081776,0.03876530978137109,-0.00011033404724772744,0.039108386029099676,0.17267729423787365
41,ddos,ddos,1.0,0.07305082050324035,0.03792808012707273,0.044949487833591234,1.0143666822113153e-06,0.0021917082333174917,0.018419588743594076,0.05852082495383552,1.9713808021664842e-06,0.0004968958988404706,0.056858352426584026,0.1305568395652992,0.28510461401793674,1.1367697395446623e-05,0.01839052552022256,0.0489352505996404,0.02699330164249893,-2.314913695277784e-05,0.1976125056263991
42,Normal,Normal,1.0,0.0038489698374453226,0.08529246926061444,0.05048335560520814,0.0008444040717873289,0.0016637594518937589,0.05250143748857521,0.08572466205464777,0.01484746527436193,0.00608377509209186,0.05436486490788079,0.16315888319897956,0.1370954765793228,0.07763347067300017,0.024905459068571435,0.01625768812881901,0.012262751832871783,0.10598132328509259,0.10704978418883544
43,mitm,mitm,1.0,0.054675033611945895,0.00838636650192329,0.050386732877051345,0.0005100769814525327,0.0018583430523532601,-0.0020643401596666393,0.07856497677963789,0.03253600291370418,0.03474104616030091,-0.0003108508746748084,0.18819647854649252,0.24978687720107787,-0.051025831204866805,0.03426181058935679,0.007225149084724788,0.0047780975950953855,0.11705964982484382,0.1904343805192481
44,Normal,Normal,1.0,0.0038489698374453226,0.12290620219889072,0.012258626569866376,0.00025214551634324074,0.0016588364175549137,0.03234359209044134,0.047481453328689985,0.00445751857576441,0.01865477836415082,-0.00514870139531288,0.19118991031885166,0.2762191250654765,0.009864615152535958,0.03523435086266099,0.03827222933927575,-0.0006592669963799611,0.04035763203597287,0.17080798271777087
45,mitm,mitm,1.0,0.054675033611945895,0.0033762567284266022,0.0584953944062449,0.0005322875293988626,0.0018629022177295534,-0.0019445414657956548,0.06335211439626534,0.02631349008295674,0.015423605341799505,0.0032056940807037456,0.17922897558130885,0.31647156899214585,-0.05841928673341511,0.03137706085528582,-0.007824760488988848,0.028881541143241766,0.063999629414343,0.22099303430640255
46,Normal,Normal,1.0,0.0038489698374453226,0.07636702112390505,0.03825427094250798,0.00031385927373088853,0.0014029072666983642,0.07068603765581469,0.10100169116036552,0.009666347172953647,0.012740395204277033,0.24044884150498155,0.1258350904068143,0.1169871893874905,0.052237800191931895,0.018006343204787154,0.020336659770552955,0.008747131951565878,0.002727358959545633,0.10039208498463138
47,Normal,Normal,1.0,0.0038489698374453226,0.10259374921564356,0.06301425517545935,0.0020892996043842165,0.0017053257643712158,0.028182759898110775,0.07814088402430308,0.02152964787991709,0.03022205338091636,0.06146181171694601,0.14227952638321895,0.13028408520827964,0.0693796243191497,0.04498884797819192,0.03918991888061563,0.017516859969783312,0.13811588865201418,0.0254564921112484
48,Normal,Normal,1.0,0.0038489698374453226,0.07366069246445683,0.03867952030650785,0.00026580640482862917,0.0017582470489110767,0.055056512471373706,0.08602746734375011,0.007913378584092648,0.024762069856160772,0.25246510261467386,0.12167253831836175,0.12014416070463328,0.0616727539446519,0.026074528202079103,0.01862839213539846,0.018678870639719704,-0.014317739378520404,0.10300872850147504
49,Normal,Normal,1.0,0.0038489698374453226,0.07624172084326622,0.03775339912691556,0.00031785103162513493,0.001404390164265421,0.0745442061289293,0.09969858953687497,0.009737511022447003,0.013011674232947957,0.2481925949443588,0.12573771174537002,0.1091209075805171,0.0522356171834592,0.018187631784609585,0.02017342203148938,0.008775365061245866,0.0032439043756774394,0.0977745333685549
50,Normal,Normal,1.0,0.0038489698374453226,0.10073814348818085,0.04823658938800281,0.001525476633109088,0.0016600299234846591,0.06840425755873468,0.09451547554754652,0.011614442164900658,0.0014491059492961079,0.05111997431780597,0.19278953033226648,0.11943712070125212,0.06567504380729693,0.02424969052378267,0.022693902225944716,0.019085968450112338,0.09649294178110555,0.07646333736973192
51,Normal,Normal,1.0,0.0038489698374453226,0.07664984855016277,0.03803687653804898,0.0003062252485739092,0.0012655328328120706,0.1107573885337774,0.15337302146967377,0.010341618331165512,-0.003907733158431605,0.2866837624801182,0.12072795963484917,0.06604983069581935,0.05118645941574601,0.01750810270902755,0.01784681986646064,0.00967582332209062,-0.023573012750047865,0.06322250644270824
52,Normal,Normal,1.0,0.0038489698374453226,0.0766240855827478,0.03779930878167427,0.00031785902703501066,0.001404390164265421,0.07324374913774569,0.10393618268672994,0.009737511022447003,0.01303216692041154,0.2543826512714339,0.12409875199668141,0.1070055754831478,0.052238852462092304,0.01818764800197572,0.019990876554721378,0.00867793333656747,0.0006070764923663805,0.09486641124051107
53,Normal,Normal,1.0,0.0038489698374453226,0.12442474327094605,0.012710212910285595,0.0002540710170751871,0.0015223304220009074,0.03177142813934053,0.04667683808862319,0.0044507820328704975,0.0193151080467679,-0.005187896666287664,0.19411959085597424,0.2772798028434436,0.009992419283352547,0.03519517162137203,0.03922218789814913,2.244136356993146e-05,0.03476506299323652,0.16961673604183372
54,Normal,Normal,1.0,0.0038489698374453226,0.12292411342614605,0.01225979541988258,0.0002521932934053918,0.0016588364175549137,0.03236267722328706,0.04747954636800201,0.00445751857576441,0.018674166316233757,-0.0050225630348226455,0.1910219545768151,0.2760151649887926,0.00987227450743836,0.03520632418877682,0.0381970134678755,-0.0006484089579495557,0.04056113196385636,0.170879291421495
55,port-scan,port-scan,1.0,0.07267504467760644,0.10867003910832747,0.09867320963592843,0.0,0.0036142489984309534,0.01757452752904079,0.0455820220405376,9.35580818731533e-05,9.005900487931435e-05,0.0679091052098744,0.1380032460650158,0.2074168406866059,-7.702702293590244e-05,0.005528939661863846,0.08034564102799936,0.042150142060569176,0.00022731085186581648,0.11152309238251745
56,port-scan,port-scan,1.0,0.07267504467760644,0.10867003910832747,0.1058386786050671,0.0,0.0036142489984309534,0.01757452752904079,0.0455820220405376,9.35580818731533e-05,9.005900487931435e-05,0.0679091052098744,0.1380032460650158,0.2002513717174672,-7.702702293590244e-05,0.005528939661863846,0.08034564102799936,0.042150142060569176,0.00022731085186581648,0.11152309238251745
57,Normal,Normal,1.0,0.0038489698374453226,0.10892987600680883,0.060092608470102615,0.002089852824722784,0.0017053257643712158,0.02774625699513363,0.076402900352784,0.020222670919403798,0.032050787243431605,0.061628852757491255,0.14263089970449777,0.11572230719635951,0.06975605118755196,0.0449803433698322,0.04149659149876893,0.01889521550684334,0.1423793534826436,0.029421136881806562
58,Normal,Normal,1.0,0.0038489698374453226,0.08198746349866529,0.04632193056573288,0.001529197099090653,0.0016600299234846591,0.06181717678702302,0.08505678814662963,0.009515406107578438,0.0018810308482904272,0.04894057642127396,0.19347233135875247,0.16220143140357784,0.05346658428333416,0.018506829135917172,0.018617200282263234,0.016513417815217236,0.0644458172247085,0.13021781926101442
59,ddos,ddos,1.0,0.07305082050324035,0.037550460948525946,0.044874201121356455,2.016811992624644e-06,0.0021918193466935964,0.01842016363821202,0.058518308868705564,1.793075920074021e-06,0.0010843121160403835,0.05681994317669292,0.1305237977488109,0.28470011442603094,1.3483503237231044e-05,0.01835187977231638,0.04900736086259306,0.026989193280726548,-2.4282296374215214e-05,0.1979246130952792
60,ddos,ddos,1.0,0.07305082050324035,0.03795205594121625,0.044014201432826014,2.1817695994050083e-06,0.0021917082333174917,0.018421300593900423,0.05865164804926889,1.9713808021664842e-06,0.0003859539610718983,0.05694712538820332,0.1298724629002345,0.28503543641615664,1.6712323035228807e-05,0.0183884052861344,0.04924429073547256,0.026989759967567813,-2.3506589190692588e-05,0.19885747170714316
61,ddos,ddos,1.0,0.07305082050324035,0.03789538146716224,0.044866716232642864,1.982753538763162e-06,0.0021918193466935964,0.01842016363821202,0.05851432996639842,1.793075920074021e-06,0.0006043201116153907,0.0568418215463231,0.1305237977488109,0.28504503494466726,1.3483503237231044e-05,0.01835187977231638,0.04900736086259306,0.026989193280726548,-2.4282296374215214e-05,0.197704383542276
62,Normal,Normal,1.0,0.0038489698374453226,0.07715528936964273,0.04036180969289311,0.00022529896337721743,0.0015596681643881456,0.055770904890480894,0.08959765782988492,0.0098223494023626,0.026805492934507895,0.26764153629183135,0.11497755797574218,0.12502017013311723,0.05133412905609833,0.026245974009027073,0.021186443978279616,0.019457033953548624,-0.02555467461719737,0.09454438813457035
63,Normal,Normal,1.0,0.0038489698374453226,0.07521787984283095,0.03601199794485614,0.0002351962981365004,0.00146719681153779,0.06548082341346832,0.09432752549264571,0.009827988010019679,0.02653189796300606,0.28100428510224057,0.11148841313829652,0.1103613849497082,0.05064038978107676,0.025767172668066225,0.021786693549771953,0.0152999475626418,-0.015563252593797488,0.08626549022804872
64,Normal,Normal,1.0,0.0038489698374453226,0.07593870861949475,0.03714760014859406,0.00031855494767982646,0.0014046047795636062,0.07623017731082257,0.09848762068573506,0.009739108718222844,0.013477318423311348,0.23949890363747134,0.1287602911069916,0.11300033823016178,0.05221218574023245,0.018411643795697746,0.020278122494405863,0.00871629788356154,0.0039918475408237735,0.09853770609978371
65,Normal,Normal,1.0,0.0038489698374453226,0.07195863774944887,0.03902545921900673,0.00022794441701203655,0.0017597065539352516,0.05249636960458844,0.0884874073905149,0.007918125950142742,0.032750987640233244,0.25409346050952236,0.12282929657831806,0.12120585723507482,0.06167642070084718,0.026254265592457873,0.019165607106989144,0.018147235019879013,-0.018212516125209296,0.0963667650197934
66,Normal,Normal,0.9814814814814815,0.0038489698374453226,0.07677931222330331,0.03643469176461265,0.0003138733234733764,0.0014029072666983642,0.06157078649120331,0.09990672687195574,0.00980865283386625,0.00931452871066505,0.2760979441458263,0.1175021236769082,0.10530720600570616,0.05211922581939712,0.01806998636521312,0.019742355513907895,0.008431753341823152,-0.005021290635908182,0.08985172792538482
67,Normal,Normal,1.0,0.0038489698374453226,0.06931128511499426,0.042355464608145224,0.0002507582530108814,0.001294451048825637,0.04723539723089803,0.06822068214899789,0.009507660900477251,0.04189564738915784,0.2607982248401837,0.11131183758091623,0.1320125022174524,0.06568763053556952,0.03298051732773764,0.020020873650044697,0.015337861056646645,-0.018283956505652704,0.09621419276514942
68,port-scan,port-scan,1.0,0.07267504467760644,0.10867003910832747,0.09867320963592843,0.0,0.0036142489984309534,0.01757452752904079,0.0455820220405376,9.35580818731533e-05,9.005900487931435e-05,0.0679091052098744,0.1380032460650158,0.2074168406866059,-7.702702293590244e-05,0.005528939661863846,0.08034564102799936,0.042150142060569176,0.00022731085186581648,0.11152309238251745
69,Normal,Normal,1.0,0.0038489698374453226,0.0994385006875302,0.049671474395750426,0.00028363236069692873,0.0017289009648403136,0.029841992487430215,0.08887574556098216,0.020328683033241493,0.02991873892223605,0.11968385755021332,0.13790424423964825,0.11751650675576698,0.08005726713971462,0.05080631706706228,0.02821014445561156,0.015925975578888325,0.0635757857147312,0.06238326324821036
70,Normal,Normal,1.0,0.0038489698374453226,0.10947240088362649,0.04853121139138829,0.004252658954509811,0.001773994643931676,0.0455386432966246,0.10190093375462929,0.012206054440366503,0.004818896305679356,0.042328109276819424,0.15651441473337643,0.1340640115915274,0.07876817870269937,0.027648035644440048,0.02611378667082228,0.01817860271139226,0.09932530269688344,0.0847157944638365
71,mitm,mitm,1.0,0.054675033611945895,0.01206810158910317,0.05490500136649278,0.0004002727196575293,0.0018914959363052798,0.000730333507982588,0.08146633545661741,0.03051645305904076,0.02654599211337099,-4.1696146225544045e-05,0.19671363010198925,0.2251083407604958,-0.0044918380902577975,0.035331839315934394,0.005994107700692624,0.008515687035057546,0.11780267090263367,0.15186823905916363
72,Normal,Normal,1.0,0.0038489698374453226,0.07310705023409401,0.03908664648652605,0.00028838489141218206,0.0012932159389521982,0.08496931621442608,0.12846558081247855,0.007715429469975064,0.005301268295279872,0.2739291703679163,0.11861708244496998,0.07602519035948492,0.061950721142277156,0.018909852930413012,0.015148065966914455,0.011852359945730329,-0.0020771565898133506,0.08156885125151891
73,Normal,Normal,1.0,0.0038489698374453226,0.07682131003437928,0.03841360321889932,0.0003138733234733764,0.0014029072666983642,0.06006059388776676,0.08602312415463635,0.00980647918728703,0.013299291682115251,0.2505180198543064,0.1280955100055152,0.11391170763749266,0.05218279248516493,0.018071837570648383,0.020307897595338884,0.008823353207200334,0.00936581933611008,0.10873290971552246
74,Normal,Normal,1.0,0.0038489698374453226,0.07101132035500464,0.03671580820015437,0.00019963069036365417,0.001499647929508718,0.05681265942236465,0.09020441519279657,0.007863514935841063,0.019716921367109945,0.2473467198953767,0.12613273447830195,0.11522890336613349,0.06250705128687649,0.02560299274307931,0.016872055463039,0.015565567425996622,-0.0030854511445515907,0.10595653855515876
