index,true,pred_label,pred_prob,base_value,shap_end,shap_endOffset,shap_rBytesSum,shap_start,shap_sBytesSum,shap_startOffset,shap_sPayloadSum,shap_rPayloadSum,shap_rPackets,shap_sPackets
19,1,1,1.0,0.802878516120576,-0.022220714702441417,-0.03320033851348429,-0.15597211781190473,-0.01587289086426139,-0.01616419475079181,0.07833944907565227,-0.0043074494115952315,-0.009528128805407824,0.23005452810812724,0.14599334155554894
20,0,0,1.0,0.1971214838794237,-1.2071440422049562e-05,0.0845253954324293,0.30347744885013817,-0.014928750922636137,0.2855856985294508,-0.036737013117563444,0.06745145053853127,-0.03403282360694807,0.1435916957665268,0.003957486091081158
21,0,0,1.0,0.1971214838794237,0.0040999333983748965,0.25353490762909353,0.3633839827642302,0.0440908758671795,0.03147851741491867,-0.0529067727763002,0.056893498758598955,0.011190972625676802,0.08909811549817857,0.0020144849406376225
22,0,0,1.0,0.1971214838794237,0.0001195944331044685,0.03340039348499766,0.25417572841016567,-0.0012862426806921116,0.022322335851489426,0.4609448793720759,0.0491649143803531,0.01312677234514504,-0.03626240425648598,0.007172544780435339
23,1,1,1.0,0.802878516120576,-0.0017260216459355506,-0.04938064485814806,0.2921170960742595,-0.011954991541164662,-0.0474545878169993,0.07104411051263211,-0.0169250841147387,0.023050192130088694,-0.05740036081999973,-0.004248224040552232
24,0,0,1.0,0.1971214838794237,0.231064505087991,0.02135718878705627,0.4301462376837485,-0.027215080233239868,0.01944202594240259,-0.018596492616129084,0.09475417372350418,-0.027464623363831795,0.07427506124515905,0.005115519863930236
25,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
26,0,0,1.0,0.1971214838794237,-0.0004275016075456077,0.07982128437782801,0.33909846822731793,-0.009233498040319511,0.19614772473287065,0.004629948971554082,0.028310027371414047,0.02971424846032461,0.13359991159410417,0.0012179020330395482
27,0,0,1.0,0.1971214838794237,0.0007699793067863563,0.04286053646432193,0.30049119045353445,-0.020933887324026734,-0.039691591275605925,0.1283021725913797,0.07449568455733566,0.0030119853071682167,0.30463389448157346,0.00893855155812389
28,0,0,1.0,0.1971214838794237,0.003392572224491988,0.055995771184436556,0.3795666081641708,-0.02013327633732876,-0.04596165608073749,0.07798362455246344,0.0779038096250395,0.010210316332201692,0.25930328016651366,0.004617466289345573
29,1,0,1.0,0.1971214838794237,-0.0018158145113043168,0.02850025683331804,0.3089181393871617,-0.005741064385226191,0.12746801491990187,-0.04146963116653139,0.10371843366452325,0.2208126784836857,0.06346247111938949,-0.0009749682243302463
30,0,0,1.0,0.1971214838794237,0.0017515706096245132,0.4198137302661197,0.16787111437109875,0.0243128266397164,0.0641539214645719,-0.029418114683452068,0.054554342972673905,0.00225412471587387,0.09331639253740212,0.004268607226959566
31,0,0,1.0,0.1971214838794237,0.003127922888723042,0.0845462295107597,0.12377145033057617,-0.008133902504542507,-0.01338078918774836,0.468864420220463,0.03660064752477355,-0.009774288890014356,0.11478892933135214,0.0024678968962458616
32,1,1,1.0,0.802878516120576,6.812803074518623e-05,-0.07177274252302539,0.31336131551032087,0.0026475114167155197,-0.03980516635795088,0.07388978456015459,0.02089627735822489,-0.00017927443769443234,-0.09894360170099382,-0.0030407479770546628
33,0,0,1.0,0.1971214838794237,0.004514594015377339,0.08555719097703168,0.13288237465038594,-0.002774072106093847,0.02114821146795631,0.4289853855308707,0.049644127129839836,0.0028428078646664584,0.07617242118930394,0.0039054754012497364
34,0,0,1.0,0.1971214838794237,-0.00041896971744847085,0.07532326083418672,0.34144025377524806,-0.015555677430899958,0.1953875226760533,-0.003649990336434969,0.032311278132751454,0.03008973433473903,0.1428714304474489,0.005079673404942881
35,0,0,1.0,0.1971214838794237,0.004514594015377339,0.08446660030273773,0.1355897199765361,-0.002730574728208107,0.021454475803603577,0.4278947948565766,0.04969876900318838,0.0035458818525685226,0.07449210034048019,0.003952154697727561
36,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
37,0,0,1.0,0.1971214838794237,0.0017974651539735792,0.07948953616975712,0.3386020185061911,0.04092144089594334,0.13937073847794318,-0.02111797517697242,0.06580114575945434,-0.013295138440180126,0.16698723430022847,0.004322050474249946
38,0,0,1.0,0.1971214838794237,0.001959624212712814,0.07429738286072543,0.3412032150892809,0.042687211858216625,0.13607140753482647,-0.015553952847886937,0.06599987789640438,-0.013025584385527155,0.16503385488649527,0.004205479015340112
39,0,0,1.0,0.1971214838794237,0.0018758776515969881,0.07391963279838927,0.3413001624421336,0.042600834618619285,0.1362503730944997,-0.015619634012315656,0.06597958889201011,-0.012846618825853954,0.1652128204461685,0.004205479015340112
40,0,0,1.0,0.1971214838794237,0.002640226640792032,0.05015024936069523,0.14155213652279494,-0.004303605616425087,0.04855263598024924,0.4594658911134677,0.02237216960676923,0.011806905343260857,0.06923447855669954,0.0014074286122848383
41,1,1,1.0,0.802878516120576,6.812803074518623e-05,-0.07177274252302539,0.31336131551032087,0.0026475114167155197,-0.03980516635795088,0.07388978456015459,0.02089627735822489,-0.00017927443769443234,-0.09894360170099382,-0.0030407479770546628
42,0,0,1.0,0.1971214838794237,0.007794740120859116,0.1388445854677374,0.03929865783007997,-0.0012695528437962763,0.05190086302841686,0.47305179086845295,0.036396168955509574,-0.00016421931394238284,0.05371566619736287,0.003309815809907773
43,1,1,1.0,0.802878516120576,-0.004714081596589297,-0.071367602022565,0.3157910162153681,0.003648778822673336,-0.04197157528525023,0.0790436668861457,0.01895346974604807,0.00021385651235857975,-0.09943729465717713,-0.003038750741570339
44,0,0,1.0,0.1971214838794237,-0.003839253625563349,0.3074918300904656,0.14014801061710733,0.02178124902799121,0.10221523406587457,0.04583060289910801,0.04505529743645916,0.04383324378557526,0.0963049248824176,0.004057376941152426
45,1,1,0.9998004394804589,0.802878516120576,-0.0008441486714992544,-0.04021082809589883,-0.24084758799956688,0.004359491585497012,-0.040430271735359846,0.06522451930941375,0.26150398377140754,-0.009000571635706361,0.20499759612446344,-0.007830259292849726
46,0,0,1.0,0.1971214838794237,0.004514594015377339,0.09161659826198604,0.12109673937470188,-0.0037028941385915614,-0.019306862034190235,0.4712209911434372,0.0410455039373439,-0.014583140909572748,0.10821870600059481,0.0027582804695014534
47,0,0,1.0,0.1971214838794237,0.0200863820404021,0.08147544269989394,0.06824736048683923,-0.0012685287729491776,0.052663906512783354,0.4322678244491204,0.0697099794833363,0.009903794071474214,0.06648253933977939,0.003309815809907773
48,0,0,1.0,0.1971214838794237,-0.00041896971744847085,0.07531905894505014,0.3414961341330832,-0.015739831726539404,0.19544340303388852,-0.0036622172781922563,0.032288339827943935,0.03014561469257423,0.14292731080528412,0.005079673404942881
49,0,0,1.0,0.1971214838794237,0.001848569344004809,0.06881915264627941,0.3538294878484148,0.06744894737180619,-0.019929863378403412,0.016286321164956166,0.09700270580103386,0.030721066151527077,0.18355865660071347,0.003293472570256398
50,0,0,1.0,0.1971214838794237,0.0018085899818029174,0.07009853055589131,0.30369106824889763,0.052214559688078116,-0.030150537189833668,0.06433716861967056,0.0540150841692066,-0.035698628100347345,0.3188536082264055,0.003709071920817353
51,0,0,1.0,0.1971214838794237,0.004514594015377339,0.08446660030273773,0.1355897199765361,-0.002730574728208107,0.021454475803603577,0.4278947948565766,0.04969876900318838,0.0035458818525685226,0.07449210034048019,0.003952154697727561
52,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
53,0,1,0.9690063906526417,0.802878516120576,0.002207626301269245,-0.007809389853709935,-0.2636148096555624,0.004000122221933046,-0.04072403276316379,0.045147322585856554,0.2569498394879165,-0.009386008263165557,0.1936851244198499,-0.014327919949140379
54,0,0,1.0,0.1971214838794237,0.002640226640792032,0.05015024936069523,0.14155213652279494,-0.004303605616425087,0.04855263598024924,0.4594658911134677,0.02237216960676923,0.011806905343260857,0.06923447855669954,0.0014074286122848383
55,1,1,0.9998004394804589,0.802878516120576,-0.02630908318693706,-0.026375569503660736,-0.23721244509670233,-0.019149495583741894,-0.017544594455259195,0.06887340688098478,0.25691860916707865,-0.008778804739359025,0.2140552687413829,-0.007555368863885685
56,1,1,1.0,0.802878516120576,-0.0015501041475189776,-0.07645346516744783,0.361841064124939,-0.009092076069404464,-0.04800893257450356,0.07122242501968294,-0.035082302542640484,0.006332336546934804,-0.06766457670988457,-0.00442288460071474
57,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
58,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
59,1,1,0.9979947190225039,0.802878516120576,0.001736681412199181,-0.02631344575226174,-0.006259206812098794,0.005901957503266671,-0.05125289168884724,0.06371057805402658,0.004101174142891606,-0.021526556434187494,0.24396591217225266,-0.018947999695295495
60,1,1,1.0,0.802878516120576,0.0004931642908394373,-0.03389653861321262,0.27654019951306014,0.0031206356894554173,-0.05869159398622808,0.0648945415587809,-0.02557843740971294,0.027000579482660672,-0.052340092769940866,-0.004420973876259941
61,1,1,0.9998004394804589,0.802878516120576,-0.0060932098039455755,-0.0314044461793726,-0.25980256515726585,-0.018055337321766177,-0.030777760385134696,0.0638616204088954,0.2521931782740976,0.0037681574369209823,0.2279469619366432,-0.0047146758491721395
62,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
63,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
64,0,0,1.0,0.1971214838794237,0.0049518383755089435,0.14001438109565878,0.04453813823243907,-0.0013321363740706352,0.05190086302841686,0.4702088891231029,0.033553267210159395,0.0009566169656885324,0.05477684265377647,0.003309815809907773
65,0,0,1.0,0.1971214838794237,2.8935553774104338e-05,0.2971275071319586,0.27229835869875063,-0.022201029494852736,-0.048600338093783495,-0.04355153075434105,0.07579128383041764,-0.035363831830119756,0.30344462886529966,0.0039045322134868147
66,0,0,1.0,0.1971214838794237,0.0007699793067863563,0.040533436481253717,0.2975273662649436,-0.022244130570631623,-0.04301354792786921,0.13149101103266336,0.07476897809913377,0.000901152459727258,0.3188539948711502,0.0032902761034336353
67,0,0,1.0,0.1971214838794237,0.0018447356651584653,0.08020102041143377,0.3154360275430759,0.04605307624108734,-0.014859545541286339,0.00898311258581301,0.05142624339058829,-0.025959610163183735,0.32844022262969597,0.01131323335820552
68,1,1,1.0,0.802878516120576,-0.004714081596589297,-0.071367602022565,0.3157910162153681,0.003648778822673336,-0.04197157528525023,0.0790436668861457,0.01895346974604807,0.00021385651235857975,-0.09943729465717713,-0.003038750741570339
69,0,0,1.0,0.1971214838794237,0.002640226640792032,0.046167228986819464,0.1464531246959894,-0.006222982932773399,0.0457088350363993,0.45662209016961774,0.021830842281461822,0.011830462567124774,0.07678261301001191,0.001066075665145386
70,0,1,1.0,0.802878516120576,0.02707748251360007,0.005581315933565939,-0.12559406500788323,0.005247516199094083,-0.05262084167961724,0.07655663052916023,-0.0020965792183565294,0.07063906106663756,0.19061023403028873,0.0017207295129525596
71,1,1,1.0,0.802878516120576,-0.0009325629597976663,-0.007669745573454306,0.07803209989751114,-0.006170144858759292,-0.10293295264184277,0.07903542585535825,-0.12181009982951056,0.21854750719175398,0.06512880270607528,-0.004106845907891944
72,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
73,0,0,1.0,0.1971214838794237,-0.004777315710292755,0.055137001378294984,0.11806347266704716,-0.004303605616425087,0.03044289477040241,0.5125080639358275,0.02237216960676923,0.011806905343260857,0.06022150113341929,0.0014074286122848383
74,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
75,0,0,1.0,0.1971214838794237,0.004063828055491949,0.14266110414845445,0.05476137437900467,-0.002293154223544962,0.023187727112878226,0.4806231723300951,0.039871033197645185,0.004918471944858657,0.051639285292347695,0.003445673883357161
76,0,0,1.0,0.1971214838794237,0.004514594015377339,0.0804654687061434,0.12817695610095736,-0.003293115304337226,-0.013850147439356053,0.4635487216367108,0.03992114436513442,-0.013464539437017633,0.11393220526192498,0.0029272282150506245
77,0,1,0.992026841360069,0.802878516120576,-0.0017539627848911672,0.060152684121086694,0.08498941193528098,0.0030932914058868274,-0.10515264853971863,0.05153863604031267,-0.0005041243703703784,-0.005174892481724213,0.10636275977706298,-0.004402829863414289
78,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
79,0,0,1.0,0.1971214838794237,0.002640226640792032,0.05015024936069523,0.14155213652279494,-0.004303605616425087,0.04855263598024924,0.4594658911134677,0.02237216960676923,0.011806905343260857,0.06923447855669954,0.0014074286122848383
80,0,0,1.0,0.1971214838794237,0.001850759466270461,0.2051590207973303,0.3386207821163603,0.045865853331566744,-0.014300086589441098,0.015546793039703091,0.06825406352388708,-0.008598901699845313,0.1380884141402119,0.012391817994544769
81,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
82,0,0,1.0,0.1971214838794237,0.004514594015377339,0.08446660030273773,0.1355897199765361,-0.002730574728208107,0.021454475803603577,0.4278947948565766,0.04969876900318838,0.0035458818525685226,0.07449210034048019,0.003952154697727561
83,0,0,1.0,0.1971214838794237,0.007930539082231276,0.138717396895764,0.039205748728116864,-0.0012785104070893295,0.05190086302841686,0.4729246022964796,0.038329105012492405,-0.0007995717522558781,0.05263852742652435,0.003309815809907773
84,1,1,1.0,0.802878516120576,-0.0009116987494050156,-0.03592002430892883,-0.12456747525062467,0.002142456028227914,0.11721478987739185,0.06824343482053333,0.04402638257042771,-0.049602909525644896,0.17551464870697428,0.0009818797104906433
85,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
86,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
87,0,0,1.0,0.1971214838794237,0.004514594015377339,0.09161659826198604,0.12109673937470188,-0.0037028941385915614,-0.019306862034190235,0.4712209911434372,0.0410455039373439,-0.014583140909572748,0.10821870600059481,0.0027582804695014534
88,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
89,1,1,0.9953845316124179,0.802878516120576,0.0007915017803352377,0.03244967151056878,-0.0013278159845614979,0.011240495675364595,-0.05196163688858047,0.098751536462927,-0.017602458756140922,-0.004366257796154797,0.12855468722936472,-0.004023707741262567
90,1,1,1.0,0.802878516120576,-0.003859626114491379,-0.05336311587435932,-0.0965742503452422,-0.03700603655484768,0.01894944816045511,0.07456322339693097,-0.06629613014169747,0.14395404128830788,0.21822367770099146,-0.0014697476366066326
91,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
92,0,0,1.0,0.1971214838794237,0.0001195944331044685,0.03340039348499766,0.25417572841016567,-0.0012862426806921116,0.022322335851489426,0.4609448793720759,0.0491649143803531,0.01312677234514504,-0.03626240425648598,0.007172544780435339
93,0,0,1.0,0.1971214838794237,0.00183963288448439,0.02287330656181215,0.3287475273586398,-0.014539396414979144,0.28089656001366126,0.010734117730157075,0.0660824437064162,-0.03641078764553177,0.13836246394464358,0.004292647981284223
94,0,0,1.0,0.1971214838794237,0.002640226640792032,0.046167228986819464,0.1464531246959894,-0.006222982932773399,0.0457088350363993,0.45662209016961774,0.021830842281461822,0.011830462567124774,0.07678261301001191,0.001066075665145386
95,0,0,1.0,0.1971214838794237,-0.00011862673224574421,0.11478545682769999,0.2987528107282832,-0.011622935688701205,-0.0315052190727123,0.05907246842190014,0.08512565935204491,-0.025209263885102147,0.31093557309277325,0.0026625930766479397
96,1,1,0.9944786135986303,0.802878516120576,0.0006020135107868478,0.0375096953209522,0.1173279344121419,0.0030591064171878513,-0.10713540980818242,0.08692388333655156,-0.05163156002820636,-0.007986808051337994,0.11725870110700061,-0.004327458738821387
97,0,0,1.0,0.1971214838794237,0.003392572224491988,0.041478914180327474,0.29689519557368815,-0.019307928251557412,-0.04591849052830224,0.190413675981225,0.08360901714315373,-0.043062922334555026,0.2926100859908431,0.0027683961412768424
98,0,0,1.0,0.1971214838794237,0.006836683931050824,0.14083015707408267,0.061524391573119064,-0.0032982249701086317,0.023270454382233893,0.48933076068640985,0.036605660634928094,-0.004220725397820953,0.04862871898883299,0.0033706392178611314
99,1,1,1.0,0.802878516120576,-0.002341727775593972,-0.07382571522439707,-0.11635426923518993,0.006852648726581799,0.019026130567170833,0.06402725361006688,-0.11839141167263928,0.22354815160886907,0.1956638519505592,-0.0010834286759857788
100,0,0,1.0,0.1971214838794237,0.002640226640792032,0.05015024936069523,0.14155213652279494,-0.004303605616425087,0.04855263598024924,0.4594658911134677,0.02237216960676923,0.011806905343260857,0.06923447855669954,0.0014074286122848383
101,0,0,1.0,0.1971214838794237,-0.0002170773693483418,0.4321358245893645,0.22242628418136443,-0.007465685807868967,0.05769458070742211,-0.03695236673229253,0.054914387620840555,-0.0024433676728693194,0.07921182652512569,0.003574110078850662
102,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
103,0,0,1.0,0.1971214838794237,0.04654097657237183,0.07031532568540055,0.04775985864802133,-0.0008442813733036908,0.052663906512783354,0.45872241898109123,0.05588096448904923,0.008254911120779172,0.06027461967448771,0.003309815809907773
104,1,1,1.0,0.802878516120576,-0.0017991975335931614,-0.0340193089511174,0.2772742339696855,0.0031206356894554173,-0.057957559529602735,0.06477714841370157,-0.024844402953087586,0.027017709996140213,-0.051606058313315516,-0.004841716908824183
105,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
106,0,0,1.0,0.1971214838794237,5.9205637232982486e-05,0.04554320078587712,0.2966786440769127,-0.02218044333229017,-0.04164845945819708,0.14902410580199657,0.07329345460962063,-0.0036579671429874793,0.29728699235207584,0.00847978279034953
107,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
108,0,0,1.0,0.1971214838794237,0.006836683931050824,0.141058438174565,0.06233227930926362,-0.003378388352195751,0.02374947398518734,0.4895590417868922,0.036267025171532956,-0.004218764708251685,0.047302087604683254,0.0033706392178611314
109,0,0,1.0,0.1971214838794237,0.0018050607007020015,0.16358809363061608,0.35028761309055534,0.04131763431111456,0.10156544029452164,-0.01773026159945118,0.07025402265677931,-0.01678212133953453,0.10409169761960518,0.004481336755680263
110,1,1,1.0,0.802878516120576,-0.0003646316301660143,-0.05524866015468699,-0.10087179774618404,0.007370915889634589,0.01953018654624468,0.06733641094235826,-0.09124416375002825,0.14829513636704886,0.20362542442352644,-0.0013073370083047688
111,0,0,1.0,0.1971214838794237,0.0018758776515969881,0.07256018760117118,0.34117277622707837,0.0423654083135359,0.13670154187265668,-0.01726767863232305,0.06682216447635114,-0.012004043241512915,0.1660553960305096,0.0045968858215241805
112,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
113,0,0,1.0,0.1971214838794237,0.004514594015377339,0.0828155291430947,0.13508354574537437,-0.0024602994891784425,0.02163311268362536,0.4262437236969338,0.04974905233782873,0.004443786709513443,0.07694999587676908,0.0039054754012497364
114,0,0,1.0,0.1971214838794237,0.0007458898836142588,0.052759902341586284,0.342844723800024,-0.02184398866218142,-0.03983095091203354,0.15296346659872315,0.11107201281800022,0.057579234380190684,0.13811799398681487,0.008470231885851697
115,1,1,0.9998004394804589,0.802878516120576,-0.02575357736007792,-0.035955965745483404,-0.2070923456171625,-0.014665325842329848,-0.019716760281729633,0.06409176361687258,0.25048213691000376,-0.009000588361785885,0.20766175163608216,-0.01312916559448897
116,0,0,1.0,0.1971214838794237,0.004514594015377339,0.08446660030273773,0.1355897199765361,-0.002730574728208107,0.021454475803603577,0.4278947948565766,0.04969876900318838,0.0035458818525685226,0.07449210034048019,0.003952154697727561
117,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
118,0,0,1.0,0.1971214838794237,0.018416929437139025,0.06263599204857004,0.142945249612209,-0.003624710097706271,0.01908275223756432,0.4318638704088396,0.06348091988984207,-0.008040779398319662,0.07251196337194869,0.00360632861050182
119,0,0,1.0,0.1971214838794237,0.004228332629503511,0.052005491160779516,0.13303787887556387,-0.005199206910989391,0.0954301542251153,0.4190876463789967,0.04029540923578944,-0.019681526582362295,0.08038731473615769,0.0032870223720335287
120,0,0,1.0,0.1971214838794237,0.003392572224491988,0.03606713739129407,0.3243546434493936,-0.01800497547755534,0.03542024333704623,0.18091058879607613,0.10515608058656455,-0.001076052429866884,0.13104718770526133,0.005611090537886359
