index,true,pred_label,pred_prob,shap_end,shap_endOffset,shap_rBytesSum,shap_start,shap_sBytesSum,shap_startOffset,shap_sPayloadSum,shap_rPayloadSum,shap_rPackets,shap_sPackets
25,0,0,0.9698605357919823,0.0,0.0,0.0440852524394293,-0.044085252439429214,0.02185328611286999,-0.02185328611287005,0.0,0.0,0.02202831736745428,-0.022028317367454347
26,0,0,0.7361705591999603,0.0,0.0,-0.03141361377065623,0.03141361377065619,0.0064368355524017885,-0.006436835552401783,0.0,0.0,0.007755408996931424,-0.007755408996931496
27,0,0,0.7834564596612236,0.0,0.0,-0.013741164853874123,0.013741164853874136,0.009025841618165468,-0.009025841618165534,0.0,0.0,0.010181651087154681,-0.010181651087154821
28,0,0,0.8069261524708042,0.0,0.0,-0.007830463319761123,0.007830463319761075,0.010766029442631045,-0.010766029442630975,0.0,0.0,0.012358285334499966,-0.012358285334499966
29,1,0,0.7399693039282904,0.0,0.0,-0.03732712826143313,0.03732712826143325,0.008785528744535127,-0.008785528744535146,0.0,0.0,0.009928207285927112,-0.009928207285927144
30,0,0,0.7306130176625496,0.0,0.0,-0.04191919236387005,0.04191919236387009,0.00850017027323185,-0.00850017027323193,0.0,0.0,0.009854980569064703,-0.009854980569064708
31,0,0,0.9683477871271193,0.0,0.0,0.03907260414776358,-0.0390726041477637,0.022686165593072936,-0.022686165593072967,0.0,0.0,0.024101843666855617,-0.024101843666855645
32,1,1,0.9979478182427107,0.0,0.0,-0.007169756228961243,0.007169756228961139,-0.16992164978906188,0.16992164978906169,0.0,0.0,-0.19411985926601952,0.19411985926601977
33,0,0,0.9131169651659319,0.0,0.0,0.01697813090110314,-0.016978130901103217,0.020661650926827813,-0.02066165092682773,0.0,0.0,0.021994798406388273,-0.021994798406388304
34,0,0,0.7588166538558858,0.0,0.0,-0.021375045818751645,0.021375045818751593,0.007099987483864865,-0.007099987483864848,0.0,0.0,0.008514017654538656,-0.008514017654538738
35,0,0,0.962561193696085,0.0,0.0,0.035136584959611084,-0.035136584959611,0.022907117444729307,-0.022907117444729373,0.0,0.0,0.024447924364913675,-0.02444792436491378
36,0,0,0.9689113689450641,0.0,0.0,0.05980285302700092,-0.059802853027000856,0.01638971971639057,-0.016389719716390624,0.0,0.0,0.016814676050180374,-0.0168146760501804
37,0,0,0.7454271472399236,0.0,0.0,-0.04548504579459888,0.045485045794599104,0.012542267179673461,-0.01254226717967356,0.0,0.0,0.012204824534339914,-0.012204824534339902
38,0,0,0.7364189965685344,0.0,0.0,-0.04404551866583074,0.0440455186658308,0.010717581033561628,-0.0107175810335617,0.0,0.0,0.010397577708657424,-0.010397577708657423
39,0,0,0.7292901457336591,0.0,0.0,-0.04225079030317095,0.04225079030317066,0.009074627981510165,-0.009074627981510198,0.0,0.0,0.008773781923729854,-0.008773781923729854
40,0,0,0.9730187482325034,0.0,0.0,0.04774029749230642,-0.04774029749230658,0.02067335196328202,-0.020673351963282047,0.0,0.0,0.02203811347860773,-0.022038113478607797
41,1,1,0.996873879702628,0.0,0.0,-0.00915604346570586,0.009156043465705803,-0.16465987398506976,0.16465987398506982,0.0,0.0,-0.1929425226106087,0.1929425226106088
42,0,0,0.9118952178494039,0.0,0.0,0.017605095853114254,-0.01760509585311437,0.01995788905292421,-0.01995788905292421,0.0,0.0,0.021717434797656986,-0.02171743479765707
43,1,1,0.9974737491497103,0.0,0.0,0.001463258989262521,-0.0014632589892623286,-0.17273280995302115,0.17273280995302118,0.0,0.0,-0.19836152514889116,0.19836152514889105
44,0,0,0.7174476351147379,0.0,0.0,-0.032818503646125576,0.03281850364612546,0.003349386871004203,-0.0033493868710042086,0.0,0.0,0.005299770194245131,-0.0052997701942451006
45,1,0,0.861730794983052,0.0,0.0,0.002915472313001622,-0.0029154723130015397,0.01681387730016242,-0.016813877300162473,0.0,0.0,0.017831934725490196,-0.017831934725490297
46,0,0,0.9713361677044826,0.0,0.0,0.05574581450426549,-0.055745814504265544,0.01762197211778952,-0.017621972117789365,0.0,0.0,0.019179008687510823,-0.019179008687510813
47,0,0,0.9682761801966013,0.0,0.0,0.06008166868614481,-0.06008166868614501,0.015757987015727358,-0.015757987015727292,0.0,0.0,0.0172079247341053,-0.01720792473410527
48,0,0,0.7540369258136119,0.0,0.0,-0.02295306006487101,0.02295306006487097,0.006790849305649572,-0.006790849305649571,0.0,0.0,0.008204158920278712,-0.008204158920278731
49,0,0,0.7552202743634842,0.0,0.0,-0.044379486140177254,0.04437948614017725,0.013066218143582362,-0.013066218143582345,0.0,0.0,0.014477363263217016,-0.014477363263217037
50,0,0,0.7534342753967995,0.0,0.0,-0.04523507432705594,0.04523507432705592,0.012868113939052333,-0.01286811393905233,0.0,0.0,0.01447592315539633,-0.01447592315539633
51,0,0,0.9715459902345753,0.0,0.0,0.04684048820601628,-0.046840488206016315,0.02060081348635677,-0.02060081348635678,0.0,0.0,0.02214296694261772,-0.022142966942617807
52,0,0,0.9672939851123687,0.0,0.0,0.04019441141776139,-0.04019441141776131,0.02270697938106856,-0.02270697938106868,0.0,0.0,0.02284538410625886,-0.022845384106258873
53,0,0,0.808661929232459,0.0,0.0,-0.009347220101598108,0.00934722010159815,0.011846982629603547,-0.01184698262960347,0.0,0.0,0.012910867115273124,-0.01291086711527324
54,0,0,0.9646637836343405,0.0,0.0,0.03503769062832835,-0.03503769062832834,0.023436426717539968,-0.02343642671753988,0.0,0.0,0.02477225013634439,-0.024772250136344497
55,1,0,0.7533545746097446,0.0,0.0,-0.04135073581863973,0.04135073581863982,0.012259443124480955,-0.012259443124481035,0.0,0.0,0.013185458894273758,-0.01318545889427388
56,1,1,0.9984822831212797,0.0,0.0,-0.02430098947547333,0.02430098947547338,-0.14278899644872026,0.14278899644872026,0.0,0.0,-0.11103154385363745,0.11103154385363762
57,0,0,0.9047735014110683,0.0,0.0,0.015473482531383977,-0.015473482531384126,0.02030715226446437,-0.02030715226446446,0.0,0.0,0.020321875192103597,-0.02032187519210359
58,0,0,0.9059182161532111,0.0,0.0,0.015759550937038114,-0.01575955093703827,0.02040539633327099,-0.020405396333271007,0.0,0.0,0.020421196095269586,-0.02042119609526957
59,1,0,0.7418821429703557,0.0,0.0,-0.036692740155033154,0.0366927401550331,0.009027323257326856,-0.0090273232573269,0.0,0.0,0.010094506545312298,-0.010094506545312281
60,1,1,0.9917695992899858,0.0,0.0,-0.033782290672806754,0.03378229067280661,-0.1396353328652184,0.13963533286521854,0.0,0.0,-0.11028234839695043,0.11028234839695042
61,1,0,0.6662453543274132,0.0,0.0,-0.04922567835556835,0.0492256783555683,0.010501948337507047,-0.010501948337507125,0.0,0.0,-0.018133227326858445,0.018133227326858584
62,0,0,0.9296843308060758,0.0,0.0,0.022134348089307566,-0.022134348089307667,0.022270995231812796,-0.02227099523181282,0.0,0.0,0.022416256127125812,-0.022416256127125833
63,0,0,0.9713448295429082,0.0,0.0,0.05167315608627152,-0.051673156086271335,0.01956396326069591,-0.019563963260695948,0.0,0.0,0.019840970783349548,-0.019840970783349513
64,0,0,0.9704430029474496,0.0,0.0,0.0553578506750889,-0.055357850675088915,0.017536220561775367,-0.017536220561775454,0.0,0.0,0.01919715699505308,-0.01919715699505314
65,0,0,0.7271366725229234,0.0,0.0,-0.036585891146776774,0.03658589114677675,0.0062956501953555215,-0.006295650195355508,0.0,0.0,0.00784961813221258,-0.007849618132212601
66,0,0,0.7954645162221983,0.0,0.0,-0.01051942238185477,0.010519422381854618,0.009901105695944967,-0.00990110569594496,0.0,0.0,0.011178385414177702,-0.011178385414177696
67,0,0,0.750407772664344,0.0,0.0,-0.044478226589871654,0.044478226589871626,0.012241333686372698,-0.012241333686372773,0.0,0.0,0.013777514794299377,-0.013777514794299409
68,1,1,0.9888159627170692,0.0,0.0,0.003023106116729924,-0.0030231061167299163,-0.16495155572722042,0.1649515557272206,0.0,0.0,-0.1967904350869381,0.19679043508693825
69,0,0,0.9728878069435348,0.0,0.0,0.05250128817032369,-0.05250128817032363,0.019015553876768235,-0.01901555387676826,0.0,0.0,0.020477118861306414,-0.020477118861306466
70,0,0,0.8145968215422572,0.0,0.0,-0.007063906809668806,0.007063906809668778,0.011987537547313982,-0.011987537547313923,0.0,0.0,0.013273918696362328,-0.013273918696362333
71,1,0,0.7298165291942286,0.0,0.0,-0.04505734102880063,0.04505734102880065,0.009105034469025674,-0.009105034469025641,0.0,0.0,0.010645635947580985,-0.010645635947580943
72,0,0,0.9698571273935411,0.0,0.0,0.04407814592971066,-0.044078145929710516,0.021855075663545057,-0.021855075663545234,0.0,0.0,0.02203003099464955,-0.02203003099464961
73,0,0,0.9626926018720422,0.0,0.0,0.03362075314543343,-0.03362075314543337,0.02361504504644293,-0.02361504504644285,0.0,0.0,0.02487793806405582,-0.024877938064055867
74,0,0,0.9706442169092911,0.0,0.0,0.055745991000680374,-0.05574599100068034,0.018064423064643332,-0.01806442306464338,0.0,0.0,0.018412796348551946,-0.018412796348551926
75,0,0,0.9318305279113406,0.0,0.0,0.022429364040387145,-0.022429364040387124,0.02187709207735825,-0.021877092077358228,0.0,0.0,0.02339173880885786,-0.023391738808857938
76,0,0,0.9723825055823084,0.0,0.0,0.049534349075788166,-0.049534349075788194,0.01985333028826794,-0.019853330288267933,0.0,0.0,0.0214003619524576,-0.021400361952457623
77,0,0,0.83086878558371,0.0,0.0,-0.0013053277793546939,0.0013053277793547147,0.012807026672803503,-0.012807026672803515,0.0,0.0,0.014167697704189342,-0.014167697704189405
78,0,0,0.9693078008188075,0.0,0.0,0.05908195142251853,-0.05908195142251851,0.016702184539959405,-0.01670218453995945,0.0,0.0,0.017113592831779073,-0.017113592831779014
79,0,0,0.972548807855,0.0,0.0,0.05430617209611928,-0.05430617209611941,0.01839514000575973,-0.01839514000575969,0.0,0.0,0.019808071027269485,-0.01980807102726948
80,0,0,0.7799685244718684,0.0,0.0,-0.04623787051411341,0.04623787051411332,0.017236240860665757,-0.017236240860665775,0.0,0.0,0.018813699657406133,-0.018813699657406178
81,0,0,0.9644896504969692,0.0,0.0,0.03743459855869702,-0.03743459855869664,0.023142425675684027,-0.023142425675684183,0.0,0.0,0.023259915408645637,-0.023259915408645724
82,0,0,0.967939645404792,0.0,0.0,0.039885717277262395,-0.039885717277262346,0.022270249229116846,-0.02227024922911681,0.0,0.0,0.02380498507855334,-0.023804985078553442
83,0,0,0.9439287337579648,0.0,0.0,0.02745888880824983,-0.027458888808249978,0.022107325357478315,-0.022107325357478235,0.0,0.0,0.023886833220875644,-0.02388683322087557
84,1,0,0.867046325313071,0.0,0.0,0.004578360916034773,-0.004578360916034831,0.01705385096862134,-0.017053850968621366,0.0,0.0,0.018121881931233368,-0.018121881931233347
85,0,0,0.9693354489330994,0.0,0.0,0.05902860099710141,-0.05902860099710145,0.016725046138570034,-0.016725046138570055,0.0,0.0,0.017135445163085967,-0.017135445163086065
86,0,0,0.8972409623490382,0.0,0.0,0.013625910154695085,-0.013625910154695007,0.019649356480595213,-0.01964935648059524,0.0,0.0,0.019657160506731747,-0.019657160506731785
87,0,0,0.9665877981271247,0.0,0.0,0.038044903182449026,-0.03804490318244907,0.022669254552110805,-0.02266925455211077,0.0,0.0,0.024165079616264542,-0.02416507961626457
88,0,0,0.9624336228621809,0.0,0.0,0.03576488673882587,-0.035764886738825906,0.023312728645943654,-0.023312728645943668,0.0,0.0,0.023517752011653716,-0.023517752011653698
89,1,0,0.7611016106938915,0.0,0.0,-0.01863059038692832,0.01863059038692829,0.006477240145386554,-0.006477240145386594,0.0,0.0,0.008122117724218156,-0.008122117724218184
90,1,0,0.7545051892074532,0.0,0.0,-0.04388585954329996,0.043885859543299925,0.013247121690291533,-0.013247121690291498,0.0,0.0,0.014049986486334121,-0.014049986486334126
91,0,0,0.930901273436552,0.0,0.0,0.022548358001987377,-0.022548358001987408,0.022372818306480153,-0.022372818306480188,0.0,0.0,0.022414972798550738,-0.022414972798550765
92,0,0,0.9737426723579312,0.0,0.0,0.04608422583299987,-0.04608422583299984,0.021440849967225277,-0.021440849967225326,0.0,0.0,0.022663010258087604,-0.022663010258087608
93,0,0,0.782661523699107,0.0,0.0,-0.01265922977393278,0.012659229773932605,0.00897271024266124,-0.008972710242661287,0.0,0.0,0.008991032359607194,-0.008991032359607173
94,0,0,0.9719543911665811,0.0,0.0,0.043812319889469376,-0.04381231988946935,0.02174622753925696,-0.02174622753925704,0.0,0.0,0.02316199787333162,-0.023161997873331713
95,0,0,0.7397242820350804,0.0,0.0,-0.02690418472998717,0.02690418472998717,0.005509447451573426,-0.00550944745157343,0.0,0.0,0.007086668950810885,-0.007086668950810876
96,1,0,0.7378507350519854,0.0,0.0,-0.024653805772087103,0.024653805772086958,0.004359765773586366,-0.0043597657735863805,0.0,0.0,0.006174990395474642,-0.006174990395474749
97,0,0,0.8026166098273192,0.0,0.0,-0.00868873308007901,0.008688733080078961,0.010333736767070945,-0.010333736767070882,0.0,0.0,0.011871229909270645,-0.011871229909270645
98,0,0,0.964742122819041,0.0,0.0,0.03736876559088518,-0.03736876559088523,0.02259307491557006,-0.02259307491557012,0.0,0.0,0.02406618680170133,-0.02406618680170121
99,1,0,0.8634964694011049,0.0,0.0,0.0044466770653186615,-0.0044466770653186554,0.016742066962366367,-0.016742066962366346,0.0,0.0,0.017617367454832392,-0.01761736745483238
100,0,0,0.9731359516437812,0.0,0.0,0.04933665427690278,-0.049336654276902724,0.02016138453204331,-0.02016138453204323,0.0,0.0,0.02153588353567532,-0.021535883535675416
101,0,0,0.7516845880412085,0.0,0.0,-0.0210144394948995,0.02101443949489945,0.00561388677123825,-0.005613886771238287,0.0,0.0,0.007314483218008099,-0.007314483218008106
102,0,0,0.9697062979626804,0.0,0.0,0.05826570576519165,-0.05826570576519148,0.017047651264193688,-0.01704765126419379,0.0,0.0,0.01744358054700789,-0.01744358054700789
103,0,0,0.9645522715399839,0.0,0.0,0.03856845631369386,-0.038568456313693836,0.02215750907603819,-0.022157509076038213,0.0,0.0,0.023647003164926822,-0.023647003164926895
104,1,1,0.9951707119884134,0.0,0.0,-0.02359013140340052,0.0235901314034007,-0.14713802265976705,0.14713802265976728,0.0,0.0,-0.10772072891190428,0.1077207289119043
105,0,0,0.9690653263652699,0.0,0.0,0.04262048309231592,-0.04262048309231575,0.022204524329300777,-0.022204524329300902,0.0,0.0,0.022364661986549572,-0.02236466198654962
106,0,0,0.7716793576128642,0.0,0.0,-0.017178297683062154,0.017178297683062175,0.00791316246046445,-0.007913162460464548,0.0,0.0,0.009401859498796244,-0.00940185949879619
107,0,0,0.9272522990487841,0.0,0.0,0.021469094044715666,-0.021469094044715774,0.022113866763737063,-0.02211386676373708,0.0,0.0,0.02215169249242249,-0.022151692492422496
108,0,0,0.9712938671629634,0.0,0.0,0.05159997088011468,-0.05159997088011477,0.01894674916408817,-0.018946749164088107,0.0,0.0,0.020536137517439264,-0.020536137517439223
109,0,0,0.7690366756872824,0.0,0.0,-0.046880719058639296,0.04688071905863929,0.01652860290334105,-0.016528602903341096,0.0,0.0,0.016304492828227525,-0.01630449282822753
110,1,0,0.7332960660955028,0.0,0.0,-0.0342861837821431,0.034286183782143,0.007223970862110272,-0.00722397086211022,0.0,0.0,0.007888882436038377,-0.007888882436038316
111,0,0,0.7282918505324064,0.0,0.0,-0.04175525905437407,0.041755259054374015,0.008733924473465007,-0.00873392447346508,0.0,0.0,0.008569962434602925,-0.0085699624346029
112,0,0,0.9701059296713199,0.0,0.0,0.04462444469402693,-0.04462444469402687,0.021715668053147473,-0.021715668053147615,0.0,0.0,0.0218965459206837,-0.021896545920683772
113,0,0,0.8923403073054778,0.0,0.0,0.011809431456420844,-0.011809431456420792,0.018917971227461,-0.01891797122746098,0.0,0.0,0.02017096213764692,-0.020170962137646995
114,0,0,0.7772316269602704,0.0,0.0,-0.015734538216457344,0.015734538216457337,0.008375188438957818,-0.008375188438957836,0.0,0.0,0.009844176070141864,-0.009844176070141781
115,1,0,0.7789006764447575,0.0,0.0,-0.04480961461136583,0.04480961461136583,0.017187581862646045,-0.017187581862646108,0.0,0.0,0.018121041395825047,-0.01812104139582512
116,0,0,0.9447148542036757,0.0,0.0,0.026549676883176904,-0.02654967688317697,0.0226902390959338,-0.02269023909593378,0.0,0.0,0.02424858732474286,-0.024248587324742887
117,0,0,0.9284338133018626,0.0,0.0,0.021814094858334947,-0.021814094858335065,0.022199154734989405,-0.022199154734989537,0.0,0.0,0.022238356799758753,-0.02223835679975877
118,0,0,0.971505842323114,0.0,0.0,0.054624614243234,-0.05462461424323405,0.018143580063757544,-0.018143580063757485,0.0,0.0,0.01954911321874551,-0.019549113218745456
119,0,0,0.9695438044754546,0.0,0.0,0.05869065528180904,-0.058690655281809036,0.016847984307012315,-0.016847984307012426,0.0,0.0,0.01733538861155865,-0.017335388611558658
120,0,0,0.8003124438722424,0.0,0.0,-0.008986952050383523,0.008986952050383377,0.010009256912637918,-0.010009256912637918,0.0,0.0,0.011597985739353799,-0.011597985739353825
121,1,0,0.7403872441838959,0.0,0.0,-0.028670899878201584,0.028670899878201567,0.006320556585617702,-0.006320556585617687,0.0,0.0,0.007640038604176468,-0.007640038604176455
122,0,0,0.9694259781352256,0.0,0.0,0.05989960225156061,-0.059899602251560644,0.01590477370825669,-0.01590477370825663,0.0,0.0,0.017490947124942653,-0.017490947124942587
123,0,0,0.9714448168781172,0.0,0.0,0.04987951875173005,-0.04987951875172997,0.019530296490468727,-0.01953029649046881,0.0,0.0,0.02115664510171867,-0.02115664510171857
124,0,0,0.7263766358088769,0.0,0.0,-0.04118755397323056,0.0411875539732306,0.008305186691823256,-0.008305186691823301,0.0,0.0,0.00801496524445058,-0.008014965244450577
125,0,0,0.9714723495101897,0.0,0.0,0.054509473979627736,-0.05450947397962769,0.018038322788175888,-0.01803832278817583,0.0,0.0,0.019620139514725837,-0.019620139514725916
126,1,0,0.7746029603988164,0.0,0.0,-0.045001813209905345,0.04500181320990525,0.016420109746997757,-0.016420109746997782,0.0,0.0,0.01748059609660416,-0.017480596096604174
127,1,0,0.7854129147665052,0.0,0.0,-0.014998525003219928,0.014998525003219923,0.009409329191051408,-0.009409329191051518,0.0,0.0,0.011043593143008509,-0.011043593143008424
128,0,0,0.7218689188876799,0.0,0.0,-0.0376832547494722,0.037683254749472296,0.006533071400960727,-0.006533071400960842,0.0,0.0,0.006403386634269003,-0.006403386634269067
129,0,0,0.7535327192356518,0.0,0.0,-0.04557753462126064,0.045577534621260664,0.012924219871686848,-0.012924219871686831,0.0,0.0,0.014599839632397135,-0.014599839632397197
130,0,0,0.8952261356465492,0.0,0.0,0.01166621213401204,-0.01166621213401203,0.019331723314756116,-0.01933172331475616,0.0,0.0,0.02075690681937994,-0.02075690681937994
131,1,1,0.9949851927833089,0.0,0.0,-0.023039193791859713,0.02303919379185964,-0.13653039288619762,0.13653039288619764,0.0,0.0,-0.11306573554273476,0.11306573554273495
132,0,0,0.9712335160429093,0.0,0.0,0.052917229331163086,-0.052917229331163225,0.019124442264011443,-0.019124442264011516,0.0,0.0,0.019422202434450957,-0.01942220243445092
133,0,0,0.8002505539972653,0.0,0.0,-0.008460224097964993,0.008460224097965062,0.010564520714747795,-0.01056452071474779,0.0,0.0,0.010600476359028901,-0.010600476359028981
134,1,0,0.7325980533438357,0.0,0.0,-0.03608584309962461,0.03608584309962454,0.007578350702906736,-0.007578350702906778,0.0,0.0,0.008356982757078028,-0.008356982757077974
135,0,0,0.968680763204921,0.0,0.0,0.06018796548613034,-0.0601879654861303,0.016219688060631045,-0.01621968806063113,0.0,0.0,0.01665180451879668,-0.0166518045187967
136,0,0,0.7355500708274736,0.0,0.0,-0.04230605576162463,0.042306055761624696,0.009613831838322309,-0.009613831838322316,0.0,0.0,0.010076335000691843,-0.010076335000691891
137,0,0,0.767212467058072,0.0,0.0,-0.04527923315977129,0.045279233159771365,0.01522117014370598,-0.01522117014370592,0.0,0.0,0.01658071851322525,-0.016580718513225342
138,0,0,0.7255602023696359,0.0,0.0,-0.04061517158009647,0.040615171580096456,0.007970678801427832,-0.007970678801427898,0.0,0.0,0.007816699119808779,-0.00781669911980877
139,0,0,0.9481948973616801,0.0,0.0,0.02841956387238501,-0.028419563872384982,0.023322542989956604,-0.023322542989956667,0.0,0.0,0.023492073018241084,-0.02349207301824107
140,0,0,0.7281119296164142,0.0,0.0,-0.029561241321835772,0.02956124132183583,0.005203562836718813,-0.005203562836718965,0.0,0.0,0.005009824778730932,-0.0050098247787309265
141,0,0,0.9605953521206926,0.0,0.0,0.03366354018594306,-0.03366354018594317,0.02304143254416886,-0.02304143254416886,0.0,0.0,0.024633876394402527,-0.02463387639440256
142,1,0,0.7619888015626798,0.0,0.0,-0.022261423679304,0.022261423679303966,0.008013943657612179,-0.00801394365761221,0.0,0.0,0.009251283829896385,-0.009251283829896336
143,0,0,0.7670472458039557,0.0,0.0,-0.045372125436390076,0.04537212543639004,0.015158147607272786,-0.015158147607272767,0.0,0.0,0.016648040000432622,-0.016648040000432646
144,0,0,0.7593792545825273,0.0,0.0,-0.04574889000125467,0.045748890001254656,0.014002383879673562,-0.014002383879673478,0.0,0.0,0.015513092262266602,-0.015513092262266591
145,1,1,0.9970930560915905,0.0,0.0,-0.0204540151745715,0.02045401517457129,-0.12085935239419976,0.12085935239419981,0.0,0.0,-0.12340554562856933,0.12340554562856929
146,0,0,0.971222112201292,0.0,0.0,0.04407366562806814,-0.04407366562806814,0.021508402880868433,-0.02150840288086838,0.0,0.0,0.02296848898568975,-0.022968488985689813
147,0,0,0.9625481097552949,0.0,0.0,0.03592075289697108,-0.035920752896971074,0.023312353554193536,-0.02331235355419357,0.0,0.0,0.02341978558365934,-0.023419785583659418
148,0,0,0.8412741011840204,0.0,0.0,-0.0014756529700556131,0.0014756529700556548,0.015008624083263828,-0.015008624083263844,0.0,0.0,0.01587959076847593,-0.015879590768476014
149,1,0,0.7722620993395708,0.0,0.0,-0.04529874280506621,0.045298742805066176,0.016431114845838864,-0.016431114845838996,0.0,0.0,0.01714538973464802,-0.017145389734648
150,0,0,0.9633852863592027,0.0,0.0,0.03413399141400836,-0.034133991414008386,0.023515354531012115,-0.02351535453101208,0.0,0.0,0.024851389459431064,-0.024851389459431165
151,0,0,0.9711710497249061,0.0,0.0,0.048279450947913354,-0.048279450947913534,0.020676191613104498,-0.020676191613104567,0.0,0.0,0.020902256699630823,-0.020902256699630882
152,0,0,0.7306357025534399,0.0,0.0,-0.03865936113589068,0.03865936113589074,0.007489999296554356,-0.007489999296554384,0.0,0.0,0.008991261716354447,-0.008991261716354509
153,0,0,0.7649624810404205,0.0,0.0,-0.01718750497946654,0.0171875049794665,0.007458698298561217,-0.00745869829856127,0.0,0.0,0.007456359372988662,-0.007456359372988644
154,1,1,0.9946895487570651,0.0,0.0,-0.04181984395778507,0.04181984395778496,-0.14120361647097948,0.14120361647097934,0.0,0.0,-0.10152857267459516,0.10152857267459518
155,0,0,0.7865797597708772,0.0,0.0,-0.01164535828407574,0.011645358284075773,0.009339127987357743,-0.009339127987357776,0.0,0.0,0.009246565440622223,-0.009246565440622221
