index,true,pred_label,pred_prob,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
14,1,1,0.9935361933744635,-0.042838387276509605,0.042838387276509446,-0.019581507480577416,0.019581507480577423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027470384786198,-0.027470384786198156,0.032856428911219905,-0.03285642891122,0.0,0.0
15,0,0,0.9960941760365802,-0.09428866306633729,0.09428866306633729,0.08614448154661383,-0.08614448154661405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027489280069429772,-0.027489280069429606,0.05195214689666173,-0.05195214689666178,0.0,0.0
16,0,0,0.9973152472140563,0.07873250655687926,-0.0787325065568793,-0.11381008716586702,0.11381008716586705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03079405025534801,-0.030794050255348288,0.04468519494564024,-0.044685194945640334,0.0,0.0
17,0,0,0.9692498721558123,-0.1001777976669621,0.10017779766696201,0.05105539483548562,-0.05105539483548564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03648487292011562,-0.036484872920115465,0.04267666571233003,-0.04267666571232991,0.0,0.0
18,0,0,0.964507142888649,-0.06904074947928236,0.0690407494792823,0.12470280458927094,-0.12470280458927094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043718821621684015,-0.043718821621683925,0.0,0.0
19,1,1,0.9945162877859606,0.14870773412497704,-0.14870773412497684,-0.30652989168851985,0.30652989168851946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7361204849590345,0.736120484959034,0.04280787624195286,-0.042807876241953015,0.12036291069637364,-0.12036291069637327
20,0,0,0.9974933320950661,0.08035503340744451,-0.08035503340744458,-0.10755154794700741,0.1075515479470073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024741141751104978,-0.024741141751105006,0.052913955415779514,-0.05291395541577952,0.0,0.0
21,0,0,0.995583141747832,-0.07781318115824531,0.07781318115824526,0.0956491153127378,-0.09564911531273783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039238607710527645,-0.03923860771052766,0.0,0.0
22,0,0,0.9393090695994866,-0.049550990281500756,0.04955099028150084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02968846831357132,-0.029688468313571532,0.04070964482023076,-0.040709644820230866,0.0,0.0
23,1,1,0.999999999999865,-0.019424576984550895,0.019424576984551013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055290610857325895,0.005529061085732256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005005233700063849,0.005005233700063747
24,0,0,0.9983963651943406,-0.0933101532233533,0.09331015322335325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03175762924330888,-0.0317576292433089,0.04627436593580362,-0.04627436593580371,0.0,0.0
25,0,0,0.9978807115859675,0.09103802881612155,-0.09103802881612173,-0.11565562131399731,0.11565562131399738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162795239180599,-0.03162795239180588,0.042896924446998864,-0.04289692444699881,0.0,0.0
26,0,0,0.9682085190876955,-0.07029399443947881,0.07029399443947863,0.12684618888965615,-0.12684618888965607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04074538486240237,-0.04074538486240256,0.0,0.0
27,0,0,0.9968881981712122,-0.06625355669206687,0.06625355669206694,-0.03063267728892405,0.03063267728892391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027967112947930365,-0.027967112947930244,0.04521131363553627,-0.04521131363553622,0.0,0.0
28,0,0,0.9844455917617826,-0.0900465716789975,0.09004657167899742,0.08200540675996337,-0.0820054067599634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034147155176158524,-0.03414715517615863,0.040633508755045525,-0.0406335087550457,0.0,0.0
29,1,1,0.9239434517302909,0.0,0.0,0.02036683955681977,-0.02036683955681962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02946736335992715,-0.029467363359927303,0.03181598932018976,-0.031815989320189815,0.0,0.0
30,0,0,0.9976171289650184,-0.09867975012221337,0.09867975012221333,0.04678012672099276,-0.04678012672099261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05034961797961194,-0.0503496179796122,0.0,0.0
31,0,0,0.9966298510065594,-0.07199574895632577,0.0719957489563258,0.07225878778771294,-0.07225878778771282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637477684993729,-0.026374776849937293,0.031888231957178104,-0.03188823195717806,0.0,0.0
32,1,1,1.0,0.07128586853319795,-0.07128586853319796,0.09534473201099311,-0.09534473201099315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16530660274321102,0.16530660274321077,0.0,0.0
33,0,0,0.9991698009916375,-0.0872532266092563,0.08725322660925633,0.03800422005865458,-0.03800422005865457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028377292643854246,-0.02837729264385433,0.04436051424810125,-0.04436051424810139,0.0,0.0
34,0,0,0.9955808512506505,0.0,0.0,0.08347071688165329,-0.08347071688165311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248953480077293,-0.024895348007729468,0.032954852788745694,-0.0329548527887458,0.0,0.0
35,0,0,0.9995460785627885,-0.07548787775513181,0.07548787775513191,0.07082147418973626,-0.07082147418973621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226299822167106,-0.03226299822167091,0.04885794300689442,-0.04885794300689452,0.0,0.0
36,0,0,0.9979130877360364,0.08133278310507776,-0.08133278310507784,-0.1239005095648609,0.1239005095648609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03336588164280659,-0.03336588164280655,0.04069641430229807,-0.040696414302298055,0.0,0.0
37,0,0,0.9973690978416175,0.08255264938471288,-0.08255264938471273,-0.11406217453398279,0.11406217453398275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031991434899989,-0.03199143489998894,0.03818274593938708,-0.038182745939387065,0.0,0.0
38,0,0,0.9978556109502585,0.08214289033331425,-0.08214289033331428,-0.11241282462304002,0.11241282462303995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026583940504874837,-0.026583940504874698,0.04060304632022679,-0.04060304632022694,0.0,0.0
39,0,0,0.9976828129810915,0.08255446028597072,-0.08255446028597073,-0.11438385247059282,0.1143838524705927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02938045687665324,-0.0293804568766533,0.04250464954877242,-0.042504649548772436,0.0,0.0
40,0,0,0.9680622179538348,-0.06521518843104038,0.06521518843104034,0.12926332032575272,-0.12926332032575275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041382600641843806,-0.04138260064184391,0.0,0.0
41,1,1,0.9999999999999998,0.06822973001540307,-0.06822973001540313,0.09121797578865182,-0.09121797578865183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12237443165029865,0.1223744316502984,0.0,0.0
42,0,0,0.9862646082523618,-0.08684652106936203,0.08684652106936211,0.11500077097096657,-0.11500077097096667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03318260537479754,-0.03318260537479761,0.03452817977369168,-0.034528179773691756,0.0,0.0
43,1,1,1.0,0.07386349931618758,-0.07386349931618771,0.09593293928165894,-0.09593293928165902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16884643148867892,0.16884643148867873,0.0,0.0
44,0,0,0.9639116584552512,-0.10394858521265075,0.10394858521265073,0.11981867923833645,-0.11981867923833657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024918470855154792,-0.02491847085515476,0.04454239496872458,-0.044542394968724586,0.0,0.0
45,1,1,0.9857555658106864,0.09418777639883076,-0.09418777639883066,0.18046115839676263,-0.1804611583967626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44850157479014274,0.4485015747901427,-0.6146410955083487,0.614641095508349,0.11958942192961104,-0.11958942192961115
46,0,0,0.9995779187384554,-0.07760484416984792,0.07760484416984785,0.0729907721118616,-0.07299077211186164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664499831378197,-0.03664499831378192,0.0,0.0
47,0,0,0.9841066257346899,-0.10734484348071581,0.10734484348071578,0.04209733081600294,-0.042097330816003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029557760897399074,-0.02955776089739909,0.05164683603683195,-0.051646836036831976,0.0,0.0
48,0,0,0.9964647260978905,-0.0760566634785701,0.0760566634785701,0.10558488977747647,-0.10558488977747671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03797244616978249,-0.0379724461697825,0.0,0.0
49,0,0,0.9987302999282461,-0.0658976622434745,0.06589766224347458,0.0685772016896485,-0.06857720168964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03899987497061239,-0.038999874970612254,0.039432226645383706,-0.0394322266453834,0.0,0.0
50,0,0,0.999583381517484,-0.0847213078887834,0.08472130788878335,0.07485182360026056,-0.07485182360026066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031575069719886446,-0.03157506971988656,0.03733162109832486,-0.03733162109832495,0.0,0.0
51,0,0,0.9995281600349835,-0.08431937072691224,0.08431937072691233,0.06806671124650379,-0.06806671124650383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030468974271121232,-0.03046897427112109,0.03743088430917073,-0.03743088430917059,0.0,0.0
52,0,0,0.9979903914116424,0.08535807336133898,-0.08535807336133908,-0.11332618405481569,0.11332618405481569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03198322510106702,-0.03198322510106702,0.03977022641818784,-0.039770226418187796,0.0,0.0
53,0,0,0.5639667388092868,0.086134763598979,-0.08613476359897912,0.1910915872002584,-0.19109158720025848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41241427551217336,0.4124142755121736,-0.5194935782911732,0.5194935782911735,0.16826038276595826,-0.16826038276595842
54,0,0,0.9698520106369612,-0.07110844743253002,0.07110844743253002,0.1238541473736644,-0.12385414737366449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04621599943462027,-0.04621599943462048,0.0,0.0
55,1,1,0.9857555658106864,0.06730454561861587,-0.06730454561861599,0.18397320898043806,-0.18397320898043787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4798464467536648,0.47984644675366506,-0.6160003602249029,0.6160003602249027,0.0842937332938889,-0.08429373329388892
56,1,1,1.0,-0.025120531558174657,0.025120531558174692,0.018964094568530654,-0.018964094568530987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024485476977269733,-0.02448547697726966,0.0,0.0
57,0,0,0.9980475350732546,0.0863005264436897,-0.08630052644368985,-0.11692550924326901,0.11692550924326901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325839414386222,-0.03258394143862231,0.039647006290949936,-0.039647006290949964,0.0,0.0
58,0,0,0.997509487977791,0.08548035933703964,-0.08548035933703964,-0.11011061057604933,0.11011061057604926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032034151401328675,-0.03203415140132854,0.04254245391543417,-0.0425424539154342,0.0,0.0
59,1,1,0.958924658026076,-0.104017981618849,0.104017981618849,0.24331262416914332,-0.24331262416914345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03383834587652945,-0.033838345876529674,0.04079541668926568,-0.04079541668926571,0.0,0.0
60,1,1,0.9999999999999791,-0.01095744301561285,0.010957443015612623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026029171769281545,-0.026029171769281656,0.0,0.0,-0.008406374893343624,0.00840637489334353
61,1,1,0.9956326775594913,0.0744813641661168,-0.07448136416611655,0.1672667646509,-0.16726676465090007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4117449273513757,0.41174492735137563,-0.6068439188963294,0.6068439188963296,0.09930184263551356,-0.0993018426355137
62,0,0,0.9969064880290408,0.08357444237347146,-0.0835744423734715,-0.1126972651302644,0.11269726513026436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03901173020168264,-0.03901173020168257,0.0,0.0,0.0,0.0
63,0,0,0.9982027423947748,0.08013408411501412,-0.08013408411501421,-0.1119765751643529,0.11197657516435282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024769834255010226,-0.024769834255010253,0.0392203803751287,-0.03922038037512857,0.0,0.0
64,0,0,0.9922760577898464,-0.08756972630681478,0.08756972630681494,0.09617016878781542,-0.09617016878781545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03322445764982484,-0.033224457649824755,0.04549395203904631,-0.04549395203904624,0.0,0.0
65,0,0,0.999657378063617,-0.0766531313197688,0.07665313131976886,0.06577549765380666,-0.0657754976538065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029720392118821947,-0.029720392118821843,0.03689160353383303,-0.03689160353383287,0.0,0.0
66,0,0,0.999508155080632,-0.08366489367918278,0.0836648936791828,0.03555072476827351,-0.03555072476827334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424903981909787,-0.034249039819097764,0.04071402738113907,-0.040714027381139,0.0,0.0
67,0,0,0.9643959089775106,-0.06485184156103604,0.06485184156103604,0.12485153907156384,-0.12485153907156392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598487787918034,-0.03598487787918023,0.043021979376428175,-0.04302197937642821,0.0,0.0
68,1,1,0.9999999999999791,0.05364121212710582,-0.05364121212710593,0.09806761588113391,-0.09806761588113422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15461319633408158,0.15461319633408163,0.0,0.0
69,0,0,0.9968111103911991,-0.08104676918724439,0.0810467691872445,0.09261939678641298,-0.09261939678641314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021066545484675,-0.040210665454846604,0.0,0.0
70,0,0,0.9709024741786312,-0.07056522251291442,0.07056522251291422,0.12295911295954218,-0.12295911295954212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04218541063707799,-0.04218541063707812,0.0,0.0
71,1,1,0.9684788216338079,-0.17661803913423102,0.17661803913423108,0.03740237811008619,-0.03740237811008618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029057847827647976,-0.029057847827648087,0.03946755270557896,-0.03946755270557895,0.0,0.0
72,0,0,0.9980672602197423,0.08219694126322824,-0.08219694126322824,-0.10942817845210433,0.10942817845210422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030663795648372173,-0.030663795648372134,0.03811901469184488,-0.03811901469184472,0.0,0.0
73,0,0,0.9908995532073327,-0.07561229949030296,0.07561229949030286,0.0652879165243528,-0.06528791652435284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405463206662788,-0.03405463206662801,0.04696957004391423,-0.04696957004391428,0.0,0.0
74,0,0,0.9978198959719906,0.07720944104684153,-0.07720944104684153,-0.10685775283689443,0.10685775283689444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04683907384071769,-0.04683907384071749,0.0,0.0
75,0,0,0.9994967343380123,-0.0871219963125354,0.08712199631253537,0.09007874025971399,-0.09007874025971392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594601681568463,-0.035946016815684566,0.04411522800737191,-0.04411522800737185,0.0,0.0
76,0,0,0.9911335580052933,-0.08388464621935164,0.08388464621935163,0.10767399368103596,-0.10767399368103615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030329083318148986,-0.03032908331814893,0.0409704183046855,-0.04097041830468553,0.0,0.0
77,0,0,0.9895191272285081,-0.09865684359504438,0.09865684359504429,0.04729172136177933,-0.04729172136177932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464984414145957,-0.04464984414145976,0.0,0.0
78,0,0,0.9976117900256488,0.08708275661878019,-0.0870827566187803,-0.11221829520382086,0.11221829520382082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02969311849452322,-0.029693118494523246,0.04204328053143718,-0.04204328053143733,0.0,0.0
79,0,0,0.9696891544120748,-0.07408788560355352,0.07408788560355342,0.11725028653358988,-0.11725028653358995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04122743112935709,-0.04122743112935713,0.0,0.0
80,0,0,0.9644480508852855,-0.0742952909468097,0.07429529094680978,0.1170647702497268,-0.11706477024972697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737420446823139,-0.047374204468231325,0.0,0.0
81,0,0,0.9984844107442222,0.08588367353177151,-0.0858836735317715,-0.11610424506182229,0.1161042450618222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03444720509482255,-0.03444720509482279,0.03791807553806844,-0.037918075538068634,0.0,0.0
82,0,0,0.9993971045431611,-0.08025652413538625,0.08025652413538624,0.06821828090527864,-0.0682182809052787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03252457967701148,-0.03252457967701146,0.054072467277184774,-0.054072467277184816,0.0,0.0
83,0,0,0.9799927352821913,-0.09956783221322064,0.09956783221322073,0.11758533418969805,-0.11758533418969815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0349015554050805,-0.0349015554050805,0.04218068825714913,-0.0421806882571492,0.0,0.0
84,1,1,0.7782684412687463,0.0870342035526886,-0.08703420355268855,0.14495423657440817,-0.14495423657440837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03133931493136427,-0.031339314931364215,0.02643812393401721,-0.02643812393401735,0.0,0.0
85,0,0,0.9980400156109374,0.07976352852661671,-0.0797635285266167,-0.11942025685692421,0.11942025685692427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03416845542427115,-0.03416845542427106,0.038866868389302985,-0.03886686838930287,0.0,0.0
86,0,0,0.9978477940931822,0.08150909313134794,-0.08150909313134799,-0.1163419128742639,0.11634191287426375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03188540182923651,-0.031885401829236736,0.0442762001823715,-0.044276200182371654,0.0,0.0
87,0,0,0.9996348491049173,-0.07233155946464134,0.07233155946464138,0.07131080646016218,-0.07131080646016215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03904643423210214,-0.03904643423210212,0.044201416762528645,-0.0442014167625285,0.0,0.0
88,0,0,0.997096339242605,0.08421266046652393,-0.08421266046652395,-0.12023101615027243,0.12023101615027236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032937519230201946,-0.03293751923020199,0.03678072878031334,-0.036780728780313396,0.0,0.0
89,1,1,0.9930757553138383,-0.1349372776799678,0.13493727767996802,0.060120070145375994,-0.060120070145375994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03984169880222578,-0.039841698802225954,0.0,0.0
90,1,1,0.999089971939628,-0.06649262481206047,0.0664926248120605,-0.21494444702537943,0.21494444702537946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022407144601941598,-0.02240714460194171,0.031016170110959546,-0.031016170110959317,0.0,0.0
91,0,0,0.9978973856220743,0.08293449960936164,-0.0829344996093618,-0.11497088042132675,0.1149708804213268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028372880680500256,-0.0283728806805002,0.04590256795598947,-0.04590256795598936,0.0,0.0
92,0,0,0.9389761022427826,-0.042449706369090956,0.042449706369090956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01955975232286447,-0.019559752322864547,0.040173167379711466,-0.04017316737971152,0.0,0.0
93,0,0,0.9975552750850426,0.08491133573882073,-0.08491133573882087,-0.11661426974604717,0.11661426974604719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04231300601797518,-0.04231300601797501,0.0,0.0
