index,true,pred_label,pred_prob,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
23,1,1,0.9997989378136104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017026563971097832,-0.017026563971098002,0.010158944697049588,-0.010158944697049477,0.0,0.0
24,0,0,0.9713021741447608,0.00950431607594807,-0.00950431607594807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027270445896135767,-0.027270445896135868,0.015304935516599298,-0.015304935516599323,0.010966684114146363,-0.010966684114146391
25,0,0,0.9783302664281868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03185345478171939,-0.031853454781719415,0.02091158965280941,-0.020911589652809405,0.012728842901054083,-0.012728842901053972
26,0,0,0.9671539416029749,0.01501381017507461,-0.015013810175074638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030705209024256386,-0.030705209024256455,0.020828576272420223,-0.02082857627242015,0.0,0.0
27,0,0,0.9709473949489222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004817404911770351,-0.004817404911770268,0.027100494335281885,-0.027100494335281784,0.023106288550572965,-0.023106288550572732,0.00895547512151928,-0.008955475121519308
28,0,0,0.9803714800441384,0.0025621498264657427,-0.0025621498264657705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029818407081047105,-0.02981840708104717,0.01965920966773977,-0.01965920966773977,0.00929433645667605,-0.009294336456676131
29,1,1,0.9572675686013654,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077514420222181135,0.0077514420222180025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01858919167784809,-0.01858919167784799,0.0,0.0,0.0,0.0
30,0,0,0.9646278420548823,0.005447405384168519,-0.00544740538416863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02771018000844241,-0.027710180008442265,0.016650072032190873,-0.01665007203219082,0.010676560867224,-0.01067656086722383
31,0,0,0.9792826775176658,0.0034599687154251713,-0.0034599687154252268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028544967451312044,-0.02854496745131209,0.019718389965126447,-0.01971838996512654,0.008801091836728892,-0.00880109183672893
32,1,1,0.999170168000284,-0.018374578993714488,0.018374578993714467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017875858814565333,0.017875858814565493,0.0,0.0
33,0,0,0.9719672196937635,0.0,0.0,0.0074895288914774705,-0.007489528891477415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026501497319385253,-0.026501497319385187,0.019178827849308525,-0.019178827849308393,0.012172088009660608,-0.012172088009660527
34,0,0,0.8841993730903213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02659055539639063,-0.02659055539639061,0.02133480123800106,-0.02133480123800105,0.013420867187504404,-0.013420867187504501
35,0,0,0.9743416075752679,0.007237718872689702,-0.007237718872689786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026334197432038534,-0.026334197432038648,0.026972769071030307,-0.026972769071030342,0.0,0.0
36,0,0,0.9797649663156391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031006040946134027,-0.031006040946134145,0.020070185156441326,-0.02007018515644139,0.012786484395392428,-0.012786484395392483
37,0,0,0.976519895066418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285266738371163,-0.028526673837116392,0.019603032137561646,-0.019603032137561812,0.014380080400359124,-0.01438008040035929
38,0,0,0.9783247014025449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031024120458184243,-0.031024120458184243,0.019924363886305297,-0.019924363886305318,0.013126793432572467,-0.013126793432572434
39,0,0,0.9791622836679608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030968018079149798,-0.030968018079149656,0.0218309262660058,-0.021830926266005725,0.011016320670857921,-0.011016320670857782
40,0,0,0.9670722456648595,0.02030672762054053,-0.020306727620540584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028357863396394234,-0.028357863396394106,0.01854623105252265,-0.018546231052522594,0.0,0.0
41,1,1,0.9986900138317869,-0.010492080790447944,0.010492080790447833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01639997802363373,0.016399978023633934,0.0,0.0
42,0,0,0.9541118645866383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029156654358088455,-0.029156654358088327,0.02025522116408081,-0.020255221164080822,0.01074124473820052,-0.010741244738200494
43,1,1,0.9991718828336528,-0.009754045503039266,0.009754045503039155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01649439371061497,-0.016494393710614837,0.0,0.0,0.0,0.0,-0.015699532327654905,0.01569953232765494,0.0,0.0
44,0,0,0.9571589826174207,0.006562179908862835,-0.0065621799088628925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02632003172634976,-0.0263200317263499,0.018048713130201254,-0.018048713130201382,0.008166564307264645,-0.008166564307264784
45,1,1,0.9631169506771753,0.0,0.0,-0.20313011172064846,0.20313011172064843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45970862695073034,0.45970862695073,-0.2665526970199697,0.2665526970199701,-0.15696897508866314,0.15696897508866303
46,0,0,0.9742063083373035,0.0,0.0,0.005985928988980649,-0.005985928988980677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02363232414295871,-0.023632324142958662,0.01306373000038928,-0.013063730000389118,0.00909144808944334,-0.009091448089443266
47,0,0,0.9655480985897895,0.0,0.0,0.006813980933702751,-0.006813980933702751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030222841336017214,-0.03022284133601717,0.020913392683715153,-0.020913392683715098,0.009509509626985496,-0.009509509626985373
48,0,0,0.9031677473960006,0.01006260985658787,-0.010062609856587829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270148228879052,-0.027014822887905268,0.0154127955089358,-0.015412795508935942,0.015644501652126917,-0.01564450165212692
49,0,0,0.973971407665145,0.01339411630984226,-0.013394116309842245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024011041040063064,-0.024011041040063005,0.017102602135738776,-0.017102602135738634,0.007648762173494861,-0.007648762173494861
50,0,0,0.9742014629151378,0.005525878938520551,-0.005525878938520523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02693088255034445,-0.02693088255034432,0.016248979044437034,-0.016248979044437003,0.008265928507984991,-0.00826592850798497
51,0,0,0.9739289321767154,0.0,0.0,0.009415220092810997,-0.009415220092810837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024985766137767918,-0.02498576613776785,0.020134382749635235,-0.020134382749635128,0.0,0.0
52,0,0,0.9770974841741313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031079009041170495,-0.03107900904117049,0.019779267949868194,-0.01977926794986816,0.013654064154500184,-0.013654064154500156
53,0,0,0.659110532718268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41393632997825286,0.413936329978253,-0.27395749705642153,0.2739574970564214,-0.16534804174790488,0.165348041747905
54,0,0,0.96698012835344,0.0,0.0,0.013401564782261316,-0.013401564782261205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323764453170732,-0.0323764453170734,0.019222795994237728,-0.01922279599423787,0.0,0.0
55,1,1,0.9631169506771753,0.0,0.0,-0.19595474364008197,0.19595474364008222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4723898009212392,0.47238980092123933,-0.283901981013768,0.283901981013768,-0.1678188403414943,0.1678188403414943
56,1,1,0.9999983003199978,0.0,0.0,0.0,0.0,-0.005125370842017696,0.005125370842018029,0.0,0.0,-0.006239497509695524,0.006239497509695434,0.0,0.0,0.0,0.0,0.0,0.0,0.016982033665610026,-0.016982033665609988,0.009574059417303838,-0.00957405941730352,0.0,0.0
57,0,0,0.9798343878489907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03626935385191251,-0.03626935385191244,0.018785064006406126,-0.01878506400640596,0.01032766335447216,-0.010327663354472022
58,0,0,0.9765534600014494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03288646880070004,-0.0328864688007001,0.0193058333369203,-0.01930583333692039,0.014206245385567346,-0.014206245385567372
59,1,1,0.6239277324543165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02454285529595596,-0.02454285529595595,0.01785782152101678,-0.017857821521016892,0.0,0.0
60,1,1,0.9993937367503574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01404923585455971,-0.014049235854559656,0.009061479530991921,-0.009061479530991767,0.0,0.0
61,1,1,0.9823107824876096,0.0,0.0,-0.17150224325103072,0.17150224325103053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4315570333351412,0.4315570333351415,-0.2630823198860858,0.2630823198860856,-0.15651161426877053,0.15651161426877075
62,0,0,0.9722694020756032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385770995126341,-0.03385770995126329,0.020114208821223313,-0.020114208821223237,0.01095544358360473,-0.010955443583604757
63,0,0,0.978733521298285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03083721224865556,-0.030837212248655422,0.01969380692828956,-0.01969380692828951,0.013682209707684141,-0.013682209707684082
64,0,0,0.9595245352114546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333403611636032,-0.03333403611636018,0.018798843731983542,-0.01879884373198338,0.012841843955793335,-0.012841843955793244
65,0,0,0.9763751875490965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030783299449462575,-0.0307832994494624,0.025145507150526925,-0.025145507150526786,0.00889672372237219,-0.008896723722372083
66,0,0,0.9785754291106132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004965573326584205,-0.004965573326584233,0.0,0.0,0.027110365368210064,-0.02711036536821018,0.021527264375790063,-0.0215272643757901,0.008230637712225793,-0.008230637712225815
67,0,0,0.9655192745509328,0.01781863480952242,-0.017818634809522282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026742635393121467,-0.026742635393121356,0.018743262592536485,-0.01874326259253634,0.0,0.0
68,1,1,0.9977994240278119,-0.014942292409305336,0.014942292409305336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02512439669844471,-0.02512439669844484,0.0,0.0,0.0,0.0,-0.023112597402795892,0.023112597402795854,0.0,0.0
69,0,0,0.9071670803955459,0.012406618475099815,-0.012406618475099744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027130507449605736,-0.027130507449605698,0.012405495678524642,-0.012405495678524557,0.013256037214252461,-0.013256037214252323
70,0,0,0.9696748917802254,0.0,0.0,0.014812932234478104,-0.014812932234477938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330682324356612,-0.03306823243566121,0.019383264575607274,-0.019383264575607215,0.0,0.0
71,1,1,0.6772252781175991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02546761713393861,-0.025467617133938508,0.015731233910425423,-0.01573123391042552,0.01175136432589019,-0.011751364325890135
72,0,0,0.979765575070845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212527952014121,-0.03212527952014132,0.017489505455552896,-0.01748950545555297,0.011284699686172711,-0.011284699686172628
73,0,0,0.963514158907279,0.016236508067876146,-0.016236508067876108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025714893087807455,-0.02571489308780734,0.012946747075215218,-0.01294674707521519,0.010028969627485784,-0.010028969627485673
74,0,0,0.9764509957773881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03359577611227416,-0.033595776112274135,0.021981249007870504,-0.021981249007870563,0.010378347224727802,-0.010378347224727802
75,0,0,0.974076855968866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030017144750743886,-0.03001714475074392,0.014287205966562818,-0.014287205966562662,0.011360106826817328,-0.01136010682681726
76,0,0,0.9414350380457888,0.016399334450757214,-0.016399334450757273,0.0146188686522159,-0.014618868652215788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845101551240687,-0.028451015512406922,0.02192392522078501,-0.021923925220785075,0.0,0.0
77,0,0,0.9579698893097043,0.0,0.0,0.0,0.0,0.0,0.0,0.0029169913325401142,-0.002916991332540253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027372291715737025,-0.027372291715737133,0.01696499688813434,-0.016964996888134437,0.011381393871095016,-0.01138139387109509
78,0,0,0.9756902574369413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029414791837697726,-0.0294147918376979,0.019803440975754795,-0.019803440975754847,0.013286137314501234,-0.013286137314501206
79,0,0,0.9685599310649559,0.015010536644997822,-0.015010536644997957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669652262534444,-0.026696522625344634,0.02137015957482774,-0.021370159574828018,0.0,0.0
80,0,0,0.965989235268152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029064131691756912,-0.02906413169175668,0.020457792970647867,-0.02045779297064779,0.017094571914646223,-0.017094571914646167
81,0,0,0.9824406766846036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333767151307064,-0.03337671513070651,0.02122930524545114,-0.02122930524545122,0.011759724566070912,-0.011759724566070856
82,0,0,0.971219992734253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02889813268645244,-0.028898132686452353,0.026507177693702862,-0.02650717769370276,0.009526876643185994,-0.0095268766431858
83,0,0,0.9554467402358839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215312901105733,-0.032153129011057456,0.020990758963995385,-0.020990758963995455,0.009965080629186274,-0.009965080629186357
84,1,1,0.9172614668016206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014564366202573953,-0.014564366202573953,0.017038522619406044,-0.01703852261940605,0.0,0.0
85,0,0,0.9802968067255143,0.0,0.0,0.009420459089652167,-0.009420459089652194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032881212667459137,-0.03288121266745916,0.01838631912808933,-0.018386319128089298,0.0,0.0
86,0,0,0.9787581320285098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232694791583179,-0.03232694791583189,0.01999957143680607,-0.019999571436806068,0.015051437026368119,-0.01505143702636829
87,0,0,0.97569195503878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02749775263334673,-0.027497752633346913,0.015618321908918377,-0.015618321908918402,0.013744345063118304,-0.013744345063118392
88,0,0,0.9648310958424565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03252792030901872,-0.032527920309018674,0.020175029057274068,-0.020175029057273957,0.014667890541399942,-0.01466789054139983
89,1,1,0.846446487011145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02315287224674377,-0.023152872246743405,0.012243700221181455,-0.012243700221181337,0.008134537367396,-0.008134537367396
90,1,1,0.9953431166355241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017936594103016058,-0.017936594103016294,0.008551737836087536,-0.008551737836087536,0.0,0.0
91,0,0,0.978388460074737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032909124935947165,-0.03290912493594731,0.020094188756571724,-0.020094188756571783,0.01236122518367494,-0.012361225183674995
92,0,0,0.975576183344728,0.014459322929718873,-0.01445932292971889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030894604911111116,-0.030894604911110988,0.020559560005680738,-0.02055956000568082,0.0,0.0
93,0,0,0.9746463034522039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031650856144764636,-0.031650856144764775,0.02328513413646154,-0.023285134136461584,0.01442785122239322,-0.014427851222393357
94,0,0,0.8903463864281375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286461133790681,-0.02864611337906818,0.022351573650158187,-0.022351573650158323,0.01524477470293903,-0.01524477470293917
95,0,0,0.937834677939439,0.014892014396386499,-0.014892014396386568,0.01088690166419956,-0.010886901664199367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03107729291143277,-0.031077292911432842,0.015374178671309326,-0.015374178671309408,0.0,0.0
96,1,1,0.8527055837793188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019519682423448533,-0.019519682423448734,0.014371297185875433,-0.014371297185875546,0.008239240492347033,-0.008239240492346922
97,0,0,0.9770751894859269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030141034439602764,-0.030141034439602876,0.02213021474245007,-0.02213021474245017,0.006391232688190057,-0.006391232688190224
